,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11403.202,11464.346,11454.858,11530.705,11553.659,11615.573,11605.778,11681.506,11703.989,11766.6875,11756.574,11832.1875
Clerical and Administrative Workers,1348.6616,1356.0917,1351.7561,1355.2104,1359.1501,1366.5785,1362.2424,1365.6965,1369.6428,1377.0684,1372.7307,1376.1853
Community and Personal Service Workers,1068.1425,1102.0491,1098.6475,1112.0597,1097.8345,1132.5083,1128.8251,1142.1842,1127.5261,1162.9663,1159.0022,1172.3097
Labourers,1156.784,1148.8567,1145.8745,1151.7651,1162.5656,1154.6431,1151.6616,1157.5492,1168.3445,1160.4288,1157.4473,1163.3313
Machinery Operators and Drivers,777.27747,777.7024,778.14954,778.6229,779.10583,779.5291,779.9764,780.4485,780.93726,781.3559,781.8026,782.2746
Managers,1442.465,1443.5802,1449.8302,1462.1364,1465.6399,1466.7722,1473.0325,1485.3452,1488.8545,1489.9968,1496.2605,1508.5743
Professionals,2540.214,2577.4956,2588.268,2597.6711,2604.5164,2641.8105,2652.5825,2661.973,2668.8123,2706.1267,2716.898,2726.2744
Sales Workers,1385.631,1385.5756,1383.3346,1398.7087,1395.9521,1395.856,1393.5757,1408.9104,1406.1091,1405.9843,1403.6671,1418.9678
Technicians and Trades Workers,1684.0256,1672.992,1658.9982,1674.5297,1688.8943,1677.8743,1663.8809,1679.3989,1693.7632,1682.7603,1668.7653,1684.2695
Clerical and Administrative Workers-Full time,854.7652,846.7757,844.7121,848.2059,854.76306,846.7744,844.71063,848.2022,854.7648,846.77527,844.7103,848.2003
Clerical and Administrative Workers-Part time,493.89648,509.31595,507.044,507.00458,504.38705,519.80414,517.5318,517.49426,514.87805,530.293,528.0203,527.98505
Community and Personal Service Workers-Full time,498.62384,497.43628,500.736,512.6718,510.32562,509.13818,512.43787,524.37396,522.0276,520.8397,524.1395,536.0765
Community and Personal Service Workers-Part time,569.5186,604.6128,597.91144,599.3879,587.5088,623.3701,616.38727,617.81024,605.49854,642.1266,634.8627,636.2332
Labourers-Full time,653.74475,644.3197,639.869,644.32385,653.734,644.3116,639.8614,644.3139,653.72095,644.3027,639.85266,644.303
Labourers-Part time,503.03925,504.5369,506.0055,507.44135,508.83148,510.33148,511.80023,513.23535,514.62354,516.1261,517.59467,519.0284
Machinery Operators and Drivers-Full time,677.07227,677.0434,677.0345,677.053,677.08624,677.0572,677.0483,677.0655,677.1028,677.07086,677.0619,677.07825
Machinery Operators and Drivers-Part time,100.20524,100.659,101.115074,101.569885,102.019585,102.47192,102.92809,103.382996,103.83444,104.285,104.74072,105.196304
Managers-Full time,1263.1343,1264.2596,1270.5203,1282.848,1286.3776,1287.507,1293.7681,1306.0939,1309.6226,1310.7548,1317.0153,1329.339
Managers-Part time,179.33066,179.32066,179.31,179.28831,179.26239,179.26523,179.26443,179.25133,179.23187,179.24202,179.24521,179.23538
Professionals-Full time,1958.2925,1960.0767,1963.0437,1981.4641,2003.4746,2005.2651,2008.2318,2026.6445,2048.6553,2050.4546,2053.4204,2071.8252
Professionals-Part time,581.9215,617.41907,625.22437,616.207,601.04156,636.5455,644.35077,635.32837,620.1571,655.672,663.47736,654.4493
Sales Workers-Full time,704.16376,701.5381,696.72504,709.5182,704.1547,701.531,696.71857,709.511,704.14136,701.5243,696.7118,709.50397
Sales Workers-Part time,681.4672,684.0375,686.60956,689.1904,691.79736,694.3251,696.8571,699.39935,701.9677,704.45984,706.9552,709.46375
Technicians and Trades Workers-Full time,1447.0352,1434.79,1419.5723,1433.8661,1447.0006,1434.7651,1419.5474,1433.8314,1446.9681,1434.7429,1419.5239,1433.7979
Technicians and Trades Workers-Part time,236.9905,238.20193,239.42596,240.66351,241.89369,243.10913,244.33353,245.5676,246.79504,248.01732,249.24136,250.47157
Clerical and Administrative Workers-Full time-Females,650.45,650.4347,650.43274,650.44293,650.4478,650.43286,650.4306,650.43994,650.44727,650.43256,650.4295,650.4377
Clerical and Administrative Workers-Full time-Males,204.31517,196.341,194.27937,197.76294,204.31523,196.34154,194.28004,197.76225,204.31752,196.34274,194.28085,197.76262
Clerical and Administrative Workers-Part time-Females,458.6013,470.8078,469.73843,469.82755,467.7844,479.99112,478.92142,479.01138,476.96805,489.17456,488.10498,488.195
Clerical and Administrative Workers-Part time-Males,35.29519,38.50814,37.30557,37.177036,36.60267,39.813004,38.610397,38.48286,37.90998,41.11849,39.915367,39.790024
Community and Personal Service Workers-Full time-Females,280.95538,278.82104,281.17194,292.15726,288.85147,286.71738,289.0681,300.0535,296.74722,294.61365,296.9644,307.94992
Community and Personal Service Workers-Full time-Males,217.66847,218.61523,219.56406,220.51457,221.47414,222.42079,223.36977,224.32045,225.2804,226.22607,227.17516,228.12656
Community and Personal Service Workers-Part time-Females,447.88077,476.83798,471.03806,472.66284,461.51016,491.23633,485.15506,486.72528,475.13937,505.6347,499.27182,500.78775
Community and Personal Service Workers-Part time-Males,121.63784,127.7748,126.87337,126.72502,125.99863,132.13379,131.23222,131.08496,130.35916,136.49191,135.59085,135.44548
Labourers-Full time-Females,147.8608,147.8617,147.86061,147.8584,147.85542,147.85866,147.85742,147.85413,147.84859,147.85498,147.8539,147.84879
Labourers-Full time-Males,505.88397,496.458,492.00842,496.46545,505.8786,496.4529,492.00397,496.45978,505.87238,496.4477,491.99875,496.4542
Labourers-Part time-Females,255.44052,255.46164,255.46971,255.46437,255.43712,255.45996,255.46803,255.46175,255.43391,255.45842,255.4663,255.4587
Labourers-Part time-Males,247.59871,249.07526,250.53577,251.97699,253.39438,254.87154,256.33218,257.7736,259.18964,260.6677,262.12836,263.5697
Machinery Operators and Drivers-Full time-Females,47.923027,47.905922,47.90002,47.909702,47.930016,47.912735,47.90667,47.915634,47.938038,47.919407,47.913372,47.92162
Machinery Operators and Drivers-Full time-Males,629.14923,629.13745,629.13446,629.14325,629.15625,629.1445,629.1416,629.14984,629.16473,629.1514,629.1485,629.1566
Machinery Operators and Drivers-Part time-Females,22.406631,22.40438,22.406076,22.410496,22.409426,22.407204,22.408768,22.412893,22.412575,22.410507,22.411549,22.41544
Machinery Operators and Drivers-Part time-Males,77.79861,78.254616,78.709,79.15939,79.61016,80.06471,80.519325,80.9701,81.42187,81.8745,82.32918,82.78086
Managers-Full time-Females,387.57144,385.44965,388.48788,397.6392,398.04807,395.9287,398.96744,408.11737,408.52502,406.40787,409.4465,418.59512
