,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,53196.613,25064.266,28725.947,35022.47,26907.54,27169.838,33753.336,29121.844,31136.068,35527.89,29855.451,29746.791
NSW,17771.365,7834.7656,8923.303,11336.345,8287.784,7932.113,9862.529,8210.849,8959.813,10754.109,9101.682,9499.184
NT,605.04407,420.22446,514.8798,678.0435,742.6261,941.959,1288.8657,1266.4302,959.8533,1059.7262,673.2479,551.84625
QLD,11345.682,5699.288,6058.3643,7849.6323,6561.24,6923.5337,9111.245,8590.979,9248.364,9312.821,7366.1396,7212.947
SA,3579.0366,1623.9917,1932.9528,2376.0454,1830.9775,1708.462,2144.1816,1665.4204,1871.5328,2468.2883,1990.2898,1931.2477
TAS,2127.369,1112.2385,1217.8665,1271.7662,815.93854,800.77844,859.9564,596.0317,737.5862,950.1211,955.6076,937.0472
VIC,12052.116,5475.1772,6581.88,7333.218,5641.151,5485.5386,6504.137,5295.902,5548.1094,6542.044,6319.3867,6239.1377
WA,5715.995,2898.5781,3496.694,4177.416,3027.8281,3377.4497,3982.4163,3496.231,3810.8105,4440.7827,3449.1023,3375.39
NSW-Blue Mountains,373.59857,171.53339,215.91042,348.84903,246.26024,248.6585,319.64084,194.59207,212.4271,307.38626,226.11499,205.16476
NSW-Canberra,814.95105,520.87726,613.0888,696.30615,577.47876,526.401,734.0523,543.7144,621.0935,749.58856,554.70166,585.5644
NSW-Capital Country,429.87564,198.39574,267.17648,371.99313,252.51398,227.68071,273.82092,204.07092,252.41832,330.49188,312.52362,262.3056
NSW-Central Coast,934.38635,311.3686,305.38434,416.34985,251.47987,249.76028,287.36136,220.7665,257.9571,344.7954,282.9539,410.51288
NSW-Central NSW,968.1815,487.98593,568.45197,851.72095,543.1745,574.578,676.3743,509.4865,588.74365,874.4474,704.11865,585.004
NSW-Hunter,1673.5282,708.5703,839.8726,1111.9135,730.5284,682.02985,817.6897,718.89734,751.59406,886.2907,798.30505,889.87177
NSW-New England North West,627.9512,281.4506,377.0165,469.27133,343.34976,363.84204,410.5976,379.34662,361.82556,456.26465,366.73755,324.39713
NSW-North Coast NSW,3956.6624,1433.2662,1527.5155,1992.813,1345.0798,1259.346,1584.3969,1372.1282,1542.6998,1927.3496,1601.6603,1652.9187
NSW-Outback NSW,174.43375,97.25187,116.0775,212.07341,184.82721,150.33598,239.30516,183.90019,300.65283,234.54236,188.52791,300.67642
NSW-Riverina,369.9373,190.68465,253.47003,400.7808,266.30682,230.44342,282.06525,203.96742,243.49039,329.84232,228.49469,267.06735
NSW-Snowy Mountains,374.6323,176.65695,192.1291,263.33813,141.35495,184.32147,584.85065,506.20642,374.04132,246.23041,196.18225,211.06837
NSW-South Coast,3049.2773,925.9235,1015.1216,1340.9143,829.79034,721.8718,818.8648,686.8748,713.87103,1060.1052,883.5679,1029.855
NSW-Sydney,3545.536,2134.9343,2381.0073,2520.5515,2336.212,2288.3584,2593.664,2286.7288,2443.4863,2734.1501,2486.5823,2451.2607
NSW-The Murray,478.41327,195.86635,251.0805,339.47,239.4281,224.48602,239.84575,200.16786,295.51242,272.62424,271.21115,323.51688
NT-Alice Springs,83.654076,79.90056,53.376453,100.256874,76.62744,112.30726,148.12419,117.353195,125.755325,181.30702,117.37418,61.492073
NT-Barkly,34.63882,14.254727,19.095436,36.859108,24.82156,27.661871,45.26444,41.863605,41.189198,39.971977,28.25117,21.988396
NT-Darwin,201.08763,167.18251,226.13745,233.41849,303.4055,397.32065,557.73193,644.79065,398.38666,442.1546,238.33517,255.88968
NT-Katherine Daly,120.74435,48.674007,77.35821,107.881004,124.955284,158.41406,196.56372,163.78088,145.6901,145.85197,111.413086,83.99542
NT-Lasseter,54.568916,30.952759,37.540073,66.79028,68.472916,84.04084,116.72517,79.00421,74.73929,91.20942,46.78951,30.415339
NT-Litchfield Kakadu Arnhem,61.885498,48.697247,68.40233,90.90558,102.55273,114.9967,155.97162,171.5579,118.90883,106.24368,96.485374,64.55236
NT-MacDonnell,48.464813,30.562643,32.969826,41.932137,41.790714,47.21759,68.48464,48.079876,55.183975,52.98754,34.59951,33.513
QLD-Brisbane,2858.5422,1576.0674,1618.1135,1993.3936,1745.9084,1703.1272,2062.5374,1855.5529,2013.0829,2085.6636,1898.5511,1836.9073
QLD-Bundaberg,294.21664,104.18589,127.50305,207.04973,172.28615,149.91196,224.8015,221.3878,252.29337,190.35847,208.41582,192.09357
QLD-Capricorn,368.64676,213.8331,232.31871,368.6014,276.45148,338.4706,427.6679,406.78104,419.12994,404.04874,293.27463,287.30005
QLD-Fraser Coast,425.01053,108.95885,140.33803,256.483,158.2352,192.456,275.38367,296.42514,314.237,301.883,215.76947,230.99539
QLD-Gladstone,204.95218,163.81071,176.1899,197.74667,173.8174,177.23349,196.86317,168.73409,177.25516,192.15993,184.7803,181.88799
QLD-Gold Coast,2028.5665,953.5884,961.1942,1198.4271,871.00385,940.8336,1224.8562,1165.5144,1377.8561,1430.4932,1292.6536,1038.9347
QLD-Mackay,385.41974,245.60124,252.46431,301.89526,311.21475,347.24094,442.22165,377.9083,340.33438,390.76627,285.27832,282.24792
QLD-Outback Queensland,362.65427,343.1911,258.07782,393.8615,384.8734,375.03738,510.70752,490.64835,557.0736,427.73895,317.0714,342.6839
