,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,10847.835,10933.218,10950.631,10981.717,10999.227,11109.409,11138.604,11159.703,11180.811,11275.977,11302.515,11326.411
Clerical and Administrative Workers,1279.5118,1286.7654,1274.0598,1279.6256,1276.7797,1292.9751,1295.5582,1295.53,1293.775,1302.7853,1296.4071,1299.8708
Community and Personal Service Workers,1034.4065,1061.2078,1060.4941,1069.6217,1074.5303,1105.7334,1103.1124,1109.4927,1117.7527,1144.437,1145.5905,1151.5734
Labourers,1158.7329,1163.1522,1165.9564,1168.581,1170.7988,1172.8893,1174.864,1176.7877,1178.6764,1180.5475,1182.4077,1184.2621
Machinery Operators and Drivers,669.97046,665.962,664.56287,661.1476,660.881,660.3211,660.3504,659.85785,660.18024,660.42676,660.8257,661.08954
Managers,1432.1644,1438.5228,1444.881,1451.2395,1457.5977,1463.956,1470.3142,1476.6726,1483.0309,1489.3893,1495.7474,1502.1057
Professionals,2320.7058,2357.1567,2388.6387,2389.361,2385.273,2426.7346,2454.9558,2453.6882,2450.8557,2489.3462,2517.8943,2517.3892
Sales Workers,1374.3479,1371.3542,1367.5128,1380.5199,1384.4911,1388.2151,1383.4703,1395.4331,1398.6907,1401.9725,1400.6598,1409.6718
Technicians and Trades Workers,1577.9937,1589.0969,1584.5254,1581.6213,1588.8749,1598.584,1595.9778,1592.2418,1597.8496,1607.072,1602.983,1600.4473
Clerical and Administrative Workers-Full time,792.368,786.5464,775.80865,779.69556,779.2772,783.1505,789.30383,787.07996,787.0912,784.7423,781.21716,782.40173
Clerical and Administrative Workers-Part time,487.1439,500.21902,498.2511,499.93008,497.5024,509.8246,506.25443,508.45016,506.68375,518.0429,515.18994,517.4691
Community and Personal Service Workers-Full time,482.92523,484.84955,483.6482,489.1462,490.909,498.42975,497.11044,500.638,504.1958,507.7785,510.44324,513.6723
Community and Personal Service Workers-Part time,551.48126,576.35815,576.84595,580.4754,583.6213,607.30365,606.00195,608.85474,613.5569,636.6585,635.14716,637.9011
Labourers-Full time,652.1067,654.08527,655.2661,655.95984,656.3625,656.59424,656.7266,656.8018,656.8444,656.86847,656.88196,656.8896
Labourers-Part time,506.62622,509.06696,510.69037,512.62115,514.43634,516.29504,518.1373,519.98584,521.832,523.6791,525.52576,527.37256
Machinery Operators and Drivers-Full time,571.8026,567.59906,565.67194,561.7286,560.93396,559.84607,559.3473,558.3267,558.1211,557.83954,557.71045,557.4463
Machinery Operators and Drivers-Part time,98.167816,98.3629,98.89093,99.41896,99.94699,100.47504,101.00307,101.5311,102.05913,102.58717,103.115204,103.643234
Managers-Full time,1265.0568,1271.4152,1277.7733,1284.1318,1290.49,1296.8484,1303.2065,1309.565,1315.9232,1322.2816,1328.6398,1334.998
Managers-Part time,167.10756,167.10756,167.10756,167.10756,167.10756,167.10756,167.10756,167.10756,167.10756,167.10756,167.10756,167.10756
Professionals-Full time,1804.6306,1810.937,1827.6564,1845.6511,1856.2908,1868.446,1879.6631,1890.4714,1901.7316,1913.0623,1924.2004,1935.3496
Professionals-Part time,516.0751,546.21985,560.9824,543.7101,528.9822,558.2886,575.29285,563.2166,549.12415,576.28394,593.69385,582.0396
