,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,49179.594,24745.342,27778.732,32836.047,26130.988,26291.97,32586.182,28627.25,29672.656,33180.066,29248.469,28843.248
NSW,16305.191,7669.0664,8659.177,10464.017,8086.361,7706.7573,9658.309,8207.573,8747.198,10198.427,8942.289,9060.879
NT,480.3582,381.74228,560.5721,646.8283,713.47015,964.2062,1241.6509,1119.2996,974.84033,862.6453,547.35223,551.32275
QLD,10432.287,5888.922,5889.4854,7481.8633,6421.7837,6656.038,8877.769,8349.927,8630.822,8737.703,7343.935,7067.471
SA,3207.7888,1519.3906,1866.5646,2180.6746,1692.8505,1558.1444,1977.9739,1567.4486,1702.8546,2314.3027,1877.813,1894.1361
TAS,1953.8661,1094.0272,1196.9929,1232.7712,785.76215,772.8492,697.78284,566.12695,692.8655,876.28046,944.2661,857.76965
VIC,11413.844,5276.8706,6196.9365,6924.021,5422.1455,5179.0186,6367.595,5340.8794,5446.255,6322.006,6396.6816,6214.7847
WA,5386.25,2915.3196,3409.0088,3905.8638,3008.6206,3454.9539,3765.1052,3475.9932,3477.816,3868.6934,3196.1436,3196.8833
NSW-Blue Mountains,277.21982,173.92519,215.6209,299.71405,239.0066,232.7834,280.104,204.90245,215.30621,260.81906,208.41331,203.79456
NSW-Canberra,743.70703,534.041,609.11536,652.6754,518.6214,482.01047,717.40735,576.4721,607.2125,705.88434,527.3699,527.59906
NSW-Capital Country,382.16614,203.33694,238.38335,283.263,217.70251,212.83644,253.6577,202.70798,235.26169,286.60248,280.3288,276.20755
NSW-Central Coast,820.2993,244.51466,316.2486,296.62946,224.15884,191.94786,211.5946,179.1771,253.60925,317.396,251.89577,329.11224
NSW-Central NSW,800.2938,525.131,594.3282,810.82776,571.2111,619.7591,637.40784,546.45996,590.1702,795.2811,605.3187,575.67883
NSW-Hunter,1342.5477,725.0475,863.3926,960.6425,743.0017,695.2705,833.02167,761.3368,793.6894,859.45435,830.68555,891.8967
NSW-New England North West,595.56586,221.36235,270.81763,450.32776,309.08115,299.9848,348.83774,325.13312,320.2607,421.82434,337.8098,312.14072
NSW-North Coast NSW,3742.8704,1421.2839,1533.7034,1969.1604,1520.6882,1270.6821,1626.871,1420.601,1551.4498,1965.1174,1742.332,1754.2809
NSW-Outback NSW,111.356804,55.559433,82.354034,184.97871,160.49977,145.58516,215.25987,211.37308,256.92892,218.7377,165.44377,132.55438
NSW-Riverina,276.43564,208.01485,197.09802,341.81503,249.50699,207.53142,239.2356,185.07751,250.85107,293.83917,194.93399,238.18454
NSW-Snowy Mountains,345.2075,161.6773,184.0426,222.10316,97.9558,158.10309,717.9518,519.9428,339.64246,177.77065,176.69426,198.93123
NSW-South Coast,3032.2764,879.74585,978.4504,1274.0033,664.89777,723.8961,759.0999,633.94824,675.5737,987.533,910.701,978.92236
NSW-Sydney,3489.0713,2124.755,2398.2593,2432.5393,2361.6826,2285.8025,2613.1223,2285.6804,2376.8674,2690.6653,2476.8926,2340.2073
NSW-The Murray,346.17505,190.67177,177.36267,285.33704,208.34612,180.56506,204.73688,154.76044,280.3754,217.50189,233.4688,301.36954
NT-Alice Springs,76.82037,57.810287,73.70327,94.68518,81.26486,139.28171,157.90825,98.03805,132.70401,163.8302,70.88525,60.856747
NT-Barkly,15.856625,9.75741,8.241611,25.88841,12.227063,13.653513,35.111202,38.529358,21.467049,21.59356,17.03591,14.762423
NT-Darwin,215.27235,176.23221,256.30954,258.49866,347.46606,477.51477,548.2378,601.9207,407.28287,342.45093,221.88507,269.17612
