,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,42946.23,18514.197,20573.758,24406.625,18277.117,20160.23,25637.664,20756.285,20604.34,24895.04,22127.625,21867.0
NSW,15341.535,5932.743,6502.464,8148.4116,5672.0947,6037.742,7740.2285,6048.3877,6157.4595,7723.4043,6804.7856,7198.9087
NT,584.49304,399.19913,472.5818,473.53195,439.7044,536.8324,879.17053,904.07043,507.43015,697.2235,418.78534,594.1958
QLD,9003.697,4560.1978,4682.434,6068.171,5027.016,5549.4536,7625.975,6444.686,6529.951,7107.056,5984.221,5851.841
SA,2876.5767,1367.8191,1393.6077,1918.4685,1230.3011,1373.6772,1546.0848,1350.3657,1296.9579,1875.5272,1499.472,1317.9395
TAS,1666.4707,788.16833,964.467,743.7822,572.4134,561.5133,501.28308,387.2223,513.18164,620.5392,780.95764,601.4508
VIC,9987.766,3760.554,4396.1934,4699.7627,3619.7249,3953.5508,4737.1997,3464.5518,3552.094,4098.067,4609.4556,4126.0786
WA,3485.6885,1705.5189,2162.0085,2354.496,1715.8618,2147.4634,2607.726,2157.0017,2047.2698,2773.221,2029.9524,2176.588
NSW-Blue Mountains,266.66592,119.50982,129.91211,206.1529,136.72466,162.06361,183.83942,99.20451,126.00788,129.75037,129.23128,132.13582
NSW-Canberra,541.9643,398.25314,451.09302,471.09634,409.89783,439.4986,498.49292,448.1275,472.32562,547.0103,412.81885,452.7991
NSW-Capital Country,294.4411,164.60399,177.30745,229.78008,166.12662,226.87907,211.65924,146.64128,157.32588,196.3477,245.15007,219.80148
NSW-Central Coast,992.20386,296.52374,217.11037,276.8603,194.23402,194.7408,268.85294,228.41753,180.44661,358.54486,235.39659,353.15985
NSW-Central NSW,619.90045,341.8856,360.2278,613.8634,345.4828,422.13248,420.9942,352.62234,366.5611,505.04944,500.97855,456.00214
NSW-Hunter,1344.44,522.5091,708.52185,745.5376,549.2062,530.3351,590.17694,502.06277,581.7257,663.56323,590.9294,759.1922
NSW-New England North West,461.0883,236.3369,269.0432,373.4409,287.4988,367.5705,366.1181,329.95465,296.7883,356.8113,374.98364,294.34543
NSW-North Coast NSW,3683.0774,1080.3364,1162.3212,1642.0891,1061.7019,927.4359,1315.7949,1091.6447,1202.2699,1577.5209,1345.3401,1338.4728
NSW-Outback NSW,177.70865,119.4442,120.41451,124.86991,105.10673,143.24037,143.93857,112.31754,106.88017,129.82642,127.85331,128.96083
NSW-Riverina,251.9714,137.53008,147.54132,172.66576,171.6746,178.0746,200.46669,134.83597,138.17038,178.26328,161.26875,188.91353
NSW-Snowy Mountains,359.57083,117.31331,97.89329,181.60045,53.524254,149.53563,811.02435,365.28116,271.74655,129.84685,161.45427,168.44205
NSW-South Coast,3054.3628,694.7213,784.8095,1084.1484,422.92386,459.46817,558.55444,436.60663,463.45853,791.67596,559.21967,780.2018
NSW-Sydney,2972.4958,1530.6732,1682.7501,1778.3186,1569.2533,1622.3857,1943.101,1594.8492,1624.1027,1942.8363,1704.111,1693.7882
NSW-The Murray,321.6421,173.1024,193.51785,247.98772,198.73929,214.38135,227.21436,205.82188,169.65022,216.35724,256.05075,232.69377
NT-Alice Springs,110.44141,68.65378,98.58006,72.88211,100.081535,96.39941,135.59418,75.375244,92.26613,91.54605,78.87897,92.70908
NT-Barkly,28.584278,12.0023575,19.799759,29.83101,13.453201,19.06125,41.47598,23.212923,24.873806,33.632984,16.359976,27.76886
NT-Darwin,241.21819,109.69489,254.62561,170.98941,200.27887,210.387,372.53702,503.22482,189.89384,268.0019,181.69328,238.04634
NT-Katherine Daly,75.59327,90.126236,-0.94614494,96.18653,29.87892,87.09466,113.10861,138.6583,69.49767,145.60854,47.39425,110.674286
NT-Lasseter,45.754044,59.828117,27.439383,30.712152,30.086214,41.50591,76.26999,69.80202,50.7044,66.48372,27.927534,40.640312
NT-Litchfield Kakadu Arnhem,55.532734,43.87484,53.051437,56.735435,49.844482,62.428978,102.50608,78.55418,55.89519,63.50306,48.32724,56.928185
NT-MacDonnell,27.369123,15.01889,20.031668,16.19532,16.081203,19.955229,37.678566,15.242895,24.29908,28.447296,18.20409,27.428698
QLD-Brisbane,2290.156,1060.2524,1024.9863,1484.6931,1191.9503,1187.8881,1562.0846,1249.1829,1382.8387,1434.6863,1270.6337,1228.3638
QLD-Bundaberg,207.90141,119.42956,140.9541,153.29675,139.2459,174.6147,229.05727,152.47697,175.01367,164.57483,167.4889,205.0935
QLD-Capricorn,296.1891,187.05405,230.23883,363.97476,204.83553,293.7499,321.24435,371.3058,255.98381,363.38562,215.14198,258.5319
QLD-Fraser Coast,294.35095,158.98169,187.87965,257.67548,175.9472,210.74889,223.43088,164.11743,218.03421,219.53398,208.03578,223.63214
QLD-Gladstone,170.22644,97.38528,113.03415,103.92945,95.8769,131.70168,159.7,82.76814,92.809425,109.030495,119.40326,123.05821
QLD-Gold Coast,1797.9232,760.1001,868.14557,1099.7639,745.71857,817.4237,1119.6592,1008.3562,1035.522,1330.5967,1237.1595,1051.2285
QLD-Mackay,272.18103,199.96536,215.76492,206.07976,198.34343,233.87451,261.64774,184.92995,195.25394,211.89594,221.22461,225.42612
QLD-Outback Queensland,247.28171,208.08078,199.0307,232.76186,218.04314,273.02087,366.10123,269.16144,296.36453,278.21014,222.38403,230.04205
QLD-Southern Queensland Country,420.68115,298.94766,340.36142,449.0869,334.30646,442.60052,547.5316,349.61136,358.69473,339.43616,357.8664,347.6861
QLD-Sunshine Coast,1678.2797,770.5238,488.13333,784.66095,633.6347,553.3371,953.5831,912.86456,996.7763,1219.2521,902.45496,1028.4414
QLD-Townsville,342.68945,198.45708,282.01355,256.0597,315.14832,256.78745,497.52432,482.70416,391.06207,268.80774,269.86353,303.5259
QLD-Tropical North Queensland,715.02893,303.52515,378.93414,471.97528,578.09625,742.088,1125.0067,1034.9078,939.2157,958.9201,573.2252,404.2017
QLD-Whitsundays,270.80777,197.49477,212.9576,204.21298,195.86934,231.61829,259.4039,182.29912,192.38234,208.7265,219.33899,222.6093
SA-Adelaide,878.2586,554.64484,570.54395,637.0977,561.50574,513.3048,628.3135,549.3579,593.6428,683.19037,658.18695,507.10602
SA-Adelaide Hills,53.32022,25.807333,28.791296,32.068516,20.521694,34.97857,34.547737,23.078949,21.61223,30.360548,29.903578,30.520092
SA-Barossa,68.24285,39.940643,42.521515,45.27531,34.43445,49.15822,49.60777,37.003902,35.984028,44.609146,44.65549,45.52957
SA-Clare Valley,57.378593,30.493237,33.220272,36.073845,25.196508,39.530003,38.92221,27.606346,26.178646,34.343567,34.443386,34.651306
SA-Eyre Peninsula,205.64415,101.49169,137.0171,184.20946,111.364426,111.263824,126.95906,191.03453,109.10242,178.16438,123.5071,102.05618
SA-Fleurieu Peninsula,390.1782,148.26166,107.46249,234.62277,35.60285,135.11201,72.247734,65.35341,82.91622,151.14415,90.3465,130.69737
SA-Flinders Ranges and Outback,152.54488,135.42949,96.15525,194.00761,145.3726,155.92459,262.44733,184.29376,196.38951,322.52792,140.44432,97.703285
SA-Kangaroo Island,100.196815,39.918194,38.278553,74.78942,20.767378,28.234463,29.239594,18.897724,20.14768,37.979546,38.2237,43.964005
SA-Limestone Coast,373.62802,106.49885,103.64597,178.68619,86.25132,82.93628,79.8754,86.33295,58.204548,101.295166,112.63585,96.64252
"SA-Murray River, Lakes and Coorong",87.23059,37.549892,46.253384,38.23733,47.169266,55.69249,57.745384,47.258423,35.507847,66.81428,51.73927,38.787457
SA-Riverland,142.20975,49.12741,48.066303,86.12614,48.862053,67.68026,71.08704,60.26148,48.08686,66.86694,64.08401,56.9994
SA-Yorke Peninsula,367.744,98.65582,141.65155,177.27429,93.25278,99.86158,95.09209,59.88632,69.18502,158.23122,111.30184,133.28223
TAS-East Coast,258.25388,74.42325,100.47572,78.03097,55.55723,73.545815,37.214684,26.677006,46.657093,48.16141,60.28017,25.94369
TAS-Hobart and the South,639.5682,346.9233,534.8548,306.1313,276.83383,216.36052,216.27266,179.55031,261.02332,337.06516,386.00848,323.85464
TAS-Launceston and the North,399.6324,182.08429,141.37749,174.82726,126.210304,116.07621,144.24875,116.49377,129.57262,125.41625,211.52783,129.1679
TAS-North West,310.7925,138.88799,146.66112,153.05885,85.95832,113.68958,73.40065,48.188046,57.118958,80.04435,78.83223,82.03738
TAS-West Coast,58.223835,45.849506,41.09786,31.733875,27.85369,41.84117,30.14635,16.31317,18.8096,29.85199,44.308907,40.44719
VIC-Ballarat,148.24019,106.87572,115.12743,111.317184,102.45638,117.110405,122.68058,94.98046,97.5575,107.0321,113.00764,110.722466
VIC-Bendigo Loddon,177.00595,154.87384,156.9572,156.8297,149.9662,165.9788,161.62357,149.44766,145.53815,154.46445,157.55074,156.83394
VIC-Central Highlands,93.380295,71.62352,73.58536,72.88453,66.62303,82.065285,77.329414,65.94749,62.48332,70.54903,74.76579,73.95129
VIC-Central Murray,411.8755,164.6055,192.8398,233.47205,103.355705,165.33618,140.63297,85.89043,119.703705,121.99464,135.9657,149.42046
VIC-Geelong and the Bellarine,759.84064,198.1787,204.90123,205.8973,190.89622,161.69814,166.79947,102.08145,142.93008,169.27164,218.33755,166.1371
VIC-Gippsland,541.8564,186.578,239.10823,275.3045,162.83653,178.36009,174.37793,118.90447,149.0607,197.76526,202.01208,236.73895
VIC-Goulburn,149.11134,83.70633,93.696495,110.78762,92.89726,99.42409,88.59302,83.21463,78.59611,76.001686,106.07685,94.40314
VIC-Great Ocean Road,1401.582,364.38736,473.61536,436.9586,248.46066,248.28651,268.36798,173.92502,246.62004,299.43753,333.91785,324.09436
VIC-High Country,671.632,121.48764,201.43477,347.00427,234.31807,217.173,444.10544,375.52075,274.3641,192.10112,340.74286,192.92696
VIC-Lakes,442.14627,132.15541,217.26245,239.87743,118.66157,115.72941,82.98437,81.12614,154.17024,151.70842,175.69756,131.3149
VIC-Macedon,87.35476,43.097267,44.548885,49.2304,34.040485,69.204636,53.30693,33.94263,32.371796,43.24408,58.8319,39.654934
VIC-Mallee,254.2739,193.11533,151.76509,143.7095,144.3049,191.99045,200.70757,167.42007,155.00267,222.4485,244.30357,151.85481
VIC-Melbourne,2288.5547,1307.1025,1459.362,1546.9382,1525.3352,1481.3035,1806.0134,1507.7914,1441.7482,1700.4944,1668.9003,1593.9279
VIC-Melbourne East,108.964516,89.31548,90.38991,91.55111,78.866714,97.26343,92.586815,81.57279,77.45911,86.32051,89.78064,88.948
VIC-Murray East,54.428932,32.724644,34.598145,32.572056,27.351736,42.573387,38.265884,26.988792,22.943117,30.960041,36.0673,34.882774
VIC-Peninsula,1273.0109,204.51143,269.0034,254.42848,127.620766,201.07344,187.2129,100.62678,128.46103,148.3835,226.41925,216.61815
VIC-Phillip Island,741.71027,150.48033,177.19855,190.21194,65.29002,118.059525,433.7734,85.121765,92.288765,154.10191,152.36192,170.92584
VIC-Spa Country,65.90279,45.67449,59.61155,52.741684,42.542725,63.369656,50.666374,40.83392,39.863926,50.02993,52.956383,44.94953
VIC-Upper Yarra,182.89769,28.025688,52.985683,56.449203,31.348185,36.85982,51.525276,17.527039,26.92551,34.749184,75.455574,48.303345
VIC-Western Grampians,83.72313,54.56521,58.06396,62.26618,49.525642,62.005627,61.98749,50.031864,46.308613,61.29497,115.502235,70.09733
VIC-Wimmera,50.27485,27.469627,30.137487,29.331179,23.026499,38.685234,33.658836,21.65627,17.697071,25.714048,30.801176,29.372574
WA-Australia's Coral Coast,333.30957,243.8233,268.25958,319.53726,273.589,286.57306,347.53983,306.65674,327.59647,404.42017,199.10101,224.10905
WA-Australia's Golden Outback,311.54285,163.53973,205.79233,186.06897,184.92436,201.77573,261.7427,206.38301,226.2421,258.91745,206.55127,206.09033
WA-Australia's North West,315.7304,260.10745,238.83998,346.29086,284.1332,505.58643,666.3819,703.20044,473.56647,469.75253,297.25592,412.99612
WA-Australia's South West,1216.247,452.63388,508.67697,687.03516,311.474,391.53616,399.91562,313.7947,293.6333,562.3284,432.6134,537.0867
WA-Destination Perth,1308.8585,585.41455,940.43976,815.56396,661.7413,761.99194,932.14594,626.9668,726.2314,1077.8022,894.4308,796.3057
