,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11845.106,11927.654,11899.397,11987.752,11992.99,12075.229,12046.662,12135.006,12140.28,12222.286,12193.454,12281.807
Clerical and Administrative Workers,1329.5044,1332.5736,1325.9082,1330.0203,1339.7941,1342.7316,1336.0248,1340.1597,1349.995,1352.8107,1346.0708,1350.2446
Community and Personal Service Workers,1222.0978,1243.7588,1242.5815,1251.4707,1247.9565,1269.5349,1268.3138,1277.2166,1273.7555,1295.2605,1293.9991,1302.8947
Labourers,1115.9175,1118.0427,1102.5071,1123.7723,1121.3936,1123.4934,1107.9315,1129.1694,1126.789,1128.8738,1113.2896,1134.4786
Machinery Operators and Drivers,735.94055,737.268,736.96204,739.073,738.88855,740.1132,739.79297,741.9214,741.7957,742.9386,742.5979,744.7588
Managers,1530.9485,1533.1674,1538.1796,1552.3988,1553.9124,1556.1239,1561.114,1575.36,1576.8474,1579.0374,1584.019,1598.3254
Professionals,2729.6519,2776.1897,2786.132,2791.1758,2789.4453,2836.2861,2846.1494,2851.044,2849.1511,2896.2961,2906.0784,2910.7932
Sales Workers,1445.4293,1454.7266,1448.1926,1468.7645,1460.3711,1469.5332,1462.9578,1483.5446,1475.174,1484.2332,1477.6228,1498.2178
Technicians and Trades Workers,1735.6176,1731.928,1718.9343,1731.0764,1741.2297,1737.4124,1724.3762,1736.5897,1746.7719,1742.8368,1729.7776,1742.092
Clerical and Administrative Workers-Full time,830.1832,823.7259,818.87036,822.37463,830.1955,823.6569,818.77405,822.29504,830.15515,823.54,818.6334,822.1852
Clerical and Administrative Workers-Part time,499.32114,508.84766,507.0379,507.64566,509.5985,519.0746,517.25073,517.8647,519.8398,529.2707,527.4374,528.0595
Community and Personal Service Workers-Full time,545.9829,546.92474,548.10516,552.08527,556.3793,557.24927,558.39746,562.39856,566.73773,567.5413,568.66254,572.6838
Community and Personal Service Workers-Part time,676.11487,696.83405,694.4763,699.3855,691.5774,712.28564,709.9164,714.81793,707.0178,727.71906,725.33655,730.2109
Labourers-Full time,613.2239,605.9413,594.47107,607.4095,612.71375,605.43054,593.9495,606.871,612.15546,604.88055,593.3946,606.2824
Labourers-Part time,502.69366,512.10144,508.03598,516.3629,508.6798,518.06287,513.98193,522.2984,514.6335,523.99316,519.89496,528.1963
Machinery Operators and Drivers-Full time,620.8987,621.1248,620.4156,621.6213,621.27783,621.43414,620.7168,621.94025,621.64044,621.7355,621.00574,622.2612
Machinery Operators and Drivers-Part time,115.04188,116.1432,116.54651,117.451706,117.61073,118.67913,119.07618,119.98116,120.15524,121.203094,121.59214,122.49755
Managers-Full time,1330.1207,1332.0596,1337.0789,1350.78,1351.4205,1353.3564,1358.3674,1372.0854,1372.7136,1374.6368,1379.6459,1393.412
Managers-Part time,200.82779,201.10779,201.10071,201.61874,202.49191,202.76746,202.74657,203.27446,204.13374,204.40053,204.37311,204.91357
Professionals-Full time,2030.3674,2033.114,2037.7047,2049.5073,2065.0796,2067.7307,2072.2747,2084.086,2099.742,2102.2915,2106.791,2118.5784
Professionals-Part time,699.28455,743.0757,748.42737,741.6682,724.3657,768.55536,773.87476,766.9581,749.4092,794.0046,799.2873,792.21484
Sales Workers-Full time,733.3351,728.8984,723.176,733.67834,732.73816,728.2208,722.4718,732.9771,732.05896,727.47046,721.70575,732.21277
Sales Workers-Part time,712.09424,725.8281,725.01654,735.0861,727.6329,741.31226,740.486,750.5674,743.11505,756.76276,755.917,766.005
Technicians and Trades Workers-Full time,1500.9604,1491.4238,1478.9662,1490.2604,1501.1538,1491.5255,1479.05,1490.3853,1501.2998,1491.5944,1479.107,1490.5082
Technicians and Trades Workers-Part time,234.65709,240.50418,239.96823,240.81606,240.0759,245.88681,245.32617,246.20447,245.47208,251.24248,250.67056,251.58392
Clerical and Administrative Workers-Full time-Females,619.3977,618.3959,617.3751,618.38104,619.4223,618.3618,617.32153,618.3379,619.4167,618.29974,617.243,618.2717
Clerical and Administrative Workers-Full time-Males,210.78555,205.33003,201.49522,203.99359,210.77321,205.2951,201.45251,203.95718,210.73845,205.24022,201.39044,203.91344
Clerical and Administrative Workers-Part time-Females,461.22736,468.63025,467.9043,468.1955,470.52957,477.89944,477.1666,477.4618,479.8115,487.1536,486.41544,486.71548
Clerical and Administrative Workers-Part time-Males,38.093773,40.217396,39.133602,39.450157,39.068928,41.175114,40.084106,40.402874,40.028316,42.11712,41.021915,41.344044
Community and Personal Service Workers-Full time-Females,315.86557,316.76813,317.82092,320.28656,322.83627,323.7039,324.7425,327.22296,329.78967,330.62595,331.65152,334.15353
Community and Personal Service Workers-Full time-Males,230.11731,230.1566,230.28423,231.7987,233.54297,233.54535,233.65494,235.17557,236.94804,236.91539,237.011,238.53023
Community and Personal Service Workers-Part time-Females,522.3685,538.88116,536.9694,541.3589,534.1589,550.67004,548.75104,553.13635,545.9393,562.4508,560.5237,564.892
Community and Personal Service Workers-Part time-Males,153.74634,157.9529,157.5069,158.02664,157.41852,161.61559,161.16537,161.68158,161.07854,165.26826,164.8129,165.31885
Labourers-Full time-Females,124.70183,123.05164,121.82295,125.69669,124.435585,122.78457,121.55013,125.41616,124.14519,122.49953,121.2622,125.11125
Labourers-Full time-Males,488.52203,482.88962,472.64813,481.7128,488.27817,482.646,472.39938,481.45483,488.01028,482.38104,472.1324,481.17114
Labourers-Part time-Females,238.37407,240.75972,236.35687,240.65578,238.29446,240.66327,236.25468,240.54546,238.19716,240.54861,236.13342,240.41415
Labourers-Part time-Males,264.31958,271.3417,271.6791,275.70712,270.38535,277.3996,277.72726,281.75296,276.4363,283.44452,283.76154,287.7821
Machinery Operators and Drivers-Full time-Females,53.959846,54.14656,53.938667,54.32436,54.123425,54.27893,54.072235,54.45954,54.277344,54.41006,54.201595,54.592854
Machinery Operators and Drivers-Full time-Males,566.93884,566.9783,566.4769,567.29694,567.1544,567.1552,566.64453,567.4807,567.3631,567.32544,566.80414,567.6684
Machinery Operators and Drivers-Part time-Females,20.915146,21.01421,20.83749,21.044168,20.92055,21.005707,20.825403,21.03173,20.915092,20.990093,20.806381,21.010216
Machinery Operators and Drivers-Part time-Males,94.12673,95.12899,95.709015,96.40754,96.690186,97.67342,98.25078,98.94943,99.24015,100.213005,100.78576,101.487335
Managers-Full time-Females,429.04587,428.0901,430.42368,441.26746,439.4686,438.51407,440.8405,451.69113,449.8862,448.92377,451.24915,462.12143
Managers-Full time-Males,901.0748,903.9695,906.6552,909.5126,911.95197,914.8424,917.527,920.39435,922.82745,925.7131,928.3967,931.2905
Managers-Part time-Females,130.6359,130.61736,130.45267,130.48059,130.69353,130.67415,130.50154,130.53694,130.74168,130.71822,130.54205,130.58612
Managers-Part time-Males,70.19189,70.490425,70.64804,71.138145,71.79838,72.09331,72.245026,72.73752,73.39206,73.68231,73.83106,74.32745
Professionals-Full time-Females,937.591,939.22614,941.7693,947.8677,955.826,957.4194,959.9431,966.0404,974.034,975.5847,978.08826,984.1667
Professionals-Full time-Males,1092.7764,1093.8878,1095.9354,1101.6398,1109.2537,1110.3114,1112.3315,1118.0455,1125.708,1126.7067,1128.7028,1134.4117
Professionals-Part time-Females,540.9676,565.3359,571.4351,570.7948,562.7249,587.0766,593.1769,592.5357,584.4628,608.80273,614.9014,614.2653
Professionals-Part time-Males,158.31697,177.73984,176.99228,170.87341,161.64082,181.47874,180.69786,174.42244,164.94635,185.20186,184.38588,177.94952
Sales Workers-Full time-Females,328.34174,324.4176,319.3935,330.11472,328.02527,324.05597,319.01984,329.7389,327.6673,323.65762,318.61475,329.3308
Sales Workers-Full time-Males,404.99335,404.48077,403.7825,403.56366,404.71286,404.16486,403.45193,403.23822,404.3917,403.81287,403.091,402.88193
Sales Workers-Part time-Females,517.5393,526.80347,526.5397,533.7984,527.84576,537.0821,536.8095,544.07214,538.12396,547.3421,547.05835,554.31885
Sales Workers-Part time-Males,194.55496,199.02463,198.47688,201.28773,199.78711,204.2302,203.67653,206.49521,204.9911,209.42065,208.85861,211.68614
Technicians and Trades Workers-Full time-Females,150.53333,148.59772,145.06197,146.05624,150.54341,148.56541,145.02202,146.03583,150.52892,148.51782,144.9694,146.00949
Technicians and Trades Workers-Full time-Males,1350.4271,1342.8262,1333.9042,1344.2041,1350.6104,1342.9601,1334.0281,1344.3495,1350.7709,1343.0765,1334.1377,1344.4987
Technicians and Trades Workers-Part time-Females,102.18651,102.52616,103.027504,103.59384,104.5644,104.880806,105.36894,105.95254,106.93336,107.22183,107.70472,108.310555
Technicians and Trades Workers-Part time-Males,132.47058,137.97801,136.94073,137.22221,135.5115,141.006,139.95723,140.25192,138.53873,144.02065,142.96585,143.27336
