,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11947.349,11994.438,12038.738,12067.303,12095.036,12168.615,12214.933,12246.907,12270.528,12342.208,12389.804,12426.247
Clerical and Administrative Workers,1335.684,1346.7119,1345.4175,1348.0197,1350.9832,1353.79,1353.5736,1356.4048,1360.2551,1363.3004,1363.5011,1366.006
Community and Personal Service Workers,1242.5914,1235.7928,1251.0576,1256.9508,1258.1956,1260.5911,1267.4122,1272.9363,1277.3317,1281.7283,1287.4014,1292.7965
Labourers,1138.8506,1134.8754,1136.8848,1138.4731,1139.8116,1140.9347,1142.2432,1143.4988,1144.8184,1145.9391,1147.2128,1148.5427
Machinery Operators and Drivers,736.4725,735.97656,733.74146,735.2583,735.3401,736.00586,736.444,737.014,737.5407,738.01025,738.5343,739.09247
Managers,1548.9388,1557.9728,1564.9312,1571.423,1580.6638,1588.7213,1597.2014,1605.9509,1613.873,1621.991,1630.119,1638.2
Professionals,2740.7134,2778.7861,2794.9734,2794.9353,2800.0593,2848.0928,2866.7595,2869.4968,2866.2712,2910.5093,2931.7578,2940.0347
Sales Workers,1456.9982,1454.6553,1454.3676,1457.7722,1461.2769,1464.7662,1468.3955,1472.0156,1475.6794,1479.2424,1482.8873,1486.5624
Technicians and Trades Workers,1747.0992,1749.6676,1757.3665,1764.4712,1768.7057,1775.7124,1782.9031,1789.5895,1794.7572,1801.4862,1808.3911,1815.0128
Clerical and Administrative Workers-Full time,827.4331,834.6256,830.27954,830.4533,831.3774,832.40137,830.4082,831.5385,833.6848,835.12915,833.6686,834.4944
Clerical and Administrative Workers-Part time,508.25085,512.0863,515.13794,517.5664,519.6057,521.38873,523.1654,524.8662,526.57025,528.1713,529.8325,531.51166
Community and Personal Service Workers-Full time,559.2771,557.8605,560.1714,556.1275,558.31946,558.02515,558.51874,557.6707,558.1348,558.08765,558.19684,558.0158
Community and Personal Service Workers-Part time,683.31433,677.9324,690.8862,700.82324,699.876,702.5659,708.8935,715.2656,719.1969,723.6405,729.20447,734.78076
