,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,51880.887,25615.898,29224.953,35021.98,27539.422,27825.008,34427.305,29857.844,31970.916,36404.082,30690.082,30344.488
NSW,17377.24,7960.9043,9042.916,11305.961,8448.742,8106.1533,10026.068,8408.154,9119.979,10911.729,9280.236,9601.185
NT,536.52203,455.72644,548.2446,710.3656,796.90533,1002.5434,1381.2322,1337.3867,1037.9088,1144.4608,745.57306,609.0368
QLD,11000.14,5840.585,6213.7725,7852.495,6744.1753,7102.4497,9288.506,8775.89,9426.84,9491.429,7576.9165,7341.812
SA,3480.4722,1680.5563,1978.3247,2402.1953,1893.7156,1777.0162,2232.43,1739.1714,1992.6373,2604.6465,2092.2007,2021.0896
TAS,2058.3628,1150.4366,1255.9651,1272.1616,853.6832,835.22144,890.92053,630.56024,786.7156,1002.383,1008.0792,977.6156
VIC,11827.049,5589.129,6647.553,7310.774,5728.1665,5585.0386,6586.254,5426.5796,5751.757,6761.912,6476.63,6384.9717
WA,5601.106,2938.564,3538.1836,4168.026,3074.0354,3416.579,4021.894,3540.1099,3855.083,4487.5195,3510.4438,3408.7808
NSW-Blue Mountains,343.52267,179.91217,223.35446,344.52704,256.85312,260.0997,329.56705,207.73587,222.32065,316.6032,237.59477,210.73578
NSW-Canberra,784.0213,530.0795,621.3005,693.8109,589.42804,539.3113,745.70044,558.2896,632.1942,760.2626,567.4332,592.97504
NSW-Capital Country,403.75916,207.50212,276.75348,372.25333,264.75613,240.80809,287.17673,218.16609,264.74124,343.8101,326.97955,271.1455
NSW-Central Coast,907.5846,319.43753,313.10696,413.94672,262.00797,261.17236,298.64743,234.27344,269.40466,355.9155,294.8714,417.3459
NSW-Central NSW,939.5584,497.04337,576.51056,849.1923,554.0656,586.693,687.3504,523.13916,600.4022,885.7708,716.0309,592.05493
NSW-Hunter,1647.6416,718.245,849.9965,1111.7109,743.2417,695.3313,830.95593,733.904,764.3274,899.3708,812.8108,898.5685
NSW-New England North West,602.08746,290.79736,386.1369,468.10938,354.85687,376.07025,422.32742,393.01624,373.61313,468.20273,380.00497,332.17847
NSW-North Coast NSW,3926.082,1442.6982,1535.94,1989.8396,1356.7872,1271.8463,1596.1407,1386.6852,1553.9711,1938.2927,1614.0912,1660.1814
NSW-Outback NSW,145.78929,106.48473,125.24939,209.50143,196.5342,162.60306,250.0625,197.47067,310.70886,244.21405,201.50122,307.41812
