,0,1,2,3,4,5,6,7
Aggregated,34823.87,35083.89,35023.86,35220.527,35428.742,35572.137,35572.98,35739.668
ACT,355.4737,357.5932,358.92285,360.33722,362.25888,363.73352,365.10162,366.45102
NSW,10646.966,10730.095,10559.424,10552.684,10636.32,10635.095,10513.273,10502.633
NT,1578.9119,1598.1454,1616.2744,1635.0558,1653.3362,1671.6797,1690.2894,1708.7563
QLD,7253.241,7259.5615,7257.3145,7268.466,7279.5786,7266.6436,7254.193,7252.9937
SA,2700.919,2745.0776,2754.801,2789.5044,2815.2056,2842.393,2868.9375,2896.5684
TAS,438.96643,435.52228,430.62164,434.50195,436.7199,434.97693,432.79688,434.16034
VIC,6421.8604,6495.6104,6582.1353,6696.08,6730.466,6814.9077,6906.9316,7019.2275
WA,5427.532,5462.286,5464.3735,5483.8955,5514.863,5542.714,5541.453,5558.879
ACT-Female,17.977474,18.447718,18.619604,18.725805,18.858099,18.91009,19.021282,19.07389
ACT-Male,337.49622,339.1455,340.30322,341.6114,343.4008,344.82343,346.08035,347.37714
NSW-Female,700.88696,696.7754,694.657,693.333,690.6039,689.078,688.08386,687.6081
NSW-Male,9946.078,10033.319,9864.767,9859.35,9945.716,9946.017,9825.189,9815.025
NT-Female,113.50619,116.91054,118.64564,121.21226,123.54871,125.79789,128.0571,130.33871
NT-Male,1465.4055,1481.2349,1497.6288,1513.8435,1529.7875,1545.8818,1562.2323,1578.4177
QLD-Female,688.24414,696.5011,702.8548,710.19946,718.2759,725.44293,732.13257,739.2329
QLD-Male,6564.997,6563.0605,6554.46,6558.266,6561.3027,6541.2007,6522.06,6513.7607
SA-Female,181.107,179.69165,178.33664,177.41101,176.9371,176.34454,175.80653,175.45218
SA-Male,2519.812,2565.3857,2576.4644,2612.0933,2638.2683,2666.0488,2693.1309,2721.1162
TAS-Female,24.80075,26.498156,26.401642,25.887465,26.403118,26.420048,26.336859,26.097704
TAS-Male,414.1657,409.0241,404.22,408.6145,410.31677,408.5569,406.46002,408.06265
VIC-Female,446.24414,449.00214,450.31714,455.12,459.61008,462.7273,465.82663,469.39273
VIC-Male,5975.616,6046.608,6131.8184,6240.96,6270.8555,6352.18,6441.105,6549.835
WA-Female,530.0502,532.7512,535.1533,537.81946,540.47955,543.17834,545.6529,548.44116
WA-Male,4897.482,4929.535,4929.2197,4946.076,4974.383,4999.535,4995.8003,5010.438
ACT-Female-Remanded,5.7485704,5.987893,6.127011,6.201332,6.3429356,6.399453,6.492726,6.5286994
ACT-Female-Sentenced,12.228903,12.459825,12.492594,12.524473,12.515163,12.510636,12.528557,12.545191
ACT-Male-Remanded,91.76519,92.10305,92.1976,92.259865,92.66227,92.84965,93.0108,93.080536
ACT-Male-Sentenced,245.73102,247.04245,248.10564,249.35155,250.73853,251.97379,253.06955,254.2966
NSW-Female-Remanded,216.93863,215.57481,214.9845,214.66402,213.82133,213.40573,213.18579,213.11426
NSW-Female-Sentenced,483.9483,481.20062,479.67252,478.669,476.78256,475.67224,474.89807,474.49384
NSW-Male-Remanded,2778.7815,2804.966,2641.8457,2663.0906,2778.426,2773.4417,2668.3245,2678.5593
NSW-Male-Sentenced,7167.297,7228.3535,7222.921,7196.2593,7167.29,7172.575,7156.865,7136.4653
NT-Female-Remanded,41.43944,42.291973,43.12751,44.005463,45.03144,45.854244,46.702637,47.563686
NT-Female-Sentenced,72.06674,74.61856,75.51813,77.206795,78.51727,79.94364,81.35447,82.77503
NT-Male-Remanded,423.80682,430.11362,436.44244,442.71442,449.1217,455.43277,461.78867,468.0665
NT-Male-Sentenced,1041.5988,1051.1212,1061.1863,1071.1292,1080.6658,1090.449,1100.4436,1110.3512
QLD-Female-Remanded,165.72731,166.34616,166.53915,166.9572,167.83778,168.24731,168.50162,168.85464
QLD-Female-Sentenced,522.51685,530.15497,536.3157,543.2423,550.43805,557.1956,563.631,570.37823
QLD-Male-Remanded,1528.8715,1551.4259,1537.6584,1522.8364,1535.413,1547.0391,1541.1934,1535.3705
QLD-Male-Sentenced,5036.1255,5011.635,5016.802,5035.4297,5025.8896,4994.1616,4980.8667,4978.39
SA-Female-Remanded,76.73198,75.26654,73.896545,72.84517,72.14465,71.348785,70.62358,70.04581
SA-Female-Sentenced,104.37502,104.42511,104.44009,104.56584,104.79245,104.99576,105.18295,105.406364
SA-Male-Remanded,834.1998,861.87195,855.15784,872.4924,880.4413,890.03876,899.2895,908.98694
SA-Male-Sentenced,1685.612,1703.5139,1721.3066,1739.601,1757.827,1776.0099,1793.8414,1812.1292
TAS-Female-Remanded,3.3641794,3.2336967,3.163537,3.0391388,2.8786993,2.7219336,2.606916,2.4721947
TAS-Female-Sentenced,21.436571,23.264458,23.238104,22.848326,23.524418,23.698112,23.729942,23.62551
TAS-Male-Remanded,84.76583,83.743805,83.74718,83.79904,83.60523,83.50725,83.442276,83.48115
TAS-Male-Sentenced,329.39987,325.28033,320.47284,324.81546,326.71155,325.04965,323.01773,324.5815
VIC-Female-Remanded,126.39419,127.17033,127.62795,128.27313,129.39081,130.16687,130.78532,131.49072
VIC-Female-Sentenced,319.84995,321.83182,322.68918,326.84683,330.21927,332.5604,335.04132,337.902
VIC-Male-Remanded,1294.9038,1313.7786,1331.5431,1350.5469,1370.2699,1389.0657,1407.0128,1425.7994
VIC-Male-Sentenced,4680.7124,4732.8296,4800.275,4890.4136,4900.586,4963.1147,5034.092,5124.035
WA-Female-Remanded,151.66107,151.95111,151.97644,152.18045,152.46223,152.74715,152.85417,153.18985
WA-Female-Sentenced,378.3891,380.80008,383.1769,385.63904,388.01733,390.4312,392.79877,395.25134
WA-Male-Remanded,1093.4653,1118.3385,1113.1163,1126.7816,1155.6646,1180.5791,1176.2949,1190.0825
WA-Male-Sentenced,3804.0166,3811.1965,3816.1035,3819.2942,3818.7185,3818.9563,3819.5054,3820.3555
ACT-Female-Remanded-ATSI,0.90421605,1.0054286,1.0263276,1.0468743,1.1225293,1.153794,1.1759768,1.1967117
ACT-Female-Remanded-Non-ATSI,4.8443546,4.9824643,5.100683,5.1544576,5.2204065,5.245659,5.316749,5.331988
ACT-Female-Sentenced-ATSI,2.9859383,2.9612436,2.969729,2.9618804,2.924226,2.8901472,2.8874414,2.863598
ACT-Female-Sentenced-Non-ATSI,9.242965,9.498581,9.522864,9.5625925,9.590938,9.620489,9.641115,9.681593
ACT-Male-Remanded-ATSI,17.932188,18.042776,18.141317,18.20636,18.403177,18.502531,18.642002,18.70335
ACT-Male-Remanded-Non-ATSI,73.833,74.06027,74.05628,74.053505,74.259094,74.347115,74.3688,74.37718
ACT-Male-Sentenced-ATSI,46.512943,47.705635,48.77219,49.905273,51.156242,52.295822,53.391945,54.50806
ACT-Male-Sentenced-Non-ATSI,199.21808,199.3368,199.33345,199.44627,199.58228,199.67796,199.67761,199.78854
NSW-Female-Remanded-ATSI,70.02073,69.71242,69.76928,69.90993,69.59497,69.51249,69.530174,69.621635
NSW-Female-Remanded-Non-ATSI,146.91791,145.8624,145.21521,144.75409,144.22636,143.89325,143.65562,143.49261
NSW-Female-Sentenced-ATSI,157.47438,153.8991,151.577,149.84883,147.62189,146.13118,145.06602,144.34822
