,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11889.543,11986.517,11971.83,12054.73,12040.587,12137.963,12123.2295,12206.002,12191.617,12289.381,12274.651,12357.235
Clerical and Administrative Workers,1334.425,1339.4739,1335.0094,1337.286,1344.9482,1349.9941,1345.5289,1347.8066,1355.4703,1360.5111,1356.0531,1358.323
Community and Personal Service Workers,1220.702,1244.4172,1245.2649,1252.6744,1246.9103,1270.622,1271.4673,1278.8806,1273.1193,1296.8237,1297.6763,1305.0829
Labourers,1123.9791,1126.7843,1111.0865,1134.2784,1130.325,1133.1288,1117.4268,1140.6216,1136.6677,1139.4673,1123.7737,1146.9592
Machinery Operators and Drivers,736.6136,737.1554,737.66235,738.42596,739.0858,739.62555,740.13135,740.89777,741.5566,742.0922,742.604,743.3658
Managers,1547.5504,1549.4111,1554.8993,1568.8724,1570.5768,1572.4344,1577.919,1591.8945,1593.6001,1595.455,1600.9408,1614.9148
Professionals,2725.1677,2779.4617,2794.6228,2796.705,2785.9077,2840.6252,2855.7563,2857.687,2846.6418,2901.7827,2916.8892,2918.6624
Sales Workers,1452.8418,1464.6873,1460.81,1481.6453,1468.9788,1480.8193,1476.9412,1497.7784,1485.1129,1496.9506,1493.0786,1513.9105
Technicians and Trades Workers,1748.2609,1745.1243,1732.4738,1744.8439,1753.8552,1750.7126,1738.0575,1750.4333,1759.4473,1756.2975,1743.6367,1756.0178
Clerical and Administrative Workers-Full time,829.1823,824.0061,820.6197,822.77856,829.1841,824.0045,820.6166,822.77655,829.1836,824.0005,820.6147,822.7715
Clerical and Administrative Workers-Part time,505.24283,515.46783,514.3897,514.5075,515.76416,525.9896,524.91235,525.03015,526.2868,536.5106,535.4385,535.55145
Community and Personal Service Workers-Full time,550.9708,553.6342,556.3142,559.08246,561.817,564.4791,567.1577,569.92816,572.664,575.3236,578.00616,580.7726
Community and Personal Service Workers-Part time,669.73126,690.7829,688.95074,693.59204,685.09326,706.1428,704.3096,708.95245,700.4553,721.5001,719.67017,724.3103
Labourers-Full time,617.76575,610.3481,598.16425,613.0322,617.7567,610.3379,598.15265,613.02313,617.7485,610.32587,598.1477,613.0113
Labourers-Part time,506.21335,516.4362,512.9223,521.2462,512.56824,522.79083,519.2741,527.5984,518.9193,529.1415,525.626,533.9479
Machinery Operators and Drivers-Full time,621.6003,621.55896,621.49976,621.58624,621.60736,621.5657,621.50745,621.59454,621.6152,621.5714,621.5185,621.60126
Machinery Operators and Drivers-Part time,115.01333,115.59646,116.16262,116.8397,117.47843,118.05989,118.6239,119.30322,119.94138,120.52082,121.08554,121.76453
Managers-Full time,1343.6401,1345.1707,1350.3146,1363.8392,1365.0543,1366.5835,1371.726,1385.2513,1386.4675,1387.9951,1393.1334,1406.6626
Managers-Part time,203.91037,204.2404,204.58466,205.03314,205.52249,205.85098,206.19307,206.64319,207.1326,207.45985,207.80739,208.25224
Professionals-Full time,2026.0795,2034.877,2043.6807,2052.5796,2061.5186,2070.3142,2079.1152,2088.0159,2096.9543,2105.749,2114.5469,2123.4497
Professionals-Part time,699.0882,744.5848,750.942,744.1255,724.38904,770.3109,776.6411,769.67114,749.6875,796.0336,802.34235,795.21277
Sales Workers-Full time,736.9238,733.41876,729.04926,740.0182,736.9118,733.40564,729.0367,740.0056,736.8991,733.39197,729.0272,739.9922
Sales Workers-Part time,715.918,731.26855,731.76086,741.6271,732.0669,747.4137,747.90436,757.7728,748.21375,763.5585,764.05133,773.9183
Technicians and Trades Workers-Full time,1506.3164,1496.6736,1484.2052,1495.7456,1506.3302,1496.6837,1484.2128,1495.7563,1506.3419,1496.692,1484.2164,1495.7646
Technicians and Trades Workers-Part time,241.94447,248.45068,248.26865,249.09833,247.52507,254.02888,253.84479,254.677,253.10535,259.60547,259.4202,260.25327
Clerical and Administrative Workers-Full time-Females,617.32306,617.3124,617.3074,617.2919,617.31464,617.30316,617.29803,617.2826,617.306,617.2934,617.2864,617.27203
Clerical and Administrative Workers-Full time-Males,211.85927,206.69373,203.31233,205.48671,211.86945,206.70137,203.31853,205.49396,211.8776,206.70706,203.32832,205.49944
Clerical and Administrative Workers-Part time-Females,466.46066,474.2696,473.94925,473.9778,475.96542,483.77368,483.4536,483.4819,485.47052,493.2771,492.96155,492.98532
Clerical and Administrative Workers-Part time-Males,38.782154,41.19823,40.440456,40.529713,39.79874,42.215965,41.458767,41.54826,40.81628,43.233513,42.47694,42.566143
Community and Personal Service Workers-Full time-Females,318.07767,319.84143,321.61487,323.4511,325.2633,327.02737,328.80002,330.63654,332.44955,334.21268,335.9914,337.82156
Community and Personal Service Workers-Full time-Males,232.89317,233.79279,234.69933,235.63135,236.5537,237.45177,238.35771,239.29164,240.21443,241.1109,242.01476,242.951
Community and Personal Service Workers-Part time-Females,518.85425,535.61084,534.00934,538.21204,530.59674,547.3529,545.7511,549.9544,542.3394,559.094,557.49365,561.69586
Community and Personal Service Workers-Part time-Males,150.877,155.17206,154.94139,155.38002,154.49649,158.78989,158.5585,158.99803,158.11588,162.40616,162.17651,162.61443
Labourers-Full time-Females,126.53434,124.865425,123.407455,128.08224,126.52683,124.85816,123.39963,128.07494,126.520164,124.85021,123.39453,128.06671
Labourers-Full time-Males,491.23138,485.48264,474.7568,484.95,491.2299,485.4797,474.75302,484.9482,491.22833,485.47565,474.75317,484.94458
Labourers-Part time-Females,238.63177,241.28647,237.05894,241.46573,238.64824,241.30357,237.07347,241.4807,238.66194,241.3174,237.08945,241.49333
