,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11400.123,11478.834,11509.5,11560.388,11562.432,11656.886,11675.691,11712.366,11725.299,11821.885,11845.4375,11876.115
Clerical and Administrative Workers,1360.6294,1356.7356,1365.0027,1362.15,1361.41,1361.1758,1364.5908,1367.684,1367.0758,1371.2312,1372.327,1376.1936
Community and Personal Service Workers,1097.2399,1119.9807,1120.6727,1127.3077,1134.474,1145.9812,1151.252,1158.3372,1166.1643,1175.0908,1181.879,1189.2612
Labourers,1149.4631,1151.993,1153.0983,1154.8636,1156.3888,1157.7924,1159.147,1160.4739,1161.792,1163.0979,1164.4066,1165.713
Machinery Operators and Drivers,760.7051,760.0822,759.87805,763.8049,765.24457,765.65656,766.0723,766.48645,766.90314,767.3145,767.73035,768.1453
Managers,1435.9779,1441.8875,1449.4937,1455.7043,1457.62,1470.1191,1476.8015,1478.3026,1483.6659,1494.3585,1502.5275,1504.6727
Professionals,2538.5554,2586.8152,2596.5356,2616.108,2606.6182,2672.142,2669.9983,2678.095,2676.2317,2743.881,2745.7642,2746.6206
Sales Workers,1386.208,1386.9088,1388.3551,1401.9537,1400.154,1401.46,1403.2396,1416.364,1414.8137,1416.2207,1418.0809,1430.7565
Technicians and Trades Workers,1671.3442,1674.4321,1676.4645,1678.495,1680.5222,1682.5598,1684.5903,1686.6237,1688.6525,1690.6904,1692.721,1694.7528
Clerical and Administrative Workers-Full time,857.0837,848.3501,853.0038,847.2001,843.8622,841.2397,842.35895,843.2173,840.3971,842.3721,841.28345,842.97266
Clerical and Administrative Workers-Part time,503.54572,508.38553,511.99887,514.94995,517.54785,519.93604,522.2319,524.4667,526.6787,528.85913,531.04364,533.22107
Community and Personal Service Workers-Full time,516.8633,522.1724,525.09143,528.0069,530.9157,533.8455,536.7606,539.6818,542.5938,545.5249,548.44006,551.35803
Community and Personal Service Workers-Part time,580.37665,597.80835,595.58124,599.3008,603.5583,612.1357,614.49133,618.6554,623.5704,629.566,633.4389,637.90314
Labourers-Full time,648.28345,649.5062,649.30536,649.76526,649.98566,650.0819,650.13104,650.1517,650.16473,650.1631,650.1663,650.1669
Labourers-Part time,501.1797,502.48685,503.79285,505.0984,506.40314,507.71045,509.01593,510.3222,511.62732,512.93475,514.2403,515.54614
Machinery Operators and Drivers-Full time,660.7607,659.7225,659.10297,662.61444,663.63873,663.6355,663.6359,663.63477,663.63605,663.6323,663.63275,663.63245
Machinery Operators and Drivers-Part time,99.94436,100.35976,100.77506,101.19042,101.605804,102.021034,102.4364,102.851685,103.26708,103.6822,104.097565,104.512886
Managers-Full time,1259.892,1265.193,1271.1387,1276.8451,1282.6414,1288.4026,1294.1772,1299.947,1305.719,1311.4889,1317.2605,1323.0315
Managers-Part time,176.08592,176.69446,178.355,178.85931,174.97865,181.71661,182.62418,178.35565,177.94687,182.86963,185.26703,181.6412
Professionals-Full time,1968.2808,1962.2097,1971.2375,2002.0205,2011.5599,2021.4552,2034.3989,2048.7043,2062.3843,2075.3325,2087.536,2098.8665
Professionals-Part time,570.27484,624.60547,625.298,614.0875,595.05804,650.6869,635.5995,629.3905,613.8473,668.5486,658.2283,647.75415
Sales Workers-Full time,700.96893,698.6681,696.868,706.9635,701.6697,699.4761,697.75916,707.38574,702.3386,700.2472,698.6102,707.7883
Sales Workers-Part time,685.239,688.2408,691.4871,694.9903,698.4843,701.9838,705.48047,708.97833,712.47516,715.9735,719.4707,722.96814
Technicians and Trades Workers-Full time,1433.0625,1434.1156,1434.1161,1434.1157,1434.1139,1434.117,1434.1166,1434.1176,1434.1165,1434.1198,1434.1194,1434.1196
Technicians and Trades Workers-Part time,238.28177,240.31654,242.34833,244.37921,246.40831,248.44289,250.4737,252.50604,254.53604,256.57074,258.60156,260.63312
Clerical and Administrative Workers-Full time-Females,657.62463,648.8891,653.5424,647.73895,644.4022,641.7778,642.8973,643.755,640.9355,642.9082,641.8198,643.50885
Clerical and Administrative Workers-Full time-Males,199.45906,199.46101,199.46135,199.46115,199.45993,199.46191,199.46165,199.46231,199.4616,199.46387,199.4636,199.46379
Clerical and Administrative Workers-Part time-Females,467.05124,471.5835,474.8877,477.52902,479.81613,481.89688,483.88293,485.80896,487.71072,489.5839,491.45862,493.32672
Clerical and Administrative Workers-Part time-Males,36.494488,36.80202,37.11118,37.42091,37.731693,38.039124,38.34891,38.657715,38.967995,39.275238,39.585007,39.89433
Community and Personal Service Workers-Full time-Females,290.2255,294.42325,296.23563,298.04614,299.85315,301.67126,303.48157,305.2951,307.10382,308.92255,310.73294,312.54477
Community and Personal Service Workers-Full time-Males,226.6378,227.74919,228.85579,229.96075,231.06256,232.17427,233.27904,234.3867,235.49,236.60233,237.70715,238.81328
Community and Personal Service Workers-Part time-Females,457.05847,468.2754,469.30307,473.86234,475.2912,480.67715,483.68518,487.51874,490.61975,494.64883,498.11838,501.78073
Community and Personal Service Workers-Part time-Males,123.31817,129.53294,126.27817,125.43842,128.26707,131.45854,130.80617,131.13663,132.95064,134.91714,135.32051,136.1224
Labourers-Full time-Females,151.07611,150.2389,149.06557,149.0661,149.0693,149.06407,149.06476,149.06297,149.0649,149.05917,149.05983,149.05934
Labourers-Full time-Males,497.20737,499.2673,500.2398,500.69913,500.91635,501.01782,501.06628,501.0887,501.09985,501.10394,501.10648,501.1075
Labourers-Part time-Females,255.37129,255.37297,255.37328,255.3731,255.37201,255.3738,255.37355,255.37416,255.3735,255.37553,255.37529,255.37547
Labourers-Part time-Males,245.80838,247.11388,248.41957,249.72531,251.03113,252.33665,253.64236,254.94804,256.2538,257.55923,258.86502,260.17065
Machinery Operators and Drivers-Full time-Females,46.517887,47.347767,48.61256,45.51561,46.540173,46.536514,46.537006,46.535736,46.53711,46.53303,46.533497,46.53315
