,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11934.8545,11979.6,12008.223,12056.012,12102.8955,12151.136,12178.954,12227.138,12263.105,12313.942,12343.222,12379.884
Clerical and Administrative Workers,1332.7736,1337.4524,1335.6226,1340.6686,1348.762,1347.9363,1347.9387,1349.1978,1357.6741,1358.2108,1360.1317,1363.1868
Community and Personal Service Workers,1254.4805,1252.475,1262.6952,1274.4061,1282.4391,1286.3333,1296.6882,1306.6586,1311.2026,1317.3328,1324.6384,1332.2906
Labourers,1115.2917,1112.0995,1112.102,1124.4144,1122.9318,1118.6611,1122.604,1128.9103,1129.0913,1128.8732,1129.594,1130.7445
Machinery Operators and Drivers,743.67834,749.8483,746.1255,742.4994,743.12476,746.97894,749.6799,749.3561,747.88574,747.708,749.4252,751.3531
Managers,1555.2158,1559.1971,1569.818,1572.7334,1579.6797,1584.3275,1588.17,1597.1163,1602.7734,1607.3228,1613.2787,1618.1846
Professionals,2729.2341,2757.896,2767.992,2780.0417,2797.7107,2833.3777,2836.4866,2851.8923,2861.9395,2897.4692,2904.6802,2914.7825
Sales Workers,1451.2213,1454.8136,1456.2112,1461.0491,1464.1422,1468.123,1471.2668,1475.2437,1479.4603,1483.2126,1486.8965,1491.4358
Technicians and Trades Workers,1752.9584,1755.8176,1757.6549,1760.1975,1764.1034,1765.3966,1766.1212,1768.7637,1773.0771,1773.8138,1774.5787,1777.9075
Clerical and Administrative Workers-Full time,828.00494,827.4239,823.3923,825.3646,829.6061,828.5127,826.0676,826.7343,831.0647,830.20496,828.02106,829.3776
Clerical and Administrative Workers-Part time,504.76862,510.0285,512.2303,515.30396,519.1559,519.42365,521.8711,522.4634,526.6094,528.00586,532.11066,533.8092
Community and Personal Service Workers-Full time,566.2494,561.14734,562.28876,565.5292,570.3937,571.81665,574.20233,577.4176,580.54504,583.006,585.79877,588.7551
Community and Personal Service Workers-Part time,688.2311,691.32764,700.4065,708.87695,712.04535,714.5166,722.4859,729.2411,730.6576,734.3267,738.83966,743.5356
Labourers-Full time,609.3168,603.5811,601.5751,612.52136,609.61957,603.7672,606.152,610.99274,609.7983,608.03796,607.22473,606.91125
Labourers-Part time,505.9749,508.51837,510.52698,511.89307,513.3122,514.8939,516.452,517.91754,519.2931,520.83514,522.3693,523.83325
Machinery Operators and Drivers-Full time,631.4833,633.6944,629.1139,625.005,625.1906,628.3463,630.4236,629.4352,627.63605,626.79736,627.93585,629.4057
Machinery Operators and Drivers-Part time,112.19508,116.15396,117.011604,117.4944,117.93416,118.6326,119.25627,119.9209,120.249664,120.91065,121.48927,121.94742
Managers-Full time,1345.0043,1352.7565,1357.4242,1363.1042,1368.7947,1373.8104,1378.9346,1383.6556,1389.052,1394.1829,1398.8715,1403.849
Managers-Part time,210.2115,206.44058,212.39374,209.62921,210.88507,210.51706,209.23547,213.46066,213.7215,213.13998,214.40723,214.33551
Professionals-Full time,2008.2405,2006.8531,2015.2236,2025.0631,2050.7969,2055.0264,2054.8071,2070.6746,2088.103,2092.3403,2095.6897,2107.2778
Professionals-Part time,720.9936,751.0428,752.76807,754.97876,746.9139,778.3513,781.6793,781.21765,773.83636,805.1287,808.9904,807.5047
Sales Workers-Full time,730.9027,730.7938,728.36914,729.6254,729.0716,729.3203,728.7534,729.0582,729.6323,729.67645,729.6365,730.50793
Sales Workers-Part time,720.31866,724.01984,727.84204,731.42377,735.0706,738.80273,742.51337,746.1855,749.8281,753.53625,757.25995,760.9278
Technicians and Trades Workers-Full time,1509.9713,1509.3044,1507.1216,1509.7015,1512.2351,1511.2054,1510.0974,1511.8331,1514.5001,1513.5735,1512.7056,1514.6016
Technicians and Trades Workers-Part time,242.98706,246.51328,250.53342,250.49594,251.86835,254.1912,256.0238,256.93048,258.57706,260.24033,261.87317,263.30597
Clerical and Administrative Workers-Full time-Females,616.7559,616.77484,616.20337,616.71826,616.9912,616.71747,616.709,616.52673,617.211,616.9914,617.10565,617.5106
Clerical and Administrative Workers-Full time-Males,211.24904,210.64905,207.18892,208.6464,212.61484,211.79524,209.35866,210.20757,213.85367,213.21358,210.91539,211.86702
Clerical and Administrative Workers-Part time-Females,465.54333,469.53943,472.54077,474.9685,477.0549,479.08203,481.05704,483.0769,485.01013,486.95898,488.84802,490.81036
Clerical and Administrative Workers-Part time-Males,39.225273,40.48906,39.68949,40.335434,42.100986,40.341606,40.814083,39.38645,41.599243,41.046894,43.26263,42.998825
Community and Personal Service Workers-Full time-Females,331.4307,326.0645,324.13193,330.18265,332.7815,333.31207,334.41818,337.30396,339.32172,340.86627,342.5666,344.69238
Community and Personal Service Workers-Full time-Males,234.81873,235.08284,238.15681,235.3465,237.61217,238.50458,239.78415,240.11362,241.22334,242.13971,243.23218,244.06271
Community and Personal Service Workers-Part time-Females,526.3625,527.62,531.5545,539.45715,542.5266,542.97864,549.3307,554.9504,555.27094,557.5001,560.97736,564.4812
Community and Personal Service Workers-Part time-Males,161.8686,163.70767,168.85197,169.41977,169.51875,171.53798,173.15523,174.2907,175.38669,176.8266,177.8623,179.05437
Labourers-Full time-Females,118.589134,121.177864,124.77478,124.13501,124.01664,123.32251,123.05739,122.66609,122.5838,122.01816,121.73434,121.580025
Labourers-Full time-Males,490.72763,482.40323,476.80026,488.38632,485.6029,480.44467,483.0946,488.32663,487.21448,486.0198,485.4904,485.33124
Labourers-Part time-Females,238.03966,238.01753,238.07948,237.97038,237.8849,237.88077,237.867,237.80809,237.71365,237.69286,237.6722,237.61897
Labourers-Part time-Males,267.93524,270.50085,272.44748,273.9227,275.4273,277.01315,278.58505,280.10944,281.5794,283.1423,284.6971,286.21426
Machinery Operators and Drivers-Full time-Females,53.866737,53.877922,53.810608,53.81961,53.787426,53.772953,53.7549,53.725056,53.70854,53.690887,53.687977,53.677055
Machinery Operators and Drivers-Full time-Males,577.6165,579.81647,575.3033,571.18536,571.4032,574.57336,576.6687,575.71014,573.9275,573.10645,574.24786,575.72864
Machinery Operators and Drivers-Part time-Females,21.939037,22.050861,22.21208,22.152842,22.03419,22.095497,22.115162,22.1469,21.951324,21.986208,21.96672,21.865673
Machinery Operators and Drivers-Part time-Males,90.25604,94.103096,94.79952,95.34156,95.89997,96.5371,97.14111,97.773994,98.29834,98.924446,99.52255,100.08175
Managers-Full time-Females,434.73135,437.74487,440.2657,442.778,445.53772,447.8293,450.24353,452.46408,455.0042,457.38263,459.53973,461.85803
