,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11883.535,11981.244,11967.275,12049.3955,12034.505,12132.646,12118.656,12200.612,12185.475,12284.053,12270.042,12351.838
Clerical and Administrative Workers,1333.774,1338.9193,1334.5333,1336.7306,1344.3004,1349.4467,1345.0613,1347.2577,1354.8278,1359.9749,1355.5898,1357.786
Community and Personal Service Workers,1219.834,1243.6549,1244.6035,1251.8628,1246.0325,1269.8553,1270.8054,1278.0638,1272.2319,1296.0573,1297.0083,1304.2659
Labourers,1123.0266,1125.9226,1110.3019,1133.415,1129.3699,1132.2648,1116.644,1139.7557,1135.7104,1138.6056,1122.9839,1146.0957
Machinery Operators and Drivers,735.54205,736.13995,736.7445,737.3601,737.9771,738.5753,739.18066,739.7948,740.4121,741.0111,741.61743,742.23047
Managers,1547.1162,1549.05,1554.6254,1568.5133,1570.1298,1572.0637,1577.6398,1591.5267,1593.143,1595.0785,1600.6552,1614.5414
Professionals,2724.5303,2778.9473,2794.2305,2796.2012,2785.2505,2840.0974,2855.3562,2857.1702,2845.9717,2901.2485,2916.4827,2918.141
Sales Workers,1452.4556,1464.3809,1460.5519,1481.3844,1468.6293,1480.554,1476.7245,1497.5571,1484.8025,1496.7269,1492.8971,1513.7299
Technicians and Trades Workers,1747.2565,1744.2297,1731.6865,1743.9279,1752.8154,1749.789,1737.2462,1749.4867,1758.375,1755.3501,1742.8066,1755.0476
Clerical and Administrative Workers-Full time,828.8266,823.68005,820.3224,822.4593,828.823,823.677,820.3196,822.4562,828.8198,823.6743,820.31726,822.45386
Clerical and Administrative Workers-Part time,504.94742,515.2393,514.211,514.2713,515.4774,525.7697,524.7417,524.8015,526.0079,536.30054,535.2726,535.3322
Community and Personal Service Workers-Full time,550.7946,553.5067,556.2214,558.9368,561.6547,564.3675,567.08246,569.7978,572.5152,575.22876,577.944,580.65906
Community and Personal Service Workers-Part time,669.0393,690.14813,688.38214,692.9259,684.37775,705.4879,703.723,708.266,699.71674,720.8286,719.0644,723.6068
Labourers-Full time,617.3036,609.935,597.7881,612.6235,617.30194,609.93317,597.7865,612.6212,617.3001,609.9315,597.78467,612.6199
Labourers-Part time,505.72302,515.9876,512.5138,520.79156,512.06793,522.33167,518.8575,527.1346,518.4104,528.6741,525.19916,533.4758
Machinery Operators and Drivers-Full time,621.23584,621.23004,621.22736,621.2307,621.23376,621.22784,621.2258,621.22815,621.2315,621.2261,621.22455,621.2263
Machinery Operators and Drivers-Part time,114.30622,114.90992,115.51714,116.12933,116.74331,117.34748,117.95485,118.566635,119.1806,119.78501,120.39291,121.00418
Managers-Full time,1343.4337,1344.9689,1350.1416,1363.6233,1364.8308,1366.3654,1371.5383,1385.0197,1386.2275,1387.7625,1392.9352,1406.4166
Managers-Part time,203.6825,204.08124,204.4838,204.89006,205.29884,205.69836,206.1015,206.50699,206.91544,207.31595,207.71992,208.12476
