,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11390.854,11465.681,11491.607,11551.429,11553.867,11641.446,11659.3125,11697.761,11710.936,11802.125,11823.993,11856.846
Clerical and Administrative Workers,1360.6819,1355.8313,1363.27,1361.9308,1361.4486,1360.126,1363.5289,1366.952,1366.495,1369.7866,1370.7483,1375.0353
Community and Personal Service Workers,1098.0742,1120.3948,1121.0114,1128.0696,1135.2621,1146.3995,1151.791,1158.9349,1166.7468,1175.3643,1182.221,1189.792
Labourers,1147.8674,1150.0344,1150.9604,1152.9606,1154.5988,1155.4541,1156.7761,1158.0686,1159.3784,1160.2544,1161.4763,1162.7561
Machinery Operators and Drivers,759.80054,759.157,758.6207,763.18005,764.56854,764.52,764.8256,765.4441,765.89154,765.9836,766.19,766.86945
Managers,1432.5273,1438.4377,1445.4866,1452.7815,1454.6818,1466.1366,1472.5131,1474.5316,1479.8188,1489.6927,1497.428,1500.0917
Professionals,2538.0964,2585.7966,2594.5603,2615.9424,2606.375,2670.8464,2668.4788,2676.7725,2674.9692,2741.7732,2743.2607,2744.3777
Sales Workers,1383.6954,1384.0569,1385.2727,1399.1647,1397.328,1398.3683,1400.0562,1413.1306,1411.4382,1412.6997,1414.5251,1427.0366
Technicians and Trades Workers,1670.111,1671.9731,1672.4255,1677.3987,1679.6033,1679.5963,1681.343,1683.9255,1686.1968,1686.5708,1688.1416,1690.8877
Clerical and Administrative Workers-Full time,857.5394,848.26013,852.3667,847.5411,844.46545,841.09515,842.23254,843.26654,840.62616,841.9903,840.84125,842.80383
Clerical and Administrative Workers-Part time,503.1425,507.5712,510.90326,514.38965,516.98315,519.03076,521.2964,523.68555,525.86884,527.79626,529.907,532.23145
Community and Personal Service Workers-Full time,517.1855,522.18384,524.96375,528.3088,531.3109,533.74457,536.6889,539.7535,542.6998,545.2506,548.13666,551.24457
Community and Personal Service Workers-Part time,580.8887,598.2109,596.04767,599.76074,603.9512,612.655,615.1022,619.18146,624.04694,630.1135,634.0843,638.5475
Labourers-Full time,647.496,648.56744,648.3249,648.74316,648.95624,648.91016,648.9481,648.8583,648.8203,648.73114,648.6955,648.57416
Labourers-Part time,500.3714,501.46692,502.63562,504.2174,505.64252,506.54395,507.828,509.2103,510.55817,511.5232,512.7809,514.182
Machinery Operators and Drivers-Full time,660.35156,659.3855,658.6264,662.3705,663.3795,663.1124,663.0328,663.1723,663.2107,663.0405,662.9079,663.0566
Machinery Operators and Drivers-Part time,99.44895,99.77149,99.994316,100.80957,101.189,101.40757,101.79286,102.27174,102.68083,102.94306,103.282135,103.81284
Managers-Full time,1257.802,1263.1118,1268.7185,1275.0933,1280.8873,1286.0476,1291.6599,1297.7596,1303.523,1308.8206,1314.3287,1320.4763
Managers-Part time,174.72531,175.32587,176.7681,177.6882,173.79434,180.08893,180.85306,176.772,176.29585,180.87215,183.09924,179.61536
Professionals-Full time,1968.749,1962.3152,1970.7898,2002.6562,2012.1553,2021.4973,2034.3416,2048.7595,2062.484,2074.9448,2086.9426,2098.4448
Professionals-Part time,569.3475,623.48157,623.77057,613.28613,594.2199,649.3491,634.1374,628.0129,612.4853,666.8283,656.3179,645.9327
Sales Workers-Full time,700.17914,697.72644,695.7432,706.0742,700.8007,698.3731,696.5939,706.2648,701.171,698.92737,697.25696,706.3988
Sales Workers-Part time,683.51624,686.33044,689.5294,693.0905,696.5272,699.99524,703.46234,706.8659,710.2673,713.77234,717.2682,720.6378
Technicians and Trades Workers-Full time,1432.8077,1433.0071,1431.9468,1433.7692,1434.0381,1432.6494,1432.5059,1432.8202,1433.07,1431.9866,1431.7349,1432.1669
Technicians and Trades Workers-Part time,237.3032,238.96608,240.47878,243.62953,245.56525,246.94687,248.83716,251.10535,253.12692,254.58432,256.4067,258.7209
Clerical and Administrative Workers-Full time-Females,657.87866,648.8814,653.2693,647.9267,644.67773,641.7022,642.80695,643.7637,641.02026,642.71234,641.5736,643.42346
Clerical and Administrative Workers-Full time-Males,199.66078,199.37871,199.09738,199.61438,199.78772,199.39296,199.4256,199.50288,199.6059,199.27797,199.26764,199.38037
Clerical and Administrative Workers-Part time-Females,467.01517,471.35623,474.5421,477.4113,479.65732,481.63965,483.60645,485.5868,487.4506,489.26297,491.10846,493.00903
Clerical and Administrative Workers-Part time-Males,36.12732,36.21496,36.36115,36.97835,37.325836,37.39109,37.689926,38.09876,38.418224,38.5333,38.798523,39.222424
