,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,52075.152,25660.848,29271.88,35143.473,27616.824,27898.248,34431.22,29921.982,32081.572,36472.34,30711.33,30454.973
NSW,17392.434,7967.8467,9046.962,11319.235,8458.464,8117.6724,10022.221,8418.237,9136.624,10917.728,9277.077,9618.493
NT,541.47095,455.71875,546.2345,715.84467,799.2148,1005.48486,1374.2056,1337.0726,1041.3722,1145.6947,744.54877,613.5316
QLD,11038.02,5844.646,6216.59,7878.7876,6755.121,7115.9775,9287.262,8786.162,9447.03,9503.41,7576.6074,7363.1006
SA,3523.2126,1690.4336,1990.1191,2427.2666,1908.2098,1790.2634,2236.386,1749.1139,2011.698,2621.717,2099.7278,2041.7731
TAS,2077.2588,1153.2039,1259.6414,1282.1003,858.713,840.4568,893.6561,637.1357,796.4481,1009.02686,1009.1733,985.8878
VIC,11873.177,5604.6533,6666.1436,7335.81,5752.445,5600.979,6585.8643,5442.7944,5777.593,6772.2266,6486.864,6411.137
WA,5629.5796,2944.3386,3546.1926,4184.427,3084.6567,3427.4165,4031.623,3551.4622,3870.809,4502.5415,3517.331,3421.045
NSW-Blue Mountains,344.90866,180.51294,223.80652,346.50043,257.913,261.42255,330.56418,209.39404,224.68396,318.4187,237.69785,212.90508
NSW-Canberra,786.126,530.0874,620.8865,694.37384,589.5966,539.50006,745.16223,558.90857,633.57434,760.8139,566.86005,593.85443
NSW-Capital Country,404.40424,208.27983,277.49658,372.94547,265.31323,241.36531,286.83102,218.84949,265.74405,343.5928,326.9681,272.154
NSW-Central Coast,907.3415,319.63965,313.07217,414.1474,262.24265,261.73004,297.6754,234.79369,269.76486,355.50574,294.21158,417.97665
NSW-Central NSW,938.97656,497.0533,576.0257,848.7157,554.33575,587.25256,686.3586,523.5633,601.0626,885.2447,714.9346,592.4802
NSW-Hunter,1647.9194,718.6279,849.98517,1112.2859,743.87476,696.01074,830.0724,734.3318,765.4668,899.4133,812.3477,899.57776
NSW-New England North West,602.62427,290.91855,386.11688,468.93796,355.30264,376.5344,421.74704,393.3465,374.5651,468.43158,379.51303,333.2437
NSW-North Coast NSW,3926.8252,1442.9359,1535.8383,1990.1642,1357.1003,1272.3722,1594.8082,1386.7632,1554.811,1937.9683,1613.6521,1661.1033
NSW-Outback NSW,147.28601,107.27046,125.91694,210.72533,197.60202,164.02066,250.72116,198.78154,312.34732,245.23306,201.74536,308.8631
NSW-Riverina,345.37137,200.34154,262.58838,400.7936,278.77277,244.2261,294.46317,219.14886,256.98532,342.8844,241.43347,276.1733
NSW-Snowy Mountains,349.98428,186.62659,202.0284,262.97626,154.28766,197.93071,596.65564,521.1603,386.66565,258.44818,209.07104,220.1562
NSW-South Coast,3020.958,935.16296,1022.93304,1338.0828,841.48816,734.62585,829.7624,701.5171,726.1638,1070.5494,895.4181,1037.4636
NSW-Sydney,3516.2656,2145.1228,2389.9866,2518.585,2348.8584,2302.6448,2605.1345,2302.0442,2455.877,2745.5408,2498.9312,2459.7417
NSW-The Murray,453.44223,205.26668,260.2808,340.0031,251.77576,238.03651,252.2643,215.63449,308.9125,285.68243,284.294,332.80005
NT-Alice Springs,73.51958,84.52488,56.76678,104.822975,84.075554,120.63495,159.2323,126.66551,136.82874,192.97502,126.733635,69.9276
NT-Barkly,23.01674,19.139101,23.225878,41.582863,33.316177,37.50268,58.747555,52.835796,53.687546,52.362617,38.68262,30.477423
NT-Darwin,194.16267,172.68578,231.8537,240.42952,312.04605,406.96536,571.2304,655.33014,410.3576,455.58795,249.43326,265.58344
NT-Katherine Daly,111.99499,54.231007,82.50743,113.58469,133.2872,168.06503,209.55522,174.24681,157.32631,158.20148,121.80568,93.12759
NT-Lasseter,48.243896,36.604767,42.846485,73.87049,76.94022,93.40887,128.73703,88.78521,86.77638,104.62496,57.91865,40.368984
NT-Litchfield Kakadu Arnhem,54.25987,53.94954,73.382675,98.02461,111.49165,124.46681,169.50989,182.34341,131.74667,120.1406,108.049774,74.451324
NT-MacDonnell,36.273235,34.58369,35.65146,43.52953,48.057938,54.44109,77.19313,56.865814,64.64893,61.802174,41.925087,39.59522
QLD-Brisbane,2840.7126,1589.5037,1633.6517,2000.7344,1763.7688,1721.0254,2080.3884,1872.3369,2031.1221,2104.8284,1919.0139,1852.0828
QLD-Bundaberg,270.12402,115.564125,140.24277,209.49948,187.49738,164.84972,238.2448,236.51463,267.6826,204.98611,224.57518,204.10304
QLD-Capricorn,344.53793,224.21657,243.17548,369.1368,290.449,352.1401,439.6188,421.21133,433.62912,417.20056,308.27625,297.30582
QLD-Fraser Coast,405.20483,119.82716,152.42761,260.37286,173.16287,206.95995,289.359,311.06168,330.24963,317.95703,232.33229,243.20392
QLD-Gladstone,180.87614,174.67136,188.15622,199.71217,188.12392,191.97757,210.02492,183.16599,191.89197,206.5297,200.6849,193.22478
QLD-Gold Coast,2006.5284,963.88245,972.2101,1199.5568,884.299,953.8545,1236.4958,1179.7181,1392.7579,1444.4083,1306.9563,1049.5854
QLD-Mackay,364.73526,257.0727,265.7677,305.89764,327.31622,363.174,457.93936,394.11255,357.22534,407.21677,302.9204,295.0075
QLD-Outback Queensland,333.80313,353.61014,268.75354,393.9175,398.59235,389.15436,523.1413,505.67117,571.5551,440.74026,331.80176,353.07037
QLD-Southern Queensland Country,580.62573,355.6645,475.74884,554.03546,436.88773,510.60446,611.0131,498.2405,528.43726,579.35236,449.39383,532.96954
QLD-Sunshine Coast,2226.4885,833.5079,853.3405,1072.9198,816.48114,814.83685,1132.003,1105.8955,1291.5474,1378.9254,1010.07446,1078.537
QLD-Townsville,395.5009,210.87564,304.468,365.2691,342.27957,354.99588,564.04865,565.4071,501.06287,426.85568,301.09067,304.2572
QLD-Tropical North Queensland,784.10834,489.65005,494.97635,653.55096,715.06274,851.0126,1175.8549,1197.9387,1178.9993,1168.7178,719.92804,570.4801
QLD-Whitsundays,304.77316,156.60022,223.67123,294.18518,231.20044,241.3918,329.1303,314.88812,370.8698,405.69116,269.55914,389.27307
SA-Adelaide,1191.7842,647.1984,783.09186,809.73004,710.3105,646.0383,780.10657,675.12787,723.7324,824.99677,745.57806,889.56476
SA-Adelaide Hills,60.573498,54.236153,58.95396,66.698845,59.16951,60.646664,69.5175,57.12285,65.27616,72.246056,66.02958,64.5233
SA-Barossa,76.86338,33.550182,49.880833,74.8228,53.228233,55.725132,70.9275,40.585403,59.076603,79.5661,73.85748,57.899635
SA-Clare Valley,60.457996,30.653545,60.1349,53.7022,54.555977,41.695797,61.069935,37.50857,49.73606,63.746414,62.92878,45.175613
SA-Eyre Peninsula,220.12224,114.60298,161.56589,188.71498,152.25676,111.45196,174.38515,152.07822,133.75317,199.26762,139.56032,122.83734
SA-Fleurieu Peninsula,489.57755,172.35745,167.70067,218.38474,138.88673,135.31401,167.57022,101.52071,122.58473,198.82051,158.20631,170.0772
SA-Flinders Ranges and Outback,214.38603,215.33687,170.4904,300.3412,247.49384,270.82407,393.3998,314.70102,410.07816,518.23535,323.2361,175.42389
SA-Kangaroo Island,109.4422,44.568684,54.530766,73.78537,49.90473,35.841057,55.134396,38.834858,46.07436,72.81124,54.322,55.33695
SA-Limestone Coast,330.19684,151.61557,163.78978,192.75447,145.48453,139.83618,137.73813,101.515686,115.24063,171.42867,146.50766,140.13522
"SA-Murray River, Lakes and Coorong",162.82945,52.889957,84.60114,94.70068,81.580956,67.249504,75.76199,65.474396,81.77858,109.85159,89.48526,73.393684
SA-Riverland,219.52681,64.311485,97.23145,156.25395,98.23855,104.96076,110.377396,81.96739,103.01294,139.84698,112.26053,92.56349
SA-Yorke Peninsula,387.4527,109.1121,138.14746,197.37708,117.09971,120.6798,140.39748,82.676994,101.354225,170.89989,127.7557,154.84207
TAS-East Coast,442.398,171.46951,189.3711,246.55138,98.964554,130.73856,93.66476,74.26859,129.03195,125.396416,138.6179,153.5281
TAS-Hobart and the South,788.13385,478.24164,510.77573,487.00748,370.23587,350.70596,402.49045,278.3859,333.00488,422.95816,396.3108,392.0402
TAS-Launceston and the North,366.78076,229.44313,258.06143,224.73026,163.39636,156.75423,171.73843,142.82144,133.12677,192.93097,203.50517,182.08502
TAS-North West,393.80508,210.93657,222.67677,246.81468,167.83356,153.78958,168.4003,108.39219,151.6454,194.49449,200.50568,198.25291
TAS-West Coast,86.14106,63.11301,78.75636,76.99656,58.28265,48.468502,57.36216,33.2676,49.639153,73.246796,70.23369,59.98156
VIC-Ballarat,224.89261,124.51682,166.85567,181.31516,144.86664,155.11794,162.60738,134.2471,155.86018,187.97282,167.26273,154.37741
VIC-Bendigo Loddon,404.71686,205.90358,251.64276,318.01575,189.32317,266.027,244.1449,202.35858,217.59485,264.26608,234.18355,217.92421
VIC-Central Highlands,161.10579,64.63633,266.29117,156.08339,81.52361,79.39021,99.31809,76.01677,91.31482,121.72859,118.66367,94.3388
VIC-Central Murray,434.96777,171.47943,205.75728,262.9982,162.71413,167.416,182.50948,134.5791,198.58226,211.05675,193.6673,192.55296
VIC-Geelong and the Bellarine,824.46313,288.2066,318.28256,344.03622,267.03406,246.21284,282.1043,227.58398,257.4329,297.9536,316.1266,314.16476
VIC-Gippsland,564.935,250.9636,307.65134,328.6619,253.80927,218.7367,235.71875,180.58514,231.5265,302.42468,270.86127,288.46915
VIC-Goulburn,249.22987,154.28166,211.94894,224.6702,171.88115,172.48137,196.89175,150.15027,172.9933,192.80153,192.524,194.50662
VIC-Great Ocean Road,1469.3085,516.7437,607.04553,625.1351,423.50922,394.2174,444.40085,349.57516,415.87488,504.41205,489.25244,558.3293
VIC-High Country,714.6814,313.06796,401.76053,533.14276,427.86957,372.7848,595.648,564.50385,484.96194,415.41705,457.9031,400.30875
VIC-Lakes,516.9868,184.31378,235.92455,272.6944,173.41972,139.77988,157.76392,122.89968,166.11836,206.10674,207.18805,153.33989
VIC-Macedon,129.35092,69.741615,85.07833,98.18341,84.812065,78.62078,93.36545,70.914505,87.20758,100.85269,103.63219,96.09697
VIC-Mallee,305.61194,122.10289,166.81534,259.56882,197.60353,173.29051,202.7158,187.34917,198.20996,267.63818,194.91039,191.68378
VIC-Melbourne,3111.9275,2050.3286,2237.366,2351.665,2189.721,2180.9373,2474.5376,2208.6118,2127.7422,2466.5793,2369.7534,2309.367
VIC-Melbourne East,223.01183,171.083,177.80655,187.27614,165.71083,142.27455,158.53175,111.94914,166.83519,197.29173,141.33675,185.5347
VIC-Murray East,67.03247,49.228107,56.468056,68.220314,55.78199,57.92193,71.02494,53.600563,63.514034,74.37213,65.33221,63.176743
VIC-Peninsula,1334.2955,404.388,386.13242,406.42065,290.96387,292.68036,281.584,249.51184,264.19016,326.2397,342.50354,403.64685
VIC-Phillip Island,621.7702,176.97871,195.44333,219.89417,127.224434,118.89942,291.57462,103.084305,133.27643,201.74748,188.19487,183.4258
VIC-Spa Country,132.73166,72.50765,113.02961,143.80579,90.0088,94.97556,121.61227,81.41226,85.80356,111.796455,115.35202,107.10498
VIC-Upper Yarra,161.82457,49.79832,83.75056,103.8522,62.683743,67.11271,75.08265,47.66603,66.44931,86.13504,89.384254,70.53937
VIC-Western Grampians,117.30349,80.15371,99.56558,147.25098,101.96863,90.06861,110.66272,98.48811,93.889496,126.32019,128.61543,133.95631
VIC-Wimmera,103.02928,84.22959,91.5275,102.92018,90.015045,92.03306,104.065,87.70709,98.21492,109.11374,100.21614,98.292694
WA-Australia's Coral Coast,473.17447,258.75986,273.91354,436.17685,325.28134,371.79855,557.7028,509.63492,641.0926,584.8598,339.48737,318.11035
WA-Australia's Golden Outback,480.58765,234.57588,375.27783,372.36014,266.5587,320.12073,371.65063,324.7575,421.725,464.13705,422.42102,295.41693
WA-Australia's North West,642.143,636.70496,666.2668,743.06085,739.0501,806.7584,1079.8563,1051.9518,972.1838,982.9663,789.5496,685.55347
