,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11858.729,11939.811,11910.378,12001.711,12007.293,12088.047,12058.171,12149.459,12155.073,12235.622,12205.329,12296.534
Clerical and Administrative Workers,1331.5217,1334.1211,1327.4226,1331.7806,1341.8785,1344.3977,1337.6606,1342.0201,1352.1313,1354.574,1347.6833,1351.979
Community and Personal Service Workers,1224.7782,1246.2482,1244.8495,1254.3887,1250.7771,1272.1628,1270.7765,1280.3055,1276.7517,1298.0631,1296.6416,1306.1763
Labourers,1119.8584,1121.3524,1105.1268,1127.1312,1125.4995,1127.0211,1110.7656,1132.7413,1131.0608,1132.603,1116.3295,1138.2556
Machinery Operators and Drivers,734.78033,735.8702,735.3647,737.82983,737.7797,738.8467,738.285,740.794,740.7517,741.79614,741.1893,743.74243
Managers,1529.7885,1532.1074,1537.0677,1551.1301,1552.6404,1554.8458,1559.6554,1573.7394,1575.494,1577.4244,1582.2131,1596.3607
Professionals,2726.4946,2773.0576,2783.4517,2788.543,2786.3992,2833.4678,2843.809,2848.7166,2846.2017,2893.7717,2904.0508,2908.7786
Sales Workers,1456.9297,1466.4247,1459.3875,1481.2219,1472.4985,1481.4369,1474.355,1496.1991,1487.6112,1496.329,1489.222,1511.0665
Technicians and Trades Workers,1734.5778,1730.6298,1717.708,1729.6848,1739.8215,1735.8698,1722.8633,1734.9445,1745.071,1741.0612,1727.999,1740.1772
Clerical and Administrative Workers-Full time,832.75903,826.09326,821.1234,824.9891,832.8727,826.1477,821.17004,825.02484,832.932,826.11707,821.0227,824.7955
Clerical and Administrative Workers-Part time,498.76273,508.0279,506.2992,506.79156,509.00586,518.24994,516.49066,516.99524,519.1994,528.4569,526.6607,527.1836
Community and Personal Service Workers-Full time,545.8745,546.77203,547.9219,552.3008,556.3468,557.19446,558.3323,562.71313,566.7841,567.58325,568.7129,573.1022
Community and Personal Service Workers-Part time,678.9036,699.4762,696.92755,702.08795,694.43036,714.9684,712.4443,717.59247,709.9676,730.4799,727.9287,733.07416
Labourers-Full time,616.67114,609.46014,597.82263,610.9982,616.33826,609.13806,597.4785,610.6373,615.9576,608.7626,597.0924,610.21106
Labourers-Part time,503.1872,511.8923,507.3042,516.133,509.16122,517.8831,513.2872,522.104,515.1033,523.8404,519.23706,528.0446
Machinery Operators and Drivers-Full time,619.96106,620.05927,619.0691,620.61475,620.37115,620.4583,619.41815,621.0045,620.7827,620.8325,619.75726,621.39
Machinery Operators and Drivers-Part time,114.81927,115.81095,116.29558,117.21511,117.40854,118.38838,118.86685,119.78947,119.96897,120.96366,121.43197,122.3524
Managers-Full time,1329.7269,1331.6274,1336.3756,1350.1506,1351.078,1352.857,1357.4774,1371.2502,1372.4165,1373.9382,1378.5524,1392.3616
Managers-Part time,200.06151,200.48001,200.69211,200.97958,201.56242,201.98877,202.17804,202.48914,203.07758,203.4862,203.66074,203.99915
Professionals-Full time,2026.3234,2029.0093,2033.9382,2045.8274,2061.156,2063.93,2068.8423,2080.7004,2095.9219,2098.7695,2103.6646,2115.499
Professionals-Part time,700.17145,744.0482,749.5136,742.71564,725.24316,769.5378,774.96686,768.0159,750.27966,795.0023,800.3861,793.2796
Sales Workers-Full time,740.4874,736.1317,729.90063,741.2406,740.1649,735.28357,729.0308,740.3832,739.45135,734.37976,728.1136,739.4653
Sales Workers-Part time,716.44214,730.29297,729.48676,739.98145,732.3336,746.1534,745.3242,755.816,748.1599,761.9492,761.1084,771.6012
Technicians and Trades Workers-Full time,1500.7124,1490.6976,1477.8597,1489.358,1500.5424,1490.5706,1477.7214,1489.2482,1500.3407,1490.4207,1477.5737,1489.1149
Technicians and Trades Workers-Part time,233.86533,239.93213,239.84836,240.32687,239.27927,245.2992,245.14183,245.69623,244.73041,250.64049,250.42522,251.06235
Clerical and Administrative Workers-Full time-Females,621.7768,620.68335,619.6003,620.74713,621.9575,620.82214,619.7333,620.8711,622.0998,620.881,619.68036,620.741
Clerical and Administrative Workers-Full time-Males,210.98221,205.40994,201.52315,204.24193,210.91513,205.32553,201.4368,204.15373,210.83218,205.23611,201.34238,204.05443
Clerical and Administrative Workers-Part time-Females,460.20123,467.59732,467.04657,467.1175,469.5245,476.9028,476.3385,476.42618,478.81726,486.2034,485.6204,485.72418
Clerical and Administrative Workers-Part time-Males,38.561485,40.430588,39.25264,39.674065,39.48135,41.34715,40.15215,40.569035,40.382126,42.25354,41.04033,41.45938
Community and Personal Service Workers-Full time-Females,315.82556,316.71347,317.61737,320.4827,322.8357,323.68726,324.5874,327.4545,329.83493,330.6516,331.5475,334.4213
Community and Personal Service Workers-Full time-Males,230.04893,230.05855,230.3045,231.81805,233.51114,233.50722,233.74487,235.25862,236.94919,236.93164,237.16544,238.68086
Community and Personal Service Workers-Part time-Females,523.27075,539.68854,537.65015,542.2059,535.0607,551.4588,549.4387,553.9805,546.8469,563.2389,561.2113,565.74756
Community and Personal Service Workers-Part time-Males,155.63289,159.78764,159.27742,159.88208,159.36964,163.50958,163.00554,163.61194,163.12065,167.24101,166.7174,167.32658
Labourers-Full time-Females,126.72474,125.06173,123.73303,127.60975,126.51348,124.87808,123.540215,127.39096,126.27351,124.66452,123.31994,127.12082
Labourers-Full time-Males,489.94638,484.39844,474.08963,483.3885,489.8248,484.25995,473.93832,483.24637,489.68405,484.09805,473.7725,483.0902
Labourers-Part time-Females,238.79173,240.79053,236.09853,240.63417,238.71478,240.70088,236.00385,240.53516,238.61716,240.59367,235.89273,240.42097
Labourers-Part time-Males,264.39548,271.10178,271.2057,275.49884,270.44644,277.18222,277.28333,281.56882,276.48608,283.2467,283.34433,287.62366
Machinery Operators and Drivers-Full time-Females,53.822075,53.972878,53.700333,54.181313,54.000134,54.150414,53.866905,54.353493,54.17636,54.31838,54.0283,54.52336
Machinery Operators and Drivers-Full time-Males,566.139,566.08636,565.3688,566.4334,566.37103,566.3079,565.5513,566.651,566.6063,566.51416,565.72894,566.86664
Machinery Operators and Drivers-Part time-Females,21.174376,21.236776,21.118265,21.369772,21.209015,21.25823,21.138144,21.391592,21.238932,21.276503,21.15628,21.411777
Machinery Operators and Drivers-Part time-Males,93.64489,94.57417,95.177315,95.84534,96.199524,97.13015,97.72871,98.39787,98.73004,99.68716,100.27569,100.94063
Managers-Full time-Females,429.23926,428.61075,430.77496,441.74396,439.7735,439.042,441.09097,452.0633,450.316,449.35364,451.39432,462.409
Managers-Full time-Males,900.4877,903.0167,905.60065,908.40674,911.3045,913.81506,916.3865,919.187,922.1005,924.58453,927.158,929.9526
Managers-Part time-Females,130.84859,130.80719,130.73785,130.78522,130.8498,130.81392,130.72748,130.7932,130.8521,130.81252,130.71475,130.80171
Managers-Part time-Males,69.21292,69.67283,69.95426,70.194374,70.71263,71.17484,71.45057,71.69594,72.22549,72.6737,72.94599,73.19744
Professionals-Full time-Females,934.9331,936.52747,939.1804,945.3729,953.2135,954.8575,957.50323,963.6774,971.4603,973.1472,975.78394,981.9436
Professionals-Full time-Males,1091.3903,1092.4818,1094.7578,1100.4545,1107.9425,1109.0724,1111.3391,1117.023,1124.4615,1125.6224,1127.8807,1133.5554
Professionals-Part time-Females,541.52783,565.95496,572.1099,571.34674,563.16956,587.5718,593.7218,592.9674,584.7961,609.18604,615.3212,614.5713
Professionals-Part time-Males,158.64362,178.09323,177.40367,171.36891,162.07358,181.966,181.24506,175.04851,165.48355,185.81627,185.06487,178.70833
Sales Workers-Full time-Females,331.88763,328.20282,323.00888,334.10815,331.91257,327.81866,322.61588,333.70737,331.5794,327.40222,322.19693,333.2797
Sales Workers-Full time-Males,408.59982,407.9289,406.89175,407.13245,408.25235,407.46494,406.41495,406.67578,407.87195,406.9775,405.91666,406.18558
Sales Workers-Part time-Females,520.3299,529.6354,529.3381,536.8813,530.8556,540.1528,539.8443,547.3852,541.3495,550.6373,550.32294,557.8636
Sales Workers-Part time-Males,196.11227,200.65758,200.14867,203.10016,201.47806,206.00063,205.47989,208.43079,206.81041,211.3119,210.78548,213.73764
Technicians and Trades Workers-Full time-Females,150.84717,148.68645,144.92429,146.1584,150.73538,148.59029,144.82,146.08055,150.60312,148.48384,144.71034,145.98695
Technicians and Trades Workers-Full time-Males,1349.8652,1342.0112,1332.9354,1343.1996,1349.807,1341.9802,1332.9014,1343.1676,1349.7375,1341.9368,1332.8634,1343.1279
Technicians and Trades Workers-Part time-Females,101.38353,101.747505,102.50565,102.81082,103.69243,104.05873,104.77637,105.120316,105.996864,106.35339,107.04161,107.426186
Technicians and Trades Workers-Part time-Males,132.4818,138.18462,137.34271,137.51605,135.58684,141.24046,140.36546,140.57591,138.73354,144.2871,143.3836,143.63617
