,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,48922.188,25914.008,27778.967,33772.766,26748.762,27258.836,32537.55,28993.768,30882.764,34693.098,30889.262,30828.695
NSW,16251.197,8198.37,8778.812,10793.928,8313.871,8211.204,9587.213,8656.306,9397.37,10614.781,9367.093,9688.519
NT,725.1131,506.93384,534.03546,721.13947,810.87604,1005.8496,1059.0051,1139.643,1081.3994,966.8,698.0295,730.62836
QLD,10289.966,5973.4995,5736.1284,7652.117,6574.667,7138.705,8848.982,8467.019,8839.319,9010.267,7716.5767,7559.5166
SA,3382.8179,1677.0692,2007.3896,2216.105,1846.0591,1827.6794,2090.7517,1749.467,2008.2264,2406.1973,2182.4912,2158.093
TAS,1774.4324,1111.9203,1094.1487,1274.7872,851.8584,806.8162,824.5833,672.486,825.21594,1038.2277,958.65845,839.4618
VIC,11237.129,5386.436,6102.9316,7180.8823,5260.358,5029.255,6235.8506,5161.109,5325.708,6710.0264,6407.85,6229.042
WA,5261.5376,3059.779,3525.5195,3933.8054,3091.0737,3239.3325,3891.1667,3147.7407,3405.5247,3946.8044,3558.561,3623.432
NSW-Blue Mountains,305.7777,226.8787,243.08704,270.9162,249.6643,248.34665,255.8769,234.95703,270.0674,307.59293,269.9339,292.67343
NSW-Canberra,675.25323,613.2598,542.0655,663.8985,615.9624,596.081,643.2057,633.22363,623.7229,656.48517,632.32367,612.89514
NSW-Capital Country,383.48523,258.40042,319.09738,290.6206,280.90582,255.4903,291.21854,276.17865,303.04523,338.47488,271.03455,322.56647
NSW-Central Coast,867.0585,302.40683,318.16837,370.87912,280.02347,245.57846,252.02997,228.72488,322.28156,389.07382,301.349,405.05896
NSW-Central NSW,848.48553,605.3556,642.961,955.80804,655.5573,812.41626,617.038,671.74426,717.85284,860.584,644.738,742.3767
NSW-Hunter,1258.7548,685.67194,731.53754,950.43884,687.6385,636.2237,848.78937,718.4039,739.68134,860.42303,816.13776,854.2085
NSW-New England North West,531.8326,284.7723,342.31723,410.5424,385.55942,334.51288,413.35028,413.5786,387.57407,527.46497,362.2581,424.90247
NSW-North Coast NSW,3683.7542,1245.0471,1392.7328,1888.3008,1230.7144,1153.5702,1456.1807,1240.4777,1429.8234,1770.45,1510.0553,1655.2155
NSW-Outback NSW,168.44807,84.90925,144.52586,213.98428,196.74411,171.62907,180.46811,173.4295,342.81857,222.17235,173.95496,154.09683
NSW-Riverina,282.97488,233.39062,240.66994,283.3107,238.57887,230.56094,280.89325,231.02017,260.7561,269.14673,256.92316,254.49417
NSW-Snowy Mountains,398.9282,266.56305,181.56087,310.15424,155.89578,191.75252,613.76215,619.94293,491.15997,294.98578,228.60608,205.8139
NSW-South Coast,2874.3013,906.5232,963.2017,1346.648,657.0503,692.66406,752.0636,595.2494,736.9499,1006.7031,972.80774,989.8764
NSW-Sydney,3616.1968,2186.1638,2450.9753,2549.8472,2437.033,2380.3323,2679.3115,2364.3262,2477.9653,2761.6167,2620.4055,2502.2373
NSW-The Murray,355.94775,299.0278,265.91116,288.57806,242.54285,262.04605,303.0251,255.0485,293.67166,349.60718,306.5654,272.10242
NT-Alice Springs,143.58012,75.207985,82.368515,122.157555,95.39507,142.38377,149.20682,117.41022,108.26434,128.57663,120.74726,105.764534
NT-Barkly,34.08298,27.801765,28.021107,30.022099,45.364777,40.781338,46.763664,69.59114,54.75541,57.416096,40.129898,41.741123
NT-Darwin,285.03558,262.85007,228.45755,267.95624,268.5334,440.64368,508.11496,507.87335,399.93173,414.53287,248.04187,304.49564
NT-Katherine Daly,87.54941,53.883,61.836536,127.737015,146.4892,147.97205,130.8541,189.45898,198.00171,116.758026,86.20723,90.57121
NT-Lasseter,58.516804,30.237772,53.368187,67.003105,85.58532,94.72113,80.88109,88.21942,109.8472,97.004005,55.339317,51.082684
NT-Litchfield Kakadu Arnhem,86.850784,38.182514,52.98469,75.45641,126.41951,102.01323,102.67187,115.48371,153.24911,100.40288,106.1312,93.92929
NT-MacDonnell,29.497498,18.77075,26.998846,30.807022,43.088753,37.334396,40.512543,51.606026,57.349865,52.10948,41.43266,43.043884
QLD-Brisbane,2765.683,1355.8433,1328.4294,1904.1898,1529.3854,1803.6385,2075.128,1773.658,1972.9534,1946.6368,1937.1531,1855.1095
QLD-Bundaberg,215.0135,168.79767,177.23929,198.60266,201.48087,197.90353,229.46526,244.40105,240.54213,225.47774,210.3742,221.2146
QLD-Capricorn,362.7854,317.0751,270.97852,343.92548,355.18594,309.58142,405.05283,380.44586,406.4428,404.86163,389.5232,353.40125
QLD-Fraser Coast,411.4127,158.50998,177.04262,260.54703,212.15091,238.88733,244.50243,393.85376,342.2188,336.22412,306.1369,293.46136
QLD-Gladstone,173.34184,155.40073,159.49786,176.8129,177.85326,177.24048,177.8879,193.32858,207.55045,200.73166,182.27805,182.02728
QLD-Gold Coast,1706.5049,931.1543,842.1428,1171.5194,756.50696,953.5696,1381.8291,1227.7552,1107.6876,1298.3005,1171.8756,1074.5221
QLD-Mackay,350.95746,323.92416,333.43744,345.15756,350.3412,353.1631,354.0804,373.2145,381.77435,384.59412,359.46774,360.82666
QLD-Outback Queensland,353.7803,305.42874,313.0442,382.7528,400.15155,407.87735,427.88156,416.2468,536.11865,428.92908,393.26993,424.43088
QLD-Southern Queensland Country,504.37112,462.49612,468.22525,538.75745,480.5927,510.3557,502.97583,569.3435,577.2947,549.4306,534.83057,574.62933
QLD-Sunshine Coast,1980.6158,801.4751,818.19086,1068.9386,820.34796,757.4381,1038.5106,1032.3505,1208.1428,1303.7191,964.87805,997.7124
QLD-Townsville,412.09723,283.31235,244.7654,352.05096,381.7231,348.05258,491.75574,386.84525,414.91534,449.7951,347.24188,380.96393
QLD-Tropical North Queensland,749.22833,523.39307,408.10403,661.0769,683.90686,846.15967,1258.7896,1223.8721,1146.9961,1194.8436,659.99097,583.4171
QLD-Whitsundays,304.17426,186.68901,195.0302,247.78502,225.03987,234.83803,261.123,251.70393,296.6824,286.72266,259.55612,257.80048
SA-Adelaide,1134.817,582.1613,726.40027,737.18365,677.2689,724.2644,737.67926,732.68933,768.76245,837.57697,789.75793,801.15405
SA-Adelaide Hills,83.77132,50.129128,52.036835,68.07485,68.53848,56.79824,63.652126,59.87166,68.478775,77.14418,69.82031,69.44057
SA-Barossa,72.10423,47.77417,55.054382,59.630096,60.90537,53.673107,56.768105,56.076645,67.65648,73.0064,62.88922,65.48057
SA-Clare Valley,65.59312,39.69011,45.326313,50.85956,50.135555,44.11808,49.580425,46.487053,57.8172,62.811752,52.80014,54.659954
SA-Eyre Peninsula,158.11334,134.45204,154.16734,168.56569,148.72157,131.3277,159.81921,140.39496,155.83276,163.8258,156.81367,162.50899
SA-Fleurieu Peninsula,521.0219,167.56035,164.44147,223.02106,122.50904,117.51822,146.10544,87.49135,100.62297,205.36232,148.97092,198.19774
SA-Flinders Ranges and Outback,263.5139,201.00574,229.74397,244.32433,248.8061,250.9149,293.61917,276.39236,273.76685,367.30548,332.7326,248.30139
SA-Kangaroo Island,90.612366,27.929735,36.057083,50.71015,40.394936,36.840553,48.791504,33.114944,62.712944,77.46571,69.73116,54.45449
SA-Limestone Coast,292.91403,159.32579,209.74036,176.47017,161.88324,127.410934,159.13283,63.021423,129.67941,148.5242,163.58652,146.89755
"SA-Murray River, Lakes and Coorong",121.19617,65.883736,108.82785,85.827736,71.68884,69.83665,69.772995,74.67436,78.077896,105.92825,84.00262,89.9919
SA-Riverland,181.8822,84.2957,78.88153,120.505775,112.28452,99.36704,100.17491,82.50597,112.47927,139.188,128.03049,105.60627
SA-Yorke Peninsula,397.2777,116.86128,146.71211,230.93187,82.92241,115.60957,205.6558,96.74701,132.33955,148.05815,123.355545,161.39946
TAS-East Coast,315.10553,113.509735,128.00113,151.78027,83.191086,80.53711,68.78539,56.008614,107.17758,105.18239,119.47105,116.762024
TAS-Hobart and the South,810.3121,472.66418,472.01874,480.9124,339.47147,298.87152,304.9406,250.1258,297.518,419.30362,396.3724,353.47528
TAS-Launceston and the North,302.8947,310.27844,263.93228,259.12903,205.82562,201.28088,166.41817,147.5284,192.30429,213.77017,210.7963,170.10234
TAS-North West,272.16873,162.48125,172.18167,313.5021,162.91199,175.01468,203.98416,164.77277,162.87698,228.09604,160.68481,139.47124
TAS-West Coast,73.95148,52.986656,58.014954,69.463394,60.45824,51.112,80.455,54.05049,65.33908,71.87531,71.33385,59.65091
VIC-Ballarat,163.6503,135.60753,143.06978,159.30898,140.315,147.85614,145.71132,137.89142,149.396,178.45576,159.52188,152.1995
VIC-Bendigo Loddon,264.16672,205.2827,257.3565,240.06021,229.40775,220.06378,223.13062,227.47429,214.91861,246.77052,222.2477,239.35463
VIC-Central Highlands,111.05712,86.67655,99.34459,109.99442,94.098526,82.98333,95.24621,88.002464,97.15996,105.953705,104.14694,98.75287
VIC-Central Murray,494.10437,213.82965,205.9585,359.8998,140.80081,172.4136,185.91048,92.48898,141.04811,258.0703,256.708,208.69601
VIC-Geelong and the Bellarine,797.6007,240.1702,371.9948,363.3484,232.43036,188.23622,263.1275,256.23306,210.17332,406.2674,291.4113,396.18152
VIC-Gippsland,719.5481,407.46,265.42938,404.14175,186.22044,201.21898,273.25983,187.37515,307.60654,300.81012,319.0601,315.12036
VIC-Goulburn,192.57184,184.185,172.5332,200.72655,130.11728,156.09108,133.62431,118.65199,152.01857,136.07797,161.62582,155.29642
VIC-Great Ocean Road,1371.0361,482.49445,548.4689,594.7464,338.46967,270.80463,340.7825,315.92975,298.34598,379.1609,426.4051,512.32495
VIC-High Country,759.1503,240.00562,356.83795,492.11127,340.78854,280.38574,544.91284,500.45862,409.23657,356.42084,384.4721,343.24646
