,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,49061.547,25706.023,27738.508,33782.547,26851.957,27150.379,32520.19,29071.773,30965.438,34863.438,30922.328,30735.287
NSW,16286.559,8119.581,8743.823,10754.707,8342.548,8155.8135,9540.478,8661.835,9363.498,10670.2,9368.826,9663.831
NT,717.20624,502.51523,541.5099,722.51733,833.6239,1010.2996,1072.8441,1150.0809,1105.6753,969.84033,706.5558,720.2604
QLD,10312.841,5923.4385,5721.01,7652.9443,6601.027,7102.561,8862.777,8478.4,8912.549,9017.632,7716.6714,7521.2876
SA,3392.5728,1661.0792,2005.5637,2227.0,1843.3674,1817.4331,2093.2253,1767.6531,2008.361,2428.8623,2186.6243,2152.277
TAS,1788.8175,1103.9132,1096.6453,1278.7671,853.5797,801.623,824.4126,676.812,827.5558,1049.3901,956.8013,840.21564
VIC,11290.316,5353.812,6107.509,7202.437,5279.54,5028.699,6231.725,5180.0093,5325.052,6762.022,6430.1636,6222.9927
WA,5273.2197,3041.686,3522.4453,3944.1738,3098.2678,3233.9526,3894.7344,3156.98,3422.7485,3965.5015,3556.6855,3614.4229
NSW-Blue Mountains,309.56213,224.6797,243.60542,271.75815,251.93852,245.82912,255.56639,237.86731,267.45096,313.44684,271.16507,289.8709
NSW-Canberra,678.699,607.7679,539.72174,662.2193,617.0496,591.08844,639.6665,633.73975,620.68365,660.98694,632.0328,611.15955
NSW-Capital Country,386.44656,253.43384,317.06567,287.79404,282.86578,251.05757,287.7592,276.227,301.97964,343.19357,271.07028,318.8428
NSW-Central Coast,869.59973,296.1227,315.9148,369.28323,280.7398,242.56047,249.74583,230.18677,317.7253,394.00742,301.54855,402.93655
NSW-Central NSW,851.4222,601.617,641.0132,955.4072,656.0121,811.2386,616.12195,674.3844,712.77747,864.4366,644.79675,739.3308
NSW-Hunter,1259.3499,678.55444,727.40753,944.8036,690.76117,631.89655,843.3497,717.12866,737.05066,862.79987,817.24335,853.3077
NSW-New England North West,535.8767,279.6367,340.07724,409.88223,388.7531,330.13474,410.8341,412.72803,386.00824,531.8897,363.6401,421.80658
NSW-North Coast NSW,3685.3115,1238.1902,1389.4506,1884.1494,1233.6543,1149.1029,1451.3809,1239.5103,1428.3906,1772.7633,1511.3137,1654.4369
NSW-Outback NSW,170.11734,78.92192,141.32692,209.72708,200.25569,165.20876,175.93826,172.35963,341.2168,224.5622,173.6131,154.76907
