,0,1,2,3,4,5,6,7
Aggregated,35286.71,35547.85,35491.39,35714.676,35925.883,36087.83,36088.387,36283.324
ACT,351.28638,351.53174,352.9212,355.463,356.12585,357.63214,358.61255,361.13495
NSW,10810.093,10892.9375,10722.756,10724.885,10814.191,10819.021,10697.531,10695.699
NT,1570.4932,1590.369,1609.377,1629.1489,1647.5563,1665.4103,1683.8157,1703.443
QLD,7358.033,7365.51,7364.885,7379.0537,7391.588,7381.169,7369.707,7372.7114
SA,2737.103,2782.414,2793.329,2829.5615,2854.5034,2883.3066,2910.6377,2940.304
TAS,442.19922,438.6734,434.59207,439.64508,440.6654,439.93427,437.97455,440.6452
VIC,6497.782,6573.228,6661.6035,6777.8345,6809.7905,6897.323,6990.5464,7106.1553
WA,5519.7153,5553.1924,5551.928,5579.0854,5611.457,5644.029,5639.5586,5663.2305
ACT-Female,13.625444,13.070887,13.22892,13.945762,13.373322,13.391748,13.263512,13.90326
ACT-Male,337.66092,338.46085,339.69226,341.5172,342.75256,344.24036,345.34906,347.2317
NSW-Female,714.97925,708.989,706.2483,707.5261,704.75684,704.3928,702.44446,704.38654
NSW-Male,10095.113,10183.947,10016.508,10017.358,10109.435,10114.629,9995.087,9991.3125
NT-Female,110.18383,113.34815,115.539604,118.61777,120.3374,122.40094,124.617096,127.51128
NT-Male,1460.3093,1477.0209,1493.8374,1510.531,1527.2189,1543.0094,1559.1985,1575.9318
QLD-Female,700.1541,707.9453,715.2333,723.67896,730.64996,738.35974,745.422,754.0188
QLD-Male,6657.8794,6657.5645,6649.6514,6655.375,6660.9385,6642.8096,6624.2856,6618.693
SA-Female,179.66463,178.01874,176.96927,176.47368,174.9038,174.46156,173.76915,173.93622
SA-Male,2557.4382,2604.3953,2616.3599,2653.088,2679.5996,2708.8452,2736.8687,2766.3677
TAS-Female,25.356106,26.731224,26.896198,27.118488,26.858242,27.240604,27.075281,27.526348
TAS-Male,416.8431,411.94214,407.69586,412.5266,413.80713,412.69366,410.8993,413.1189
VIC-Female,455.10577,458.0101,459.61462,465.61725,468.9362,472.97894,475.99066,480.8203
VIC-Male,6042.6763,6115.218,6201.989,6312.2173,6340.8545,6424.344,6514.5557,6625.335
WA-Female,542.95917,544.1006,545.8748,551.155,552.8184,556.5824,558.11536,562.8867
WA-Male,4976.7563,5009.092,5006.0537,5027.9307,5058.6387,5087.4463,5081.4434,5100.3438
ACT-Female-Remanded,2.3630972,1.9962158,2.1122615,2.4054406,2.0953922,2.0719373,2.005657,2.246728
ACT-Female-Sentenced,11.262346,11.074671,11.116659,11.540321,11.277929,11.319811,11.257855,11.656532
ACT-Male-Remanded,88.71835,88.49024,88.59708,88.84783,88.89787,88.97539,88.98459,89.26936
ACT-Male-Sentenced,248.94257,249.97061,251.09518,252.6694,253.85468,255.26498,256.36444,257.9623
NSW-Female-Remanded,220.40736,217.90283,217.0281,218.01132,217.10727,217.16325,216.46213,217.61859
NSW-Female-Sentenced,494.5719,491.0862,489.22015,489.51477,487.64954,487.2296,485.98233,486.76794
NSW-Male-Remanded,2819.8022,2846.5366,2684.0923,2707.4204,2824.4043,2820.8645,2716.1187,2728.6323
NSW-Male-Sentenced,7275.3115,7337.411,7332.4155,7309.938,7285.0303,7293.764,7278.9683,7262.6797
NT-Female-Remanded,39.671318,40.423412,41.495525,42.6012,43.23235,43.947334,44.757084,45.90615
NT-Female-Sentenced,70.51251,72.92474,74.04408,76.01657,77.10506,78.453606,79.86001,81.60512
NT-Male-Remanded,424.82086,431.4809,438.03708,444.39517,451.13794,457.20102,463.44492,469.9255
NT-Male-Sentenced,1035.4884,1045.5399,1055.8003,1066.136,1076.081,1085.8085,1095.7535,1106.0062
QLD-Female-Remanded,168.48811,168.7582,169.322,170.33327,170.792,171.42444,171.74191,172.88734
QLD-Female-Sentenced,531.666,539.18713,545.91125,553.3457,559.858,566.9353,573.6801,581.1315
QLD-Male-Remanded,1557.908,1581.475,1567.4674,1553.2417,1567.3605,1579.6099,1573.4614,1568.457
QLD-Male-Sentenced,5099.971,5076.0894,5082.184,5102.133,5093.5776,5063.1997,5050.824,5050.236
SA-Female-Remanded,74.22518,72.57739,71.28812,70.380516,68.99208,68.18817,67.37019,67.02825
SA-Female-Sentenced,105.439445,105.441345,105.68115,106.093155,105.91171,106.27339,106.39896,106.90796
SA-Male-Remanded,851.9431,880.1148,873.5951,891.5398,899.5238,909.7411,919.33624,929.8138
SA-Male-Sentenced,1705.4951,1724.2805,1742.7648,1761.5481,1780.0759,1799.104,1817.5322,1836.554
TAS-Female-Remanded,4.767277,4.4157076,4.3704686,4.6228724,4.066531,4.056567,3.8178668,4.0561333
TAS-Female-Sentenced,20.588829,22.315517,22.52573,22.495617,22.791712,23.184038,23.257414,23.470215
TAS-Male-Remanded,87.28774,86.153305,86.423874,86.71833,86.163826,86.33266,86.40014,86.769714
TAS-Male-Sentenced,329.55536,325.78885,321.272,325.8083,327.6433,326.36102,324.49915,326.34915
VIC-Female-Remanded,128.60498,129.24814,129.8922,131.05443,131.28801,132.31047,132.8196,134.03154
VIC-Female-Sentenced,326.5008,328.76196,329.72244,334.5628,337.6482,340.6685,343.17105,346.7888
VIC-Male-Remanded,1325.4083,1344.7966,1363.0193,1382.4427,1401.0099,1420.6514,1438.9115,1458.5374
VIC-Male-Sentenced,4717.268,4770.4214,4838.969,4929.7744,4939.844,5003.693,5075.6445,5166.798
WA-Female-Remanded,157.64777,157.31091,157.09167,158.52937,158.37076,159.14548,158.8017,160.03935
WA-Female-Sentenced,385.31137,386.78964,388.78314,392.62564,394.44763,397.4369,399.31366,402.84735
WA-Male-Remanded,1110.4452,1134.477,1128.438,1144.1819,1172.666,1198.4373,1193.3225,1208.6588
WA-Male-Sentenced,3866.311,3874.615,3877.6155,3883.7485,3885.9724,3889.0093,3888.1208,3891.685
ACT-Female-Remanded-ATSI,2.2321143,2.0653965,2.0890508,2.3148816,2.2484405,2.3302422,2.2992852,2.5195358
ACT-Female-Remanded-Non-ATSI,0.13098297,-0.06918068,0.023210716,0.09055891,-0.15304832,-0.25830477,-0.29362822,-0.27280778
ACT-Female-Sentenced-ATSI,5.5270567,5.4636717,5.493955,5.7420745,5.7750483,5.900793,5.8896985,6.1485157
ACT-Female-Sentenced-Non-ATSI,5.73529,5.6109996,5.6227036,5.7982464,5.5028806,5.419018,5.368157,5.5080166
ACT-Male-Remanded-ATSI,17.28014,17.247053,17.280418,17.389936,17.491835,17.521946,17.488964,17.628712
ACT-Male-Remanded-Non-ATSI,71.43821,71.24319,71.31666,71.45789,71.40604,71.45344,71.49563,71.640656
ACT-Male-Sentenced-ATSI,48.34503,49.268433,50.263935,51.541073,52.58266,53.70383,54.6736,55.933895
ACT-Male-Sentenced-Non-ATSI,200.59753,200.70218,200.83125,201.12833,201.27202,201.56116,201.69086,202.02841
NSW-Female-Remanded-ATSI,71.45766,70.55779,70.3855,71.10851,70.86584,71.016174,70.73359,71.37846
NSW-Female-Remanded-Non-ATSI,148.9497,147.34505,146.64261,146.9028,146.24142,146.14708,145.72853,146.24013
NSW-Female-Sentenced-ATSI,163.10149,159.26147,156.61737,155.44263,153.33675,152.1672,150.73941,150.51448
NSW-Female-Sentenced-Non-ATSI,331.4704,331.82474,332.60278,334.07214,334.31277,335.0624,335.24292,336.25348
NSW-Male-Remanded-ATSI,660.52454,660.2108,609.5239,612.6291,703.7294,688.15106,629.52,632.9429
NSW-Male-Remanded-Non-ATSI,2159.2778,2186.326,2074.5684,2094.7913,2120.675,2132.7134,2086.5986,2095.6895
NSW-Male-Sentenced-ATSI,1713.0583,1737.2333,1721.8636,1718.7002,1723.6406,1732.7559,1727.7626,1728.2778
NSW-Male-Sentenced-Non-ATSI,5562.253,5600.1777,5610.552,5591.238,5561.3896,5561.0083,5551.2056,5534.402
NT-Female-Remanded-ATSI,35.653194,36.272575,37.189194,38.115868,38.72661,39.45605,40.248493,41.19064
NT-Female-Remanded-Non-ATSI,4.0181227,4.1508365,4.306331,4.4853325,4.5057425,4.4912844,4.50859,4.7155113
NT-Female-Sentenced-ATSI,64.41822,66.96531,67.958534,69.80983,71.01401,72.49035,73.91131,75.530464
NT-Female-Sentenced-Non-ATSI,6.094294,5.9594316,6.0855513,6.2067413,6.091051,5.9632583,5.9486976,6.0746574
NT-Male-Remanded-ATSI,351.45685,357.8598,364.22382,370.56137,377.15677,383.29672,389.49615,395.8669
NT-Male-Remanded-Non-ATSI,73.36402,73.621086,73.813255,73.83379,73.98116,73.9043,73.94877,74.058586
NT-Male-Sentenced-ATSI,898.85,908.99445,919.2013,929.47034,939.514,949.46014,959.51556,969.7317
NT-Male-Sentenced-Non-ATSI,136.6384,136.5455,136.599,136.66559,136.56703,136.34831,136.238,136.27457
QLD-Female-Remanded-ATSI,58.684513,58.785854,59.12921,59.649693,59.9043,60.207092,60.413727,60.999535
QLD-Female-Remanded-Non-ATSI,109.803604,109.97234,110.192795,110.68358,110.88771,111.21735,111.328186,111.88781
QLD-Female-Sentenced-ATSI,189.46909,192.60583,195.84843,199.27254,202.24316,205.53714,208.6719,212.14261
QLD-Female-Sentenced-Non-ATSI,342.1969,346.58133,350.06284,354.07315,357.6148,361.39813,365.0082,368.98883
QLD-Male-Remanded-ATSI,440.7829,463.61032,449.1254,433.56046,446.42603,457.67007,451.1104,444.66373
QLD-Male-Remanded-Non-ATSI,1117.1251,1117.8646,1118.342,1119.6813,1120.9344,1121.9398,1122.351,1123.7933
QLD-Male-Sentenced-ATSI,1709.5992,1738.4806,1745.5385,1779.7683,1799.0208,1813.2823,1816.8474,1833.6688
