,0,1,2,3,4,5,6,7
Aggregated,35419.566,35707.844,35662.367,35860.33,36088.45,36253.125,36263.33,36446.543
ACT,360.06064,360.67163,361.43826,362.6395,364.0724,365.50708,366.0899,367.5467
NSW,10778.092,10858.0,10690.873,10686.422,10777.051,10781.258,10659.893,10657.491
NT,1590.5347,1614.743,1636.8458,1654.039,1673.5264,1692.3176,1714.009,1732.1329
QLD,7374.2153,7382.363,7382.293,7391.558,7406.627,7397.4814,7385.2725,7387.3247
SA,2775.5042,2824.6372,2836.373,2871.2815,2899.1304,2929.2603,2957.4802,2986.8447
TAS,471.30737,469.38208,464.97882,468.86902,471.9837,471.0433,469.47754,471.12604
VIC,6532.8984,6618.0996,6710.3867,6822.181,6856.7812,6944.06,7040.329,7153.176
WA,5536.955,5579.9473,5579.1772,5603.335,5639.285,5672.1953,5670.7773,5690.908
ACT-Female,25.619549,25.628258,25.550344,25.739014,25.946167,26.150255,25.925163,26.232061
ACT-Male,334.4411,335.0434,335.8879,336.90048,338.12622,339.3568,340.16473,341.3146
NSW-Female,712.52216,706.5942,704.42975,703.2333,700.8063,699.7773,698.4419,698.85785
NSW-Male,10065.568,10151.406,9986.443,9983.188,10076.244,10081.48,9961.45,9958.633
NT-Female,128.15868,132.76477,135.23404,137.69382,140.0885,142.42714,145.34737,147.55911
NT-Male,1462.376,1481.9783,1501.6118,1516.3451,1533.4379,1549.8904,1568.6616,1584.5739
QLD-Female,706.93866,715.5134,723.12354,729.7294,736.6875,743.5904,751.2532,757.9818
QLD-Male,6667.2764,6666.8496,6659.1694,6661.829,6669.9395,6653.891,6634.0195,6629.343
SA-Female,188.76466,188.17657,187.41542,186.335,185.45111,184.85278,184.61118,184.06589
SA-Male,2586.7397,2636.4607,2648.9575,2684.9463,2713.6792,2744.4075,2772.8691,2802.779
TAS-Female,32.595165,34.45083,34.388348,33.950424,34.27552,34.477333,34.409138,34.240486
TAS-Male,438.71222,434.9312,430.59045,434.9186,437.7082,436.56598,435.0684,436.88556
VIC-Female,455.91724,460.93182,463.7647,467.80914,471.63055,474.45477,478.7392,481.43896
VIC-Male,6076.9814,6157.168,6246.622,6354.372,6385.1504,6469.6055,6561.59,6671.7373
WA-Female,556.0368,560.6735,563.7672,567.0621,570.4153,573.6607,577.0206,580.0357
WA-Male,4980.919,5019.2734,5015.41,5036.273,5068.869,5098.534,5093.757,5110.872
ACT-Female-Remanded,7.67227,7.4846463,7.48279,7.539434,7.492486,7.5053577,7.357218,7.4678435
ACT-Female-Sentenced,17.947277,18.143612,18.067554,18.199581,18.45368,18.644897,18.567945,18.764217
ACT-Male-Remanded,84.99956,84.536865,84.366905,84.26837,84.18281,84.093895,83.916435,83.82919
ACT-Male-Sentenced,249.44153,250.5065,251.52101,252.63211,253.9434,255.26294,256.24832,257.4854
NSW-Female-Remanded,212.87547,209.79977,209.50974,208.97964,207.79047,207.24312,206.90346,207.20648
NSW-Female-Sentenced,499.64667,496.79437,494.92004,494.25363,493.0158,492.53418,491.53845,491.65137
NSW-Male-Remanded,2782.458,2806.7957,2646.694,2667.4922,2783.055,2778.7886,2675.3955,2687.6177
NSW-Male-Sentenced,7283.111,7344.6104,7339.749,7315.6963,7293.1895,7302.6914,7286.0547,7271.0156
NT-Female-Remanded,50.50561,51.98904,53.195995,54.003242,55.083275,56.010075,57.213318,58.06512
NT-Female-Sentenced,77.653076,80.77573,82.03804,83.690575,85.005226,86.417076,88.13405,89.493996
NT-Male-Remanded,423.91464,432.91513,441.45282,446.60022,453.932,459.94482,467.66034,473.96878
NT-Male-Sentenced,1038.4613,1049.0631,1060.1589,1069.7448,1079.5059,1089.9456,1101.0013,1110.6051
QLD-Female-Remanded,168.36829,168.9815,169.64676,169.64699,169.74875,169.6969,170.26205,170.32141
QLD-Female-Sentenced,538.5704,546.5319,553.4768,560.0824,566.9388,573.8935,580.99115,587.6604
QLD-Male-Remanded,1545.365,1566.6141,1552.1016,1534.8668,1551.0586,1562.673,1554.2015,1549.2351
QLD-Male-Sentenced,5121.9116,5100.2354,5107.068,5126.962,5118.881,5091.2183,5079.818,5080.1074
SA-Female-Remanded,80.60534,79.608604,78.55473,77.333084,76.251625,75.34574,74.86401,74.07382
SA-Female-Sentenced,108.159325,108.56796,108.86069,109.00192,109.19948,109.50705,109.74717,109.99207
SA-Male-Remanded,862.06134,890.515,883.9511,901.51917,910.51904,921.00977,930.50085,941.03033
SA-Male-Sentenced,1724.6782,1745.9456,1765.0066,1783.4272,1803.16,1823.3977,1842.3682,1861.7487
