,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,49014.906,20755.053,25785.127,29844.639,21695.203,23885.555,27661.605,24871.371,26766.48,31627.494,24612.275,25031.258
NSW,15938.998,6181.2075,7541.8516,9171.967,6226.3716,6304.248,7644.3804,6464.162,7038.3003,8932.016,7044.6665,7619.198
NT,635.8474,424.1571,574.1143,662.911,670.3917,867.00055,1046.143,1098.0662,939.1622,909.1609,552.306,550.1536
QLD,10263.314,4628.0444,5262.99,6631.461,5297.9683,5920.8706,7608.7207,7120.955,7742.101,8065.1084,6163.4155,5815.9795
SA,3431.964,1359.8826,1815.814,2089.1975,1463.1134,1517.9415,1589.6897,1310.5376,1499.0988,2203.4192,1641.2192,1762.6869
TAS,1907.4886,964.1067,1215.7031,1168.5396,695.24805,742.7244,592.1107,483.5759,617.94385,888.6538,811.9529,764.1237
VIC,11255.5,4270.455,5829.6006,6006.8696,4375.6606,4629.0186,4877.9443,4069.7798,4450.5757,5535.7285,5039.829,4972.3237
WA,5581.786,2927.2002,3545.0537,4113.6963,2966.4478,3903.7495,4302.617,4324.296,4479.302,5093.4062,3358.8867,3546.794
NSW-Blue Mountains,270.72177,149.27625,186.1806,251.37068,164.0278,178.14868,197.26129,142.38315,169.1563,234.68878,160.80624,153.66357
NSW-Canberra,641.85516,383.25284,506.63626,539.9998,437.57294,416.14346,510.00854,429.0806,471.25427,598.21857,406.39975,437.658
NSW-Capital Country,346.5094,183.05948,253.61586,337.32178,201.30444,212.77792,202.91182,163.63078,213.27756,287.41782,243.51402,229.53049
NSW-Central Coast,915.8983,288.3073,362.11597,414.17627,207.73709,250.36633,246.02449,225.88408,244.07787,357.29333,286.11533,377.0994
NSW-Central NSW,727.5935,387.8155,388.03012,592.0679,372.9201,370.27936,432.36798,346.61008,404.93195,642.8174,392.75085,390.36615
NSW-Hunter,1344.3927,533.1481,699.7126,794.4702,562.6508,538.7229,611.5258,531.28107,619.4995,701.7773,593.99243,688.19934
NSW-New England North West,593.1168,234.58125,355.8878,414.8637,286.91385,328.33023,321.95645,308.78302,308.277,386.36108,334.86548,243.44293
NSW-North Coast NSW,3666.287,1081.4683,1250.0807,1708.3369,1127.0188,1021.4783,1304.7091,1152.9606,1276.0576,1675.4128,1403.835,1389.5583
NSW-Outback NSW,168.16989,68.59602,112.502335,199.60822,139.11751,159.6933,191.87857,167.31296,196.83527,205.52097,167.23517,260.42426
NSW-Riverina,300.27835,189.02017,248.35957,343.74423,186.77573,221.49057,223.34721,168.58217,224.2062,298.5883,169.59091,251.57648
NSW-Snowy Mountains,329.12744,125.7764,184.40958,202.72153,92.879166,141.96724,548.3654,455.50317,294.79474,221.24857,148.67876,180.61168
NSW-South Coast,3176.353,811.1785,907.1345,1202.2944,563.5337,593.9002,667.8795,567.4386,586.6964,974.83777,705.92,904.2938
NSW-Sydney,3011.1028,1565.8184,1850.8337,1865.6754,1672.3822,1660.0636,1984.8517,1634.5767,1725.3995,2112.154,1786.4033,1806.5662
