,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,40993.56,17027.512,20024.459,24042.193,18204.605,18443.684,22534.709,20056.975,21939.908,24729.941,19756.805,20220.105
NSW,14495.7,5525.0503,6490.567,8336.604,5704.0337,5475.4146,6789.5083,5774.1904,6423.7734,7906.226,6022.181,6975.423
NT,285.49588,307.81873,272.38083,393.26154,554.4946,601.67474,865.10724,861.0349,678.06366,657.1908,430.8218,306.0284
QLD,9053.935,4101.8564,4513.435,5634.293,4757.2266,5087.1636,6810.8887,6511.94,7305.2324,7044.761,5439.511,5179.1445
SA,2889.9463,1228.0498,1448.1204,1787.5726,1357.4034,1219.8762,1458.1997,1161.5665,1301.609,1704.4989,1338.3054,1326.0862
TAS,1530.926,784.6909,954.89105,898.5318,561.44617,534.9279,586.2448,380.03497,461.1515,585.70544,635.7533,624.42004
VIC,9483.664,3627.311,4556.6675,4766.831,3741.731,3600.5247,3880.3206,3374.1912,3470.4739,4071.6406,4059.52,4048.901
WA,3253.8857,1452.736,1788.3964,2225.098,1528.27,1924.1069,2144.4365,1994.0159,2299.6,2759.9155,1830.7141,1760.1055
NSW-Blue Mountains,164.65904,87.06991,108.349625,178.01965,120.065,136.6368,156.71616,103.03669,120.63571,149.37817,85.96683,90.33612
NSW-Canberra,612.08563,355.07336,455.06662,514.5547,436.2718,353.7056,451.25095,360.45526,385.36008,521.0804,356.99298,407.35037
NSW-Capital Country,221.1662,111.21763,175.84009,271.4148,171.74205,152.96922,154.37091,131.3253,166.7414,211.69113,208.41226,167.89076
NSW-Central Coast,808.4102,281.1525,206.7933,370.83124,172.1756,189.12457,228.81017,179.35295,188.9602,272.76086,242.91074,348.96066
NSW-Central NSW,651.04065,241.54228,366.6333,477.9552,332.31326,338.36017,379.05408,307.62552,378.85056,561.7502,306.3449,364.62207
NSW-Hunter,1321.8828,509.5516,648.99335,762.35547,547.6035,503.03873,562.833,511.01364,567.7019,664.3174,519.88165,670.65094
NSW-New England North West,485.88986,220.103,326.099,358.93793,274.21774,291.67972,294.56046,289.94284,271.98798,345.42148,268.49808,230.96526
NSW-North Coast NSW,3558.8435,1101.0797,1164.3907,1649.3359,991.4622,886.48474,1210.1173,1053.6222,1200.5568,1557.79,1220.7109,1266.955
NSW-Outback NSW,83.23902,46.04948,59.75508,123.14771,128.47604,106.708336,141.20279,121.29077,189.55432,144.29677,78.542465,233.7251
NSW-Riverina,225.01315,97.02366,182.21227,263.19516,161.34595,147.78136,162.19714,123.1227,151.13979,229.74547,114.40851,180.37683
NSW-Snowy Mountains,282.8196,106.8475,136.39684,156.23396,79.301125,106.18657,514.922,404.90433,292.97934,181.5367,98.36261,122.05524
NSW-South Coast,2878.7195,741.89075,846.65424,1139.6346,523.25885,491.4167,545.01904,499.53354,503.20813,858.2309,580.04865,832.22644
NSW-Sydney,2737.6724,1461.1763,1587.8527,1765.1104,1552.0624,1566.809,1799.429,1504.7285,1722.4078,2013.7367,1677.642,1758.4053
NSW-The Murray,464.2585,165.2725,225.53041,305.87604,213.73845,204.51308,189.02577,184.23622,283.68994,194.48994,263.45908,300.90237
NT-Alice Springs,36.099903,117.41851,13.950923,47.055996,56.62322,75.91644,132.47948,145.7021,106.43328,94.15702,93.96011,19.663115
NT-Barkly,12.521313,5.1881437,4.1663666,16.39638,16.758041,9.180345,25.96904,21.371374,39.06342,21.936987,16.612915,7.427898
NT-Darwin,129.81552,108.85072,175.1729,180.79753,280.5647,306.72382,382.95834,455.2663,317.4466,327.66385,170.06728,214.63698
NT-Katherine Daly,49.73648,25.17074,22.722054,45.61972,78.99756,66.73632,114.27811,96.52142,91.514465,75.104164,58.593876,14.845723
