,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,42094.92,17624.854,20815.598,24445.975,18686.512,18859.182,24112.691,21337.23,22210.562,25178.28,20648.635,21241.732
NSW,15003.527,5815.6787,6929.025,8418.647,5934.6978,5657.793,7289.979,6213.1074,6574.2153,8124.4336,6414.2104,7244.7905
NT,274.54587,247.46672,261.01172,330.22205,519.41144,574.4348,900.96454,839.8591,609.56244,629.2156,397.04086,318.37234
QLD,9344.6875,4189.54,4549.705,5726.188,4765.5728,5112.957,7134.9824,6785.491,7187.962,7030.0347,5574.902,5276.7817
SA,2902.6553,1221.2534,1464.7225,1813.4513,1323.2893,1202.4869,1433.1975,1170.2001,1307.0288,1764.3528,1408.9845,1518.5664
TAS,1568.0813,809.7074,925.1551,864.6374,552.482,501.0389,542.39484,384.78662,427.40295,558.6112,631.2,612.2801
VIC,9566.456,3561.5464,4523.659,4845.654,3791.6184,3571.8782,4276.4565,3473.773,3509.6982,4118.1665,4220.106,4148.2754
WA,3434.962,1779.6613,2162.3198,2447.1775,1799.4421,2238.5962,2534.7185,2470.0183,2594.6938,2953.467,2002.1908,2122.6694
NSW-Blue Mountains,181.34087,100.29962,126.91268,194.2597,127.3285,128.31133,154.87433,106.160065,116.97354,156.71355,100.517204,96.96625
NSW-Canberra,565.2048,366.3574,459.40533,475.46817,417.53268,386.96652,470.79764,398.14838,451.90436,547.2167,361.49295,419.6712
NSW-Capital Country,254.67464,147.56819,196.51328,259.19754,176.92671,173.31299,174.66576,155.6081,178.5241,219.04987,210.46788,201.85333
NSW-Central Coast,931.63245,291.7078,315.82672,383.0921,205.41289,227.71196,283.61472,231.1299,221.16586,342.95993,295.89233,408.3368
NSW-Central NSW,624.01935,302.06256,353.03894,546.7099,349.00052,338.13898,406.5314,325.0493,377.4109,572.77893,336.16867,368.08237
NSW-Hunter,1332.0753,507.29483,683.75146,755.4861,543.835,479.34576,588.8836,523.99054,571.5569,659.6004,559.672,663.65765
NSW-New England North West,508.7289,210.99663,310.2949,355.29315,263.8434,281.77655,305.04633,295.9808,270.4448,336.53305,287.33804,224.4361
NSW-North Coast NSW,3617.9246,1094.245,1208.987,1657.2372,1089.3252,936.5132,1282.5885,1138.0004,1227.3331,1627.8947,1338.694,1353.4014
NSW-Outback NSW,66.58389,25.56573,48.62446,93.38972,89.50853,78.887344,129.3671,96.5064,126.76752,110.217636,45.340607,191.69234
NSW-Riverina,206.46335,146.53403,181.34746,279.80243,142.33543,147.04411,173.45906,125.387886,163.42691,209.91222,118.0302,191.24712
NSW-Snowy Mountains,255.56622,97.92476,126.584404,156.09464,81.98285,119.996826,517.8428,433.148,292.0685,153.43806,113.614494,141.51567
NSW-South Coast,3243.1577,801.0437,918.99915,1175.2576,570.85297,573.4045,672.52356,592.065,588.3617,936.9224,697.64514,925.2444
NSW-Sydney,2843.6094,1569.1436,1804.1855,1826.7404,1684.9619,1634.7349,1953.68,1618.1179,1718.0393,2071.375,1729.6788,1792.0491
NSW-The Murray,372.54663,154.93489,194.55363,260.6191,191.85086,151.64754,176.10393,173.8147,270.23767,179.82149,219.65828,266.63705
NT-Alice Springs,42.463146,99.36067,33.675865,41.269447,67.18112,76.82536,151.56259,94.93436,98.92731,98.773834,99.63319,33.41085
NT-Barkly,8.13324,3.7706263,2.8863933,21.480654,9.834894,6.893574,27.668785,26.21387,36.159092,14.902101,12.001283,3.8051507
NT-Darwin,151.59181,89.468925,171.40497,159.0314,286.56873,319.08792,420.1015,482.5704,299.02765,326.23407,152.22223,191.84415
NT-Katherine Daly,27.672642,22.22239,16.479746,42.35232,62.355427,59.43325,123.92188,91.10623,70.44455,74.7041,62.62639,53.104115
NT-Lasseter,24.9752,16.992033,9.971504,34.540886,35.12015,38.974693,76.51647,50.44495,39.779003,53.558655,21.387049,9.844817
NT-Litchfield Kakadu Arnhem,6.519868,2.4628963,13.38605,18.346815,45.157154,60.03467,87.994286,81.39019,52.02332,47.840775,35.970985,13.155269
NT-MacDonnell,13.189947,13.18919,13.207179,13.200526,13.193949,13.185311,13.199022,13.199072,13.201521,13.20201,13.1997385,13.207989
QLD-Brisbane,2466.2322,1039.631,1090.5288,1429.3782,1238.197,1139.3016,1491.4724,1188.8524,1365.3016,1438.7593,1357.1698,1258.0865
QLD-Bundaberg,241.09714,81.46355,99.26342,183.39003,99.30442,109.81286,184.53156,207.26773,214.8547,136.80727,132.63164,145.90729
QLD-Capricorn,294.29993,138.20012,157.46913,254.10919,170.52492,248.371,383.2423,395.5107,343.7978,350.00342,231.75607,197.15436
QLD-Fraser Coast,311.09744,84.28492,92.48934,188.8816,103.75564,153.44176,220.13617,254.83084,228.23323,236.99303,174.13382,143.82396
QLD-Gladstone,131.97275,65.42483,55.856556,85.44667,85.10359,71.304375,92.13632,94.30738,119.07807,89.72932,149.32132,70.26152
QLD-Gold Coast,1932.6173,804.2022,883.09174,1073.6145,801.44763,825.4381,1029.5101,1028.4565,1264.0265,1308.7306,1207.691,966.24884
QLD-Mackay,187.41988,124.397934,159.59613,162.36035,161.87405,214.96622,379.742,281.09064,179.09856,175.14177,121.59317,159.9235
