,0,1,2,3,4,5,6,7
Aggregated,34925.816,35287.438,35351.074,35528.816,35782.22,36141.996,36192.2,36363.297
ACT,352.34592,351.4877,351.41003,351.6092,352.485,350.97314,350.92383,351.24182
NSW,10639.038,10753.663,10665.039,10669.709,10752.318,10868.273,10774.225,10778.965
NT,1613.7556,1617.7743,1625.366,1645.4874,1685.9031,1689.5874,1697.2048,1717.3279
QLD,7300.005,7348.8145,7358.705,7382.0654,7483.8984,7526.8604,7536.578,7560.092
SA,2702.502,2729.6028,2751.478,2772.4143,2797.0884,2822.905,2845.234,2866.566
TAS,430.75037,441.9506,444.81717,447.0548,427.60602,438.5287,441.45084,443.7236
VIC,6447.661,6539.423,6648.791,6735.9404,6725.773,6816.8916,6926.139,7012.514
WA,5439.751,5504.718,5505.467,5524.537,5557.144,5627.9756,5620.4395,5632.868
ACT-Female,18.104177,17.646383,17.323597,17.333282,17.847889,17.023632,16.752512,16.879917
ACT-Male,334.24176,333.8413,334.08646,334.27588,334.6371,333.94952,334.17133,334.36188
NSW-Female,708.72107,709.3777,706.144,704.4548,705.7522,705.3284,701.87305,700.27563
NSW-Male,9930.316,10044.285,9958.896,9965.254,10046.566,10162.945,10072.352,10078.688
NT-Female,119.298965,120.42769,121.90083,123.71498,126.226974,127.16945,128.65364,130.47922
NT-Male,1494.4565,1497.3466,1503.4651,1521.7725,1559.676,1562.418,1568.5511,1586.8486
QLD-Female,688.9146,690.82654,691.4089,692.1897,697.4647,698.8927,699.766,700.8318
QLD-Male,6611.09,6657.988,6667.296,6689.876,6786.434,6827.968,6836.8125,6859.2603
SA-Female,182.85611,182.51205,182.83035,183.28757,183.63995,183.33264,183.6145,184.04037
SA-Male,2519.646,2547.0908,2568.6477,2589.1267,2613.4482,2639.5723,2661.6196,2682.5256
TAS-Female,31.947071,31.058468,30.868956,30.733435,31.18053,30.191923,30.0159,29.876017
TAS-Male,398.8033,410.89215,413.9482,416.32138,396.42548,408.33676,411.43494,413.8476
VIC-Female,435.0918,440.06268,448.64,446.06833,435.46808,440.28772,448.95837,446.4027
VIC-Male,6012.5693,6099.3604,6200.1514,6289.872,6290.3047,6376.604,6477.1807,6566.1113
WA-Female,527.8282,533.9413,533.8662,533.5516,530.618,537.4224,537.70935,537.7123
WA-Male,4911.923,4970.7764,4971.6006,4990.986,5026.526,5090.5527,5082.7305,5095.1562
ACT-Female-Remanded,4.6959686,4.342281,4.092357,4.1319685,4.45207,3.870266,3.674553,3.8315034
ACT-Female-Sentenced,13.408209,13.304102,13.23124,13.201313,13.395818,13.153366,13.077959,13.048412
ACT-Male-Remanded,87.08387,86.61838,87.03637,87.270905,87.0515,86.283,86.69028,86.92403
ACT-Male-Sentenced,247.15787,247.22295,247.05008,247.005,247.58559,247.66653,247.48105,247.43787
NSW-Female-Remanded,219.08621,218.33978,216.47595,215.34338,217.3254,214.90161,213.12976,212.05049
NSW-Female-Sentenced,489.63483,491.03793,489.66803,489.1114,488.42676,490.42682,488.7433,488.22513
NSW-Male-Remanded,2778.005,2805.9817,2705.8953,2726.441,2892.439,2921.1482,2815.8208,2836.1792
NSW-Male-Sentenced,7152.3125,7238.3037,7253.0005,7238.8135,7154.128,7241.797,7256.5303,7242.5093
NT-Female-Remanded,42.636665,42.98792,43.22303,43.718315,44.530178,44.71729,44.953896,45.455956
NT-Female-Sentenced,76.6623,77.439766,78.6778,79.996666,81.69679,82.45216,83.699745,85.02326
NT-Male-Remanded,446.81525,440.41022,436.50537,444.63226,472.25568,465.75287,461.8631,470.0106
NT-Male-Sentenced,1047.6414,1056.9364,1066.9597,1077.1401,1087.4204,1096.6652,1106.688,1116.838
QLD-Female-Remanded,164.3823,163.42366,162.7233,161.975,163.55548,162.59306,161.90405,161.17595
QLD-Female-Sentenced,524.53235,527.4029,528.68555,530.21466,533.9092,536.2996,537.86194,539.6559
QLD-Male-Remanded,1532.2507,1536.3732,1513.6416,1501.7595,1544.7312,1547.9192,1524.5677,1512.3031
QLD-Male-Sentenced,5078.8394,5121.6147,5153.6543,5188.116,5241.703,5280.049,5312.2446,5346.957
SA-Female-Remanded,78.26428,78.007355,78.12932,78.249115,78.39563,78.09111,78.21642,78.33943
