,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,48026.2,25171.664,26839.873,32938.54,25579.52,26309.9,31447.242,27884.934,29542.912,33307.36,29631.07,29526.824
NSW,16055.81,7980.0596,8569.21,10592.352,8112.4395,8107.7017,9323.074,8456.833,9151.821,10434.043,9151.338,9429.87
NT,583.3847,464.85477,451.96786,622.449,695.5459,860.36444,961.318,1026.4209,945.77057,783.1845,571.4033,600.6037
QLD,10046.765,5789.759,5541.729,7467.9995,6331.5483,6854.026,8599.509,8095.3896,8590.495,8672.408,7517.752,7230.5684
SA,3275.0293,1617.04,1893.1326,2122.0557,1665.4255,1710.7183,1953.2286,1590.246,1804.316,2212.9316,2011.598,1985.0261
TAS,1735.6344,1067.5812,1043.938,1227.4144,769.6652,750.68115,749.3474,573.67285,714.7763,944.7827,872.3792,759.2129
VIC,11141.521,5269.231,5921.959,7063.591,5026.066,4951.841,6068.1294,5082.769,5062.567,6443.808,6087.8174,6022.4434
WA,5188.0537,2983.1384,3417.9395,3842.6733,2978.8223,3074.5654,3792.6333,3059.6067,3273.1675,3816.206,3418.7744,3499.103
NSW-Blue Mountains,292.69614,214.04541,230.48,260.04327,236.48956,240.7883,239.58444,221.36859,250.52948,294.22092,256.5702,271.474
NSW-Canberra,661.5857,596.8795,526.2405,651.3541,600.1533,587.54193,623.3216,619.65173,605.51953,644.23315,615.1579,593.48663
NSW-Capital Country,369.34933,241.63274,302.69067,275.04715,264.06943,247.66438,270.88428,261.80597,286.2699,325.31033,254.126,300.87616
NSW-Central Coast,851.8594,286.45288,302.5418,357.94824,264.5417,239.4731,234.01743,214.29239,301.00427,376.92188,285.91394,385.76
NSW-Central NSW,834.70154,590.50684,627.1618,940.9839,640.5375,805.49084,600.0674,659.839,696.52985,845.5579,629.7167,721.51135
NSW-Hunter,1243.3253,667.5847,713.6096,933.5019,673.34424,629.8646,828.2881,702.8899,723.40515,846.992,800.8142,835.8805
NSW-New England North West,522.68115,272.65964,329.29504,400.99063,373.05936,325.95847,395.9678,399.13696,372.69458,517.705,349.06396,407.2882
NSW-North Coast NSW,3670.4783,1229.9148,1378.1471,1875.268,1217.5573,1148.0966,1436.9497,1226.4135,1414.4775,1759.304,1496.3494,1640.0531
NSW-Outback NSW,153.39641,70.22948,130.9575,197.92421,186.38177,162.7379,162.68861,159.22989,326.43158,208.42424,160.66275,139.212
NSW-Riverina,267.4555,214.56412,224.04716,266.0434,221.27031,223.59044,259.07153,216.53204,242.06401,256.2524,239.0357,237.09874
NSW-Snowy Mountains,386.92664,252.86972,167.73587,296.94214,140.14684,184.85506,595.2637,605.7761,472.57883,281.55402,212.84871,184.54425
NSW-South Coast,2857.042,889.5778,949.6693,1329.8118,640.05664,686.3194,732.5544,580.12537,719.71967,993.1942,956.0372,973.4632
