,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11378.635,11454.494,11484.043,11537.563,11539.796,11631.312,11650.106,11687.539,11700.464,11793.938,11817.386,11849.099
Clerical and Administrative Workers,1358.2505,1353.95,1362.0596,1359.5756,1358.8514,1358.1989,1361.6084,1364.8091,1364.1919,1367.9188,1368.9955,1373.0005
Community and Personal Service Workers,1103.7096,1127.2825,1128.297,1134.2272,1141.3757,1153.7437,1159.0328,1165.8745,1173.7313,1183.5579,1190.3939,1197.4685
Labourers,1146.73,1149.0295,1150.036,1152.0975,1153.6301,1154.7971,1156.1602,1157.5784,1158.8975,1159.9783,1161.2893,1162.7021
Machinery Operators and Drivers,761.244,760.5948,760.381,764.3184,765.7586,766.14453,766.5549,766.9595,767.37317,767.7479,768.1577,768.5687
Managers,1429.7125,1434.9415,1442.2932,1449.0101,1450.9642,1462.7555,1469.4172,1471.0651,1476.4131,1486.358,1494.4822,1496.8314
Professionals,2533.4153,2580.9116,2590.3223,2610.6555,2601.236,2665.9854,2663.854,2672.1895,2670.3403,2737.1548,2739.03,2740.2107
Sales Workers,1384.5101,1385.0865,1386.4895,1400.1869,1398.3822,1399.5516,1401.3253,1414.4678,1412.9087,1414.1906,1416.0377,1428.7363
Technicians and Trades Workers,1661.0623,1662.698,1664.1663,1667.4945,1669.5988,1670.1362,1672.1548,1674.5963,1676.6089,1677.0311,1678.9995,1681.5795
Clerical and Administrative Workers-Full time,855.74493,846.65204,851.1611,845.7207,842.41754,839.43005,840.556,841.5228,838.71027,840.29333,839.20044,841.03754
Clerical and Administrative Workers-Part time,502.5056,507.29782,510.89856,513.8548,516.4339,518.76874,521.0525,523.28625,525.48157,527.62555,529.795,531.9629
Community and Personal Service Workers-Full time,516.96234,522.33545,525.28076,528.13873,531.05005,534.0427,536.9594,539.85046,542.7677,545.76324,548.6821,551.56714
Community and Personal Service Workers-Part time,586.7473,604.947,603.0163,606.0885,610.32574,619.7009,622.0734,626.02405,630.9636,637.79456,641.71173,645.9013
Labourers-Full time,644.66675,645.646,645.3481,646.0542,646.27704,646.1204,646.16846,646.2685,646.27484,646.02075,646.01526,646.1111
Labourers-Part time,502.06323,503.38354,504.68793,506.04333,507.35315,508.67664,509.99176,511.30994,512.62256,513.9575,515.27405,516.59106
Machinery Operators and Drivers-Full time,662.1996,661.18414,660.56934,664.0846,665.11444,665.1386,665.14197,665.1368,665.14276,665.15265,665.1573,665.15845
Machinery Operators and Drivers-Part time,99.0444,99.41061,99.81163,100.23378,100.64415,101.00593,101.41293,101.822716,102.23039,102.59527,103.00045,103.41028
Managers-Full time,1255.0562,1259.8439,1265.596,1271.7085,1277.526,1282.7544,1288.5161,1294.411,1300.1692,1305.3828,1311.1228,1317.0586
Managers-Part time,174.65627,175.09766,176.69716,177.30164,173.43819,180.00107,180.90115,176.65411,176.24387,180.97522,183.35928,179.7728
Professionals-Full time,1966.1313,1959.6938,1968.5662,1999.7625,2009.3484,2018.8755,2031.8347,2046.2717,2059.9692,2072.5107,2084.7217,2096.2322
Professionals-Part time,567.28406,621.2177,621.75616,610.8931,591.8876,647.10974,632.0193,625.91785,610.37115,664.64404,654.3083,643.9787
Sales Workers-Full time,698.6748,696.1211,694.22437,704.5288,699.2503,696.7937,695.07214,704.7555,699.7047,697.3374,695.6852,704.94385
Sales Workers-Part time,685.8353,688.9655,692.26514,695.65796,699.1319,702.75793,706.2531,709.7123,713.204,716.85315,720.35254,723.7924
Technicians and Trades Workers-Full time,1426.2344,1426.1716,1425.736,1426.7543,1426.8132,1425.6641,1425.6578,1425.9814,1425.9698,1424.7295,1424.6848,1425.1162
Technicians and Trades Workers-Part time,234.82799,236.52643,238.4303,240.74023,242.78555,244.47223,246.49701,248.61487,250.63907,252.30157,254.31474,256.4632
Clerical and Administrative Workers-Full time-Females,656.94946,648.0401,652.6237,646.9951,643.6767,640.8769,642.00024,642.91034,640.09576,641.87646,640.787,642.5491
Clerical and Administrative Workers-Full time-Males,198.79547,198.61194,198.53735,198.72559,198.74083,198.55319,198.5558,198.61252,198.61452,198.41689,198.41345,198.48845
Clerical and Administrative Workers-Part time-Females,466.67368,471.1813,474.47815,477.1303,479.40622,481.4603,483.4406,485.37027,487.26282,489.1186,490.98578,492.85294
Clerical and Administrative Workers-Part time-Males,35.831936,36.116516,36.4204,36.724514,37.027676,37.308437,37.611855,37.915962,38.218754,38.50694,38.809216,39.109974
Community and Personal Service Workers-Full time-Females,290.33224,294.57758,296.40964,298.17844,299.986,301.85233,303.6638,305.45892,307.27057,309.13666,310.94965,312.7408
Community and Personal Service Workers-Full time-Males,226.63008,227.75789,228.87112,229.96028,231.06404,232.1904,233.29561,234.39153,235.49713,236.62659,237.73248,238.82635
Community and Personal Service Workers-Part time-Females,460.34372,471.96613,473.1499,477.36862,478.7854,484.5909,487.60742,491.32874,494.4419,498.91254,502.40503,505.92172
Community and Personal Service Workers-Part time-Males,126.403564,132.98088,129.86638,128.71988,131.54033,135.11003,134.46599,134.69534,136.52173,138.88205,139.30672,139.9796
Labourers-Full time-Females,149.21204,148.25375,147.03255,147.15169,147.15265,147.02107,147.01991,147.05753,147.05379,146.92352,146.918,146.96405
Labourers-Full time-Males,495.4547,497.39227,498.31555,498.90253,499.1244,499.09937,499.14856,499.21097,499.22104,499.09726,499.09723,499.14706
Labourers-Part time-Females,255.87245,255.85828,255.84871,255.89395,255.8987,255.88524,255.89014,255.90228,255.90622,255.89554,255.90031,255.91512
Labourers-Part time-Males,246.19078,247.52528,248.8392,250.14938,251.45445,252.79141,254.10162,255.40765,256.71637,258.062,259.37375,260.67596
Machinery Operators and Drivers-Full time-Females,47.20218,48.047306,49.315624,46.216736,47.242134,47.255566,47.256863,47.252773,47.255188,47.263607,47.26549,47.263885
Machinery Operators and Drivers-Full time-Males,614.9974,613.13684,611.2537,617.86786,617.8723,617.88306,617.88513,617.88403,617.8876,617.88904,617.8918,617.8946
Machinery Operators and Drivers-Part time-Females,22.123035,22.098312,22.090742,22.097513,22.097723,22.073343,22.070274,22.067762,22.065538,22.042656,22.038874,22.037365
