,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11863.79,11911.624,11914.19,11978.699,12025.573,12070.088,12097.552,12143.082,12182.279,12230.503,12260.296,12297.313
Clerical and Administrative Workers,1333.0923,1338.0642,1333.3617,1340.2056,1347.7361,1346.585,1346.7028,1347.7522,1356.1359,1356.4011,1358.4283,1361.3086
Community and Personal Service Workers,1233.5114,1231.706,1238.3894,1251.8723,1259.906,1263.1056,1273.0312,1282.4254,1287.5529,1292.9214,1300.0623,1307.8949
Labourers,1122.2698,1119.9536,1117.5593,1131.2212,1130.0298,1125.4131,1129.3347,1135.4255,1135.9917,1135.5172,1136.4568,1137.7039
Machinery Operators and Drivers,733.5852,739.8893,734.1962,732.1224,732.78424,736.226,739.0189,738.33435,737.2602,736.9339,738.67694,740.6517
Managers,1529.0038,1532.7957,1540.4806,1544.4244,1551.1074,1555.5659,1559.0697,1567.1832,1573.239,1577.5889,1583.7582,1588.5417
Professionals,2741.4055,2771.0393,2778.3337,2793.2993,2810.732,2846.3098,2849.6296,2865.564,2875.4143,2910.9175,2918.3708,2928.4365
Sales Workers,1443.2827,1447.4554,1444.4146,1452.4681,1455.9028,1459.2037,1462.2524,1466.1337,1470.8861,1474.2987,1477.8103,1482.348
Technicians and Trades Workers,1727.6378,1730.7188,1727.4546,1733.0864,1737.3766,1737.6782,1738.5117,1740.263,1745.8009,1745.925,1746.7313,1750.43
Clerical and Administrative Workers-Full time,829.34705,828.9401,823.77673,826.4315,830.103,829.0465,826.5891,827.35474,831.3607,830.4304,828.226,829.4144
Clerical and Administrative Workers-Part time,503.7453,509.124,509.58496,513.7742,517.63306,517.5385,520.11365,520.39746,524.7751,525.97076,530.2023,531.8942
Community and Personal Service Workers-Full time,555.99133,550.9669,549.43274,554.054,559.0387,559.7965,561.8495,564.68616,568.27026,570.1825,572.6771,575.76154
Community and Personal Service Workers-Part time,677.5201,680.7392,688.9568,697.81824,700.8673,703.3092,711.18176,717.7392,719.2825,722.73883,727.3851,732.1334
Labourers-Full time,610.4072,605.4817,602.81573,613.8072,610.891,605.1903,607.5989,612.3344,610.9457,609.2532,608.55695,608.0469
Labourers-Part time,511.8626,514.4719,514.7435,517.41406,519.1388,520.22284,521.7359,523.09106,525.046,526.26404,527.8998,529.6569
Machinery Operators and Drivers-Full time,625.07355,627.36505,621.5722,618.40375,618.48126,621.47284,623.65173,622.5005,620.6872,619.8425,620.9966,622.3466
Machinery Operators and Drivers-Part time,108.51163,112.52424,112.62399,113.718636,114.30299,114.753174,115.36718,115.83389,116.57302,117.091385,117.6804,118.305046
Managers-Full time,1330.2896,1337.537,1340.5367,1346.5869,1351.9615,1356.9597,1361.8567,1366.2438,1371.9227,1376.9218,1381.9843,1387.0446
Managers-Part time,198.7142,195.25867,199.94385,197.83745,199.1459,198.6063,197.21306,200.93948,201.31631,200.66714,201.77399,201.49725
