,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11904.372,11999.695,11983.49,12067.876,12056.219,12151.808,12135.419,12219.776,12208.165,12303.846,12287.44,12371.618
Clerical and Administrative Workers,1334.4658,1338.9226,1334.0051,1336.6786,1345.0299,1349.4679,1344.5226,1347.2181,1355.5894,1359.998,1355.0542,1357.7451
Community and Personal Service Workers,1224.7708,1249.12,1250.319,1257.4344,1251.1649,1275.4935,1276.6968,1283.8092,1277.6007,1301.8727,1303.0845,1310.1885
Labourers,1118.8677,1122.0332,1106.7598,1129.4543,1125.0273,1128.1835,1112.9019,1135.6045,1131.2064,1134.3375,1119.0676,1141.7607
Machinery Operators and Drivers,736.1289,736.65857,737.2312,737.8812,738.58374,739.10815,739.6598,740.3328,741.04114,741.5592,742.10645,742.7836
Managers,1548.4037,1550.171,1555.6018,1569.6401,1571.4341,1573.2035,1578.6155,1592.6693,1594.4467,1596.2295,1601.6444,1615.695
Professionals,2733.9883,2787.33,2801.5208,2804.6218,2795.1494,2848.8381,2862.9792,2865.938,2856.3728,2910.3164,2924.4346,2927.228
Sales Workers,1454.9895,1466.313,1461.9863,1483.2943,1471.3008,1482.611,1478.2538,1499.5872,1487.6018,1498.8948,1494.5315,1515.8671
Technicians and Trades Workers,1752.758,1749.1484,1736.064,1748.8718,1758.53,1754.8999,1741.7893,1754.618,1764.3065,1760.6368,1747.5173,1760.3511
Clerical and Administrative Workers-Full time,831.001,825.4157,821.67096,824.1852,831.08826,825.48596,821.72473,824.25073,831.1785,825.5447,821.7838,824.3069
Clerical and Administrative Workers-Part time,503.46484,513.50684,512.33417,512.49347,513.94165,523.9819,522.79785,522.9674,524.4108,534.45337,533.2704,533.4383
Community and Personal Service Workers-Full time,551.27185,554.07965,556.84863,559.52124,562.16003,564.9576,567.72424,570.3992,573.0614,575.8363,578.6064,581.27795
Community and Personal Service Workers-Part time,673.499,695.0404,693.47034,697.9133,689.0049,710.536,708.9724,713.41016,704.5392,726.0364,724.478,728.9105
Labourers-Full time,615.0106,607.89343,596.0105,610.5492,614.8938,607.7774,595.89594,610.4347,614.78656,607.66693,595.7948,610.3264
Labourers-Part time,503.857,514.1397,510.74933,518.9051,510.1336,520.4061,517.00586,525.16986,516.4198,526.6706,523.2729,531.4344
Machinery Operators and Drivers-Full time,621.9742,621.81494,621.6889,621.8168,622.0054,621.8432,621.70386,621.84436,622.03436,621.8686,621.7269,621.8689
Machinery Operators and Drivers-Part time,114.154724,114.84363,115.542274,116.06445,116.57839,117.264915,117.95595,118.488434,119.0068,119.69066,120.37946,120.914734
Managers-Full time,1342.9224,1344.2905,1349.3632,1362.9199,1364.2721,1365.6467,1370.7094,1384.2732,1385.6006,1386.9976,1392.0621,1405.624
Managers-Part time,205.48138,205.88052,206.23872,206.72025,207.16199,207.5568,207.90619,208.39613,208.84607,209.23196,209.58221,210.07089
Professionals-Full time,2030.366,2038.4083,2046.5085,2056.1218,2066.0386,2074.021,2082.103,2091.727,2101.7588,2109.6138,2117.696,2127.3147
Professionals-Part time,703.6223,748.922,755.01227,748.50024,729.1108,774.817,780.8762,774.211,754.6141,800.70276,806.7387,799.9135
Sales Workers-Full time,739.41296,735.5593,730.8548,742.1776,739.52686,735.6758,730.9558,742.2903,739.6195,735.78235,731.05835,742.39404
Sales Workers-Part time,715.57654,730.7537,731.1315,741.11676,731.7739,746.93524,747.298,757.2969,747.9823,763.1125,763.4731,773.473
Technicians and Trades Workers-Full time,1510.7972,1500.8142,1487.9724,1499.929,1511.0029,1501.0001,1488.1418,1500.1117,1511.2173,1501.176,1488.3121,1500.2842
Technicians and Trades Workers-Part time,241.96092,248.33427,248.09167,248.9429,247.52715,253.89978,253.64742,254.50635,253.08928,259.4608,259.2052,260.0668
Clerical and Administrative Workers-Full time-Females,618.4585,618.1908,617.96533,618.1829,618.5124,618.2338,617.9966,618.2231,618.56683,618.2699,618.03094,618.25757
Clerical and Administrative Workers-Full time-Males,212.5425,207.2249,203.70563,206.00229,212.57588,207.2521,203.72812,206.02763,212.6117,207.27481,203.7529,206.04935
Clerical and Administrative Workers-Part time-Females,465.19388,472.93744,472.59763,472.60953,474.66907,482.41046,482.0659,482.08163,484.14136,491.8815,491.53775,491.55255
Clerical and Administrative Workers-Part time-Males,38.27096,40.569397,39.73655,39.88395,39.272552,41.571438,40.73194,40.88576,40.269478,42.571865,41.732662,41.885757
Community and Personal Service Workers-Full time-Females,318.1761,319.9848,321.77557,323.5866,325.38675,327.1882,328.97726,330.79013,332.60452,334.39178,336.18378,337.99362
Community and Personal Service Workers-Full time-Males,233.0958,234.09483,235.07309,235.9346,236.77328,237.76938,238.74695,239.60902,240.45691,241.44455,242.4226,243.28436
Community and Personal Service Workers-Part time-Females,520.5234,537.5577,536.1164,540.19684,532.3357,549.3647,547.92413,552.0052,544.1673,561.1754,559.7366,563.8161
Community and Personal Service Workers-Part time-Males,152.97563,157.48271,157.35393,157.71648,156.66919,161.1713,161.04831,161.40495,160.3719,164.86093,164.74146,165.09442
Labourers-Full time-Females,125.16373,123.64223,122.31863,126.85261,125.10967,123.58885,122.264366,126.799644,125.058876,123.53757,122.217705,126.74932
Labourers-Full time-Males,489.84686,484.2512,473.69186,483.69656,489.78415,484.18854,473.63156,483.63504,489.7277,484.12936,473.57712,483.57712
Labourers-Part time-Females,237.32483,240.03688,235.89305,240.2052,237.29034,240.00055,235.85025,240.16801,237.25589,239.96321,235.81361,240.13051
Labourers-Part time-Males,266.53217,274.10284,274.85626,278.6999,272.84326,280.40555,281.15558,285.00183,279.1639,286.70737,287.45926,291.3039
Machinery Operators and Drivers-Full time-Females,53.975826,53.817898,53.69521,53.813683,53.99775,53.83498,53.702934,53.829826,54.0201,53.849014,53.714336,53.84307
Machinery Operators and Drivers-Full time-Males,567.99835,567.9971,567.9937,568.0031,568.0076,568.00824,568.0009,568.0145,568.0143,568.0196,568.0126,568.0258
Machinery Operators and Drivers-Part time-Females,21.637554,21.717737,21.790037,21.723179,21.631804,21.714401,21.783085,21.721416,21.62629,21.713959,21.781404,21.721355
Machinery Operators and Drivers-Part time-Males,92.51717,93.12589,93.752235,94.34128,94.94659,95.550514,96.17287,96.76702,97.38051,97.9767,98.59806,99.193375
Managers-Full time-Females,434.6834,433.404,435.7828,446.57382,445.1176,443.8427,446.21786,457.0108,455.5391,454.27835,456.65518,467.44632
Managers-Full time-Males,908.2389,910.88654,913.5803,916.3461,919.1545,921.804,924.4915,927.26245,930.06146,932.71924,935.4069,938.17773
Managers-Part time-Females,132.10378,132.17384,132.20706,132.19121,132.13208,132.19955,132.2316,132.21672,132.16606,132.22551,132.25935,132.24278
Managers-Part time-Males,73.37762,73.70669,74.03166,74.52904,75.0299,75.35723,75.6746,76.17941,76.68,77.006454,77.32287,77.8281
Professionals-Full time-Females,935.9687,940.22656,944.51373,949.4921,954.62085,958.8469,963.1236,968.10956,973.3024,977.45874,981.7338,986.71893
Professionals-Full time-Males,1094.3973,1098.1818,1101.9948,1106.6298,1111.4178,1115.174,1118.9795,1123.6174,1128.4563,1132.1549,1135.9623,1140.5958
Professionals-Part time-Females,542.3678,567.39014,573.8164,573.3026,564.26843,589.2773,595.69727,595.18774,586.1769,611.15924,617.5787,617.0682
Professionals-Part time-Males,161.25452,181.53183,181.19586,175.19762,164.84235,185.5397,185.17892,179.02324,168.4372,189.5435,189.16003,182.84532
Sales Workers-Full time-Females,332.7553,329.08334,324.55832,335.69336,332.81552,329.14212,324.60666,335.75,332.87067,329.19553,324.6568,335.8019
Sales Workers-Full time-Males,406.65768,406.476,406.29648,406.48422,406.71133,406.53363,406.34915,406.54028,406.7488,406.5868,406.40158,406.59216
Sales Workers-Part time-Females,520.18384,530.2755,530.6728,537.8586,530.87524,540.9571,541.3478,548.5386,541.5766,551.6354,552.0254,559.21625
Sales Workers-Part time-Males,195.3927,200.4782,200.45868,203.25816,200.8987,205.97815,205.95018,208.7583,206.40573,211.47711,211.4477,214.25674
Technicians and Trades Workers-Full time-Females,155.10545,153.10594,149.47263,150.73355,155.20961,153.20169,149.55942,150.82823,155.31696,153.29314,149.64767,150.918
