,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,45897.78,22940.812,25783.48,28794.203,24520.035,23419.71,27552.203,25062.967,25161.31,29495.53,26502.457,24977.334
NSW,14730.163,6691.1396,8005.0396,8927.06,7481.17,6931.5444,8189.6196,7350.1025,7355.8296,8821.893,7968.581,7668.3354
NT,600.8723,457.44247,607.62213,685.0959,641.52496,928.7543,1234.873,957.6637,896.61993,841.5504,711.6806,616.87274
QLD,9169.4795,5454.7783,5331.586,6303.6724,5933.294,5669.2695,7381.3667,7049.2227,7030.9683,7736.5205,6291.838,6116.2217
SA,3030.9585,1616.657,1850.7028,1949.6967,1778.1666,1571.2346,1704.1146,1473.8807,1601.2867,2086.7883,1696.9319,1650.6929
TAS,1987.9229,923.3999,1010.2062,1036.0565,736.5405,695.49176,595.7372,457.065,514.4619,837.6843,853.6063,737.744
VIC,10609.081,4722.778,5466.1533,5812.8804,4652.9946,4464.532,4860.745,4534.714,4490.986,5397.585,5271.6914,5022.615
WA,5769.297,3074.6196,3512.1663,4079.7422,3296.3457,3158.8833,3585.75,3240.3186,3271.1577,3773.5046,3708.1296,3164.856
NSW-Blue Mountains,228.21317,144.12897,181.81955,226.00485,247.33264,211.12128,225.63849,174.66762,165.85287,252.01695,183.70653,172.14156
NSW-Canberra,725.7328,576.53613,584.4483,595.8171,591.11926,554.98224,658.1013,598.43396,611.52905,651.90735,596.8676,618.54645
NSW-Capital Country,314.62997,209.57283,204.44933,223.3337,243.99422,206.61285,268.07202,246.90044,185.75305,253.03426,280.76926,230.82887
NSW-Central Coast,815.23175,239.0861,317.45026,290.95163,221.27448,213.68901,202.40279,204.77113,288.89886,312.30728,255.29187,349.10672
NSW-Central NSW,440.9504,369.30972,473.41846,471.6381,473.1425,512.3906,502.0756,437.42746,357.58585,519.8738,393.23044,458.67783
NSW-Hunter,1213.6628,538.83997,720.9294,780.8864,576.6554,532.3078,635.13544,613.2795,575.0502,686.5597,666.62054,711.75006
NSW-New England North West,374.49808,240.99866,332.3819,450.1562,317.26273,299.08212,374.49625,322.06604,327.41306,370.13052,309.73456,293.80228
NSW-North Coast NSW,3631.617,1237.4392,1502.5073,1952.3743,1418.8605,1134.8003,1444.7916,1244.3754,1363.7485,1724.6263,1613.558,1330.8156
NSW-Outback NSW,102.58167,87.55662,97.93509,152.13123,128.13045,132.50967,156.60681,181.88191,149.1236,182.97388,111.71055,136.27325
NSW-Riverina,250.78816,225.94955,258.5415,264.16995,300.64627,258.66748,240.19743,249.6365,284.3665,330.82193,281.76126,230.71985
NSW-Snowy Mountains,302.20135,74.53748,173.63977,171.84323,86.308136,137.61714,517.4842,462.50604,292.4043,197.23483,155.33527,117.56146
NSW-South Coast,2948.2163,766.9499,905.7593,1076.8668,596.75433,651.27924,648.039,518.11066,551.27075,902.9739,826.00525,838.5226
NSW-Sydney,3111.23,1748.1807,2003.8071,2013.6328,2000.0903,1864.9597,2113.7507,1883.1888,1933.055,2223.6309,2091.2334,1914.7122
NSW-The Murray,270.6085,232.0544,247.95287,257.25323,279.59857,221.5247,202.82774,212.85658,269.77737,213.802,202.75656,264.87625
NT-Alice Springs,83.240135,60.376305,82.22949,114.53794,99.10267,105.94753,123.42145,98.81026,179.8004,113.50588,86.900696,57.787937
NT-Barkly,41.091175,16.47375,29.571568,25.169523,22.864927,28.12078,36.243687,38.841106,34.9968,28.275188,25.274815,18.53969
NT-Darwin,215.22948,174.65517,223.88014,256.65292,265.47342,454.46375,666.00916,507.4499,399.93286,362.37604,305.38443,319.8023
NT-Katherine Daly,72.94097,61.353092,87.28713,69.212975,64.992256,81.86084,144.25352,93.905235,90.142715,92.93532,102.24998,66.38255
NT-Lasseter,50.353806,32.05622,42.883816,52.59291,59.399776,67.48994,108.8145,85.610916,64.33668,70.86887,56.960186,35.945145
NT-Litchfield Kakadu Arnhem,107.31387,91.91124,118.19495,139.31815,104.68905,165.26837,126.84503,107.370895,102.463715,143.37878,108.946365,95.88384
NT-MacDonnell,30.702911,20.616732,23.575024,27.61154,25.002857,25.603113,29.28559,25.67541,24.946821,30.210344,25.96411,22.53123
QLD-Brisbane,2340.7874,1359.6903,1397.2273,1597.8807,1453.3468,1224.7352,1588.631,1665.6104,1521.8596,1919.6974,1576.4097,1513.913
QLD-Bundaberg,168.26051,158.03094,160.89781,165.5062,162.95401,163.39693,167.23055,163.69931,163.16255,167.95818,163.35013,159.9117
QLD-Capricorn,258.2526,251.15611,264.50684,257.79498,264.46652,264.7157,300.7012,289.8995,257.92072,280.10498,248.36816,276.29416
QLD-Fraser Coast,269.99557,163.2873,188.10486,221.06555,195.45221,184.92386,205.67284,192.62099,239.56451,250.81618,161.57266,299.7049
QLD-Gladstone,188.92987,177.61964,180.77058,185.99242,182.64308,183.38623,187.41269,183.2648,182.86342,188.65797,183.7285,179.81651
QLD-Gold Coast,1702.4006,852.0849,711.3369,934.52734,710.97687,724.1031,1075.9036,983.62054,926.2053,1201.206,1079.3274,952.68066
QLD-Mackay,243.70906,216.34248,242.73914,226.96623,241.28362,239.23242,240.78474,224.32411,229.32442,240.12839,254.01447,194.30943
QLD-Outback Queensland,228.43735,259.30508,262.29944,266.73294,264.025,264.65372,268.57156,265.0682,264.37573,269.587,264.76163,260.88385
QLD-Southern Queensland Country,462.8504,451.4574,454.92993,460.95526,457.1716,457.79303,462.08575,457.69656,456.97873,463.61313,457.84286,453.46564
QLD-Sunshine Coast,1830.1143,673.3371,712.2872,936.10254,722.44977,687.16156,940.8538,937.4941,1069.2869,1181.5077,899.5614,927.6039
QLD-Townsville,470.74237,237.92242,248.02185,287.03906,333.14886,349.7609,431.77344,343.3223,404.48273,335.74408,299.84976,263.3205
