,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,40938.016,17039.676,19212.459,23384.857,17677.785,18006.012,22124.736,20012.047,21735.973,24224.002,19566.143,19754.57
NSW,14331.33,5588.2017,6308.127,8068.2856,5514.7827,5322.6133,6686.119,5688.4556,6361.0767,7872.157,6013.81,6842.8174
NT,334.51413,277.0403,267.26657,386.84473,542.313,651.35284,847.9222,828.0414,652.04083,637.35046,470.5769,280.23685
QLD,9419.433,4216.926,4354.4556,5524.859,4710.694,5128.593,6641.6807,6695.0664,7389.5537,7013.4434,5475.2007,5160.4697
SA,2938.039,1250.8508,1373.488,1750.8285,1344.9839,1202.842,1489.9379,1156.4436,1329.5039,1678.8538,1361.1268,1331.2567
TAS,1427.0627,795.90533,910.36255,824.2068,536.2135,507.7306,572.10065,390.23636,454.6989,568.16156,617.1877,616.8471
VIC,9440.423,3491.1487,4320.039,4609.616,3565.7983,3414.6553,3789.444,3299.4077,3401.4128,3973.3005,3941.1172,3849.6167
WA,3047.221,1419.6016,1678.7191,2220.2231,1462.9976,1778.2229,2097.526,1954.3945,2147.6868,2480.7341,1687.1262,1673.3282
NSW-Blue Mountains,149.41544,85.727356,93.71342,149.1735,99.73014,121.0576,142.23691,100.94247,109.02751,141.30917,92.49821,86.054474
NSW-Canberra,592.05225,358.79562,449.11685,496.3393,419.63153,376.76318,494.5521,336.04764,393.9371,530.6207,365.27072,411.81396
NSW-Capital Country,219.06862,112.00711,160.33029,250.30067,166.84917,139.6428,148.51535,135.51352,172.0967,199.47385,212.28876,173.52635
NSW-Central Coast,795.61584,299.55423,196.59508,366.57397,173.7752,208.63066,247.13301,188.3238,196.14105,271.74496,252.55197,354.00543
NSW-Central NSW,549.3177,203.24895,324.5787,416.31708,302.2016,295.22958,373.77762,269.86942,346.95914,509.92203,295.10388,300.53394
NSW-Hunter,1279.8702,510.48703,617.23926,745.87225,531.33405,492.40192,568.0095,521.27185,559.1351,694.4287,556.45886,635.898
NSW-New England North West,558.9264,256.23245,337.22858,364.7489,279.28433,297.15643,326.20575,326.20255,309.72968,392.17615,280.44443,245.10254
NSW-North Coast NSW,3411.1846,1139.3766,1174.1621,1544.0073,935.86676,903.11505,1186.9071,1044.392,1190.3011,1530.973,1188.1658,1220.3351
NSW-Outback NSW,82.05435,57.220505,48.88462,109.49237,121.66853,88.65505,149.87172,123.739075,154.77153,142.8374,74.864,266.00735
NSW-Riverina,248.6234,101.53051,175.04091,278.8182,150.02211,138.39375,168.6065,131.54391,155.72115,235.11447,125.798645,177.2598
NSW-Snowy Mountains,279.73776,85.85961,135.4439,134.43013,82.702065,107.811615,417.50903,412.21762,317.30563,159.2733,94.898056,126.696625
NSW-South Coast,2971.381,791.9412,847.41705,1140.905,583.45123,467.17026,573.2104,451.92905,486.12457,861.1128,587.34283,822.3654
NSW-Sydney,2702.2207,1410.5349,1527.9182,1767.1969,1462.7803,1481.7203,1714.7444,1470.6202,1685.6898,1984.8695,1632.0734,1729.4232
NSW-The Murray,491.86188,175.68616,220.4581,304.11035,205.48581,204.86523,174.84004,175.84297,284.13617,218.30098,256.051,293.79535
NT-Alice Springs,57.95135,105.4278,28.576134,63.190388,63.659462,81.00969,115.53778,121.79033,113.981705,108.7696,118.31835,37.82325
NT-Barkly,18.716228,14.801779,12.932945,13.687686,15.412821,15.300605,16.265783,16.658167,15.974506,14.967936,18.447329,15.107835
NT-Darwin,136.33,103.96725,164.24011,179.43108,278.04422,345.0906,417.50537,457.6942,328.25482,321.7105,176.2919,176.18692
NT-Katherine Daly,48.74121,18.427528,13.970284,32.13006,61.219215,66.73208,82.01466,84.66138,68.38422,54.28842,50.258675,10.276544
NT-Lasseter,27.056562,6.666102,12.17785,34.986855,44.893784,53.21724,83.14102,45.748753,43.1202,55.041,25.412352,8.125241
NT-Litchfield Kakadu Arnhem,28.170994,13.790748,22.748577,50.66625,64.15213,74.79095,117.02852,84.862625,66.19953,67.77008,64.819756,18.27192
NT-MacDonnell,17.547787,13.959095,12.620653,12.752398,14.931422,15.21164,16.429064,16.625938,16.125925,14.802944,17.028547,14.44514
QLD-Brisbane,2363.75,1041.3542,1091.5021,1362.0753,1208.5035,1133.1887,1442.6105,1206.5212,1451.5325,1411.5438,1298.8853,1206.3604
QLD-Bundaberg,260.67606,82.116516,101.15447,158.3759,146.17621,111.14882,157.05804,211.85028,196.29858,151.64384,155.06252,135.5651
QLD-Capricorn,277.15463,118.402504,130.38866,218.3481,163.66154,245.49094,314.77963,314.93063,372.8739,278.02847,181.90016,174.8566
QLD-Fraser Coast,377.36844,77.08162,105.53394,161.12357,119.812035,170.37709,222.79373,293.30008,275.7911,272.40955,196.78844,150.54358
QLD-Gladstone,106.46692,100.58853,98.74331,101.466415,102.567406,102.92279,104.72541,105.60051,106.02374,104.06175,108.5336,104.22537
QLD-Gold Coast,2040.2023,847.9984,930.84766,1078.0476,818.4982,902.3372,1013.01874,1143.4464,1359.3698,1387.7555,1222.6005,931.342
QLD-Mackay,227.18425,105.03894,142.47308,158.2412,185.74171,229.63213,386.9802,298.1387,210.93678,198.5718,124.04064,168.3406
