,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11918.112,11965.234,11980.505,12035.76,12081.966,12129.285,12155.819,12202.09,12238.978,12288.927,12318.574,12355.727
Clerical and Administrative Workers,1336.2676,1341.2812,1338.1455,1343.5891,1351.424,1350.7128,1350.6334,1351.7117,1360.0764,1360.6248,1362.5723,1365.5562
Community and Personal Service Workers,1235.262,1233.4443,1241.0392,1254.2223,1262.2906,1265.5006,1275.5358,1284.7361,1289.8116,1295.3875,1302.6824,1310.4458
Labourers,1130.474,1128.5021,1127.1886,1140.0593,1138.8579,1134.8972,1138.6327,1144.8253,1145.3645,1145.3942,1146.1682,1147.4862
Machinery Operators and Drivers,739.3557,745.8066,740.45087,737.867,738.707,742.2275,744.81665,744.1427,743.1472,742.771,744.4466,746.57477
Managers,1546.7437,1549.559,1558.1484,1561.747,1568.0107,1572.3464,1575.93,1584.7429,1590.3265,1594.5238,1600.744,1605.7871
Professionals,2739.9905,2769.5747,2778.6887,2791.822,2809.042,2845.3083,2848.3667,2864.1748,2873.4229,2909.3,2916.7156,2926.5952
Sales Workers,1451.0028,1455.0464,1454.8138,1460.7069,1463.8081,1467.6597,1470.6914,1474.4398,1478.5579,1482.2915,1485.8861,1490.2671
Technicians and Trades Workers,1739.0164,1742.0203,1742.0295,1745.7458,1749.8248,1750.6326,1751.2134,1753.3159,1758.2715,1758.6345,1759.3585,1763.0138
Clerical and Administrative Workers-Full time,827.31946,826.87506,822.6241,824.46173,828.26276,827.42426,824.8895,825.6379,829.5596,828.801,826.5272,827.6996
Clerical and Administrative Workers-Part time,508.94815,514.40625,515.5215,519.1273,523.16125,523.28845,525.74384,526.0737,530.51685,531.8237,536.04504,537.8566
Community and Personal Service Workers-Full time,559.48975,554.50867,554.3806,558.5408,563.49634,564.5579,566.79626,569.72034,573.17285,575.3881,578.06635,581.1061
Community and Personal Service Workers-Part time,675.77234,678.9357,686.65857,695.6816,698.79425,700.9426,708.73944,715.01587,716.6388,719.99927,724.6161,729.33984
Labourers-Full time,618.2125,613.45776,611.3552,621.8713,618.99896,613.6225,615.83093,620.62274,619.27625,617.8424,617.0087,616.5812
Labourers-Part time,512.2615,515.0443,515.8334,518.1881,519.859,521.2747,522.80176,524.2025,526.0883,527.55176,529.1594,530.905
Machinery Operators and Drivers-Full time,629.0648,631.41583,625.95435,622.43744,622.65326,625.66455,627.6905,626.5228,624.7873,623.8778,624.9436,626.3978
Machinery Operators and Drivers-Part time,110.29084,114.39075,114.49653,115.42955,116.05376,116.56294,117.12613,117.61988,118.35997,118.89315,119.503006,120.176956
Managers-Full time,1342.9413,1349.4902,1352.9806,1359.0096,1364.0831,1369.0056,1373.9996,1378.8839,1384.2583,1389.2029,1394.3065,1399.5497
Managers-Part time,203.80232,200.06874,205.16788,202.7374,203.92761,203.34082,201.93045,205.85895,206.0683,205.32092,206.43759,206.23753
Professionals-Full time,2029.3512,2028.8495,2037.3047,2047.7156,2073.0737,2078.1802,2078.0696,2094.7104,2111.1702,2116.0098,2119.6313,2130.9316
Professionals-Part time,710.6393,740.72516,741.38403,744.10645,735.9682,767.1282,770.2972,769.46423,762.2525,793.2902,797.0842,795.6635
Sales Workers-Full time,728.6094,728.6998,725.7178,727.159,726.38885,726.68317,726.0353,726.2125,726.22406,726.3502,726.1196,726.553
Sales Workers-Part time,722.39343,726.3465,729.09607,733.548,737.41925,740.9766,744.6561,748.2273,752.33386,755.94116,759.7665,763.7141
Technicians and Trades Workers-Full time,1497.4158,1496.7505,1493.8694,1496.9099,1499.5658,1498.2998,1497.1681,1498.6222,1501.6112,1500.5067,1499.5841,1501.6407
Technicians and Trades Workers-Part time,241.6006,245.26978,248.16011,248.83597,250.25903,252.33273,254.04529,254.6938,256.66028,258.12787,259.7744,261.37305
Clerical and Administrative Workers-Full time-Females,616.92847,617.0334,616.3349,616.80194,616.8526,616.71564,616.65137,616.52594,616.72736,616.61914,616.6389,616.74817
Clerical and Administrative Workers-Full time-Males,210.39098,209.84167,206.28918,207.6598,211.41016,210.7086,208.23816,209.11192,212.83221,212.18192,209.8883,210.95143
Clerical and Administrative Workers-Part time-Females,468.96606,473.09055,475.61435,478.2858,480.48633,482.4715,484.47192,486.38553,488.5009,490.4318,492.4138,494.4622
Clerical and Administrative Workers-Part time-Males,39.982098,41.315678,39.90714,40.84149,42.674934,40.816986,41.27192,39.68818,42.01598,41.39195,43.631275,43.394417
Community and Personal Service Workers-Full time-Females,327.2974,321.98447,319.3351,325.83002,328.42682,328.7686,329.7944,332.50058,334.6828,336.07538,337.7542,339.94135
Community and Personal Service Workers-Full time-Males,232.19232,232.52423,235.04549,232.71072,235.06949,235.78934,237.00185,237.21976,238.49005,239.31274,240.31212,241.16475
