,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,51060.176,25746.047,28963.932,35871.06,26460.182,27885.855,34891.945,29038.188,31680.621,35162.48,31011.145,31534.066
NSW,17187.613,8050.8315,9039.712,11677.936,8199.402,8184.947,10269.343,8223.493,9172.574,10724.936,9491.815,10055.07
NT,527.47327,437.3314,512.18,679.658,714.6373,952.2192,1312.1921,1251.3276,966.34125,1023.8706,707.19006,612.85754
QLD,10890.552,5899.1187,6159.947,8140.523,6476.815,7167.1987,9483.521,8613.823,9433.508,9308.155,7712.86,7725.868
SA,3399.0845,1664.8206,1934.8534,2410.2783,1780.4403,1742.4353,2189.0535,1641.1337,1885.405,2407.2668,2054.6392,2052.8718
TAS,1993.4957,1133.793,1213.0143,1287.6912,785.44025,814.4255,882.5227,579.3689,751.64276,904.6735,987.46356,1002.55725
VIC,11512.316,5590.7188,6557.533,7396.2676,5498.049,5559.36,6630.6455,5222.5864,5596.823,6347.1733,6481.414,6531.501
WA,5549.6436,2969.436,3546.6929,4278.711,3005.397,3465.2725,4124.67,3506.4468,3874.3228,4446.4,3575.7698,3553.3389
NSW-Blue Mountains,328.07928,186.48657,223.64725,373.78833,239.66599,265.66718,349.85583,194.39049,227.45978,304.58768,253.45718,244.07117
NSW-Canberra,773.99884,535.6131,620.5814,720.4609,571.7895,544.0608,764.4659,544.3126,635.94305,748.5011,581.4992,624.20746
NSW-Capital Country,390.07544,214.06514,274.36093,393.49225,245.24615,247.16933,302.17603,205.8691,266.19702,330.4186,340.4735,301.65878
NSW-Central Coast,895.74225,326.29776,313.35464,438.774,245.01544,267.0014,316.45258,221.6222,272.01642,344.86295,310.0162,447.16046
NSW-Central NSW,923.278,504.10703,576.2759,874.6824,536.1651,594.38434,706.13605,511.0248,603.37384,873.1551,733.6226,625.2187
NSW-Hunter,1630.8242,724.1876,847.44214,1141.9141,725.65436,699.4037,846.88574,719.6707,769.6629,882.6073,828.19806,932.69885
NSW-New England North West,588.7935,298.69522,386.99786,499.78918,338.4301,384.5145,444.46692,381.2977,379.86618,456.57214,398.8701,368.09402
NSW-North Coast NSW,3915.6885,1448.1022,1538.0446,2017.5511,1338.643,1276.7969,1615.2852,1372.6414,1558.2323,1924.7627,1633.015,1691.7544
NSW-Outback NSW,132.05309,112.47195,124.7321,245.05087,181.08122,167.45164,269.77295,184.11784,319.0885,229.67299,216.77658,345.29126
NSW-Riverina,329.5259,205.4585,264.82727,418.15063,257.3397,248.36458,306.90613,204.58801,254.78319,328.065,253.45285,304.61618
NSW-Snowy Mountains,329.55045,191.38734,201.26608,291.23087,136.30826,202.04782,615.049,507.08115,390.92307,241.89166,220.6008,252.59131
NSW-South Coast,3007.756,941.7393,1020.5102,1361.3649,821.4642,740.3258,845.01135,688.3315,726.90967,1058.4438,911.4634,1068.4469
NSW-Sydney,3499.2776,2150.7166,2387.3945,2541.1348,2330.464,2306.52,2617.7253,2287.4504,2459.243,2727.117,2510.2717,2489.8352
