,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11903.882,11947.914,11971.817,12021.579,12067.921,12115.615,12144.565,12192.075,12227.652,12278.684,12308.52,12344.467
Clerical and Administrative Workers,1328.1882,1332.4497,1329.7852,1335.1674,1342.93,1341.9558,1342.1045,1343.0961,1351.5033,1352.0219,1353.8167,1356.6965
Community and Personal Service Workers,1253.87,1252.2771,1263.0554,1274.013,1282.0201,1286.2444,1296.3845,1306.5155,1310.7618,1317.0873,1324.3701,1331.9
Labourers,1115.2095,1112.2369,1111.7844,1124.2184,1122.8693,1118.5851,1122.5493,1128.6356,1129.1388,1129.0391,1129.5677,1130.753
Machinery Operators and Drivers,737.9093,744.01355,738.88074,735.917,736.7825,740.21124,743.02325,742.4467,741.28925,740.90497,742.63165,744.5969
Managers,1549.2977,1551.7993,1563.4421,1564.6556,1570.7485,1575.5494,1579.1517,1588.4581,1593.2494,1597.7438,1603.8506,1608.511
Professionals,2738.2673,2767.5376,2777.1902,2790.4873,2808.0664,2844.1384,2847.8667,2863.639,2873.3408,2909.3115,2916.982,2926.977
Sales Workers,1444.1793,1447.6969,1449.0475,1453.7429,1456.6823,1460.6871,1463.9384,1467.9517,1471.6726,1475.5984,1479.1075,1483.2573
Technicians and Trades Workers,1736.9612,1739.9023,1738.6328,1743.3767,1747.8223,1748.2443,1749.5464,1751.3326,1756.6946,1756.9755,1758.192,1761.7722
Clerical and Administrative Workers-Full time,824.2114,823.3807,818.30206,820.977,825.0075,823.75165,821.3229,821.8457,826.4749,825.53284,823.08154,824.58936
Clerical and Administrative Workers-Part time,503.97684,509.0691,511.48306,514.19037,517.92267,518.2042,520.78156,521.25037,525.02844,526.489,530.7352,532.1073
Community and Personal Service Workers-Full time,566.2704,561.2982,561.9253,565.55225,570.553,571.8639,574.2001,577.428,580.7522,583.1767,585.8423,588.8618
Community and Personal Service Workers-Part time,687.5996,690.97894,701.13007,708.4607,711.46716,714.3805,722.18445,729.0875,730.0096,733.9105,738.52783,743.03815
Labourers-Full time,607.8683,602.4996,600.0488,611.01306,608.1826,602.39294,604.72144,609.24554,608.28406,606.64655,605.603,605.275
Labourers-Part time,507.34128,509.73743,511.73553,513.2053,514.68665,516.1922,517.8278,519.3901,520.85474,522.3926,523.9647,525.478
Machinery Operators and Drivers-Full time,626.5023,628.5885,623.1532,619.56287,619.7903,622.6926,624.9074,623.76624,621.98755,621.03516,622.15015,623.51636
Machinery Operators and Drivers-Part time,111.40692,115.42501,115.7276,116.3541,116.99225,117.51857,118.11585,118.68053,119.3017,119.869865,120.48153,121.08055
Managers-Full time,1343.9191,1350.2761,1355.8893,1360.1572,1365.122,1370.318,1375.278,1380.4551,1385.3285,1390.4252,1395.4283,1400.4198
Managers-Part time,205.37866,201.5232,207.55283,204.49844,205.62659,205.23146,203.87369,208.00308,207.92093,207.31854,208.42227,208.09122
Professionals-Full time,2022.6576,2021.8943,2029.9869,2041.0662,2066.6074,2071.4187,2071.851,2088.2751,2105.0312,2109.84,2113.7273,2125.0325
Professionals-Part time,715.60986,745.6433,747.2035,749.4213,741.4591,772.71985,776.01556,775.36383,768.30963,799.4713,803.25476,801.9446
Sales Workers-Full time,725.3109,725.0862,723.3102,724.003,723.1257,723.5665,723.07294,723.41327,723.0987,723.3746,723.14355,723.3803
Sales Workers-Part time,718.8684,722.61084,725.7373,729.74,733.5566,737.1205,740.8655,744.53845,748.574,752.22375,755.964,759.8771
Technicians and Trades Workers-Full time,1496.955,1496.4333,1491.607,1496.2286,1499.2936,1497.5933,1497.0806,1498.1592,1501.7811,1500.5524,1500.1208,1502.2933
Technicians and Trades Workers-Part time,240.00624,243.469,247.02573,247.14812,248.52867,250.65094,252.46574,253.17355,254.91336,256.4231,258.07114,259.47882
Clerical and Administrative Workers-Full time-Females,616.1294,616.06067,615.0497,615.89246,616.0521,615.7598,615.7725,615.55426,616.0868,615.93195,615.8709,616.16144
Clerical and Administrative Workers-Full time-Males,208.08203,207.31999,203.2524,205.08452,208.9554,207.99184,205.55034,206.29144,210.38814,209.60086,207.21066,208.42789
Clerical and Administrative Workers-Part time-Females,465.56583,469.46835,472.9507,474.8802,476.86462,478.98895,481.00143,483.039,484.67767,486.68607,488.6497,490.45572
Clerical and Administrative Workers-Part time-Males,38.41101,39.600746,38.532345,39.310173,41.05802,39.21524,39.780117,38.211357,40.350765,39.802963,42.08551,41.65155
Community and Personal Service Workers-Full time-Females,330.8644,325.5932,323.39163,329.4953,332.11813,332.6269,333.6941,336.54297,338.63876,340.166,341.83353,343.991
Community and Personal Service Workers-Full time-Males,235.40599,235.70502,238.53363,236.05696,238.43488,239.237,240.50595,240.88504,242.1134,243.01073,244.00879,244.87085
Community and Personal Service Workers-Part time-Females,526.9054,528.25684,533.2275,540.1195,543.06226,543.8191,550.0825,555.86597,555.7472,558.1299,561.5899,564.9257
Community and Personal Service Workers-Part time-Males,160.69418,162.72209,167.90257,168.34122,168.40488,170.56139,172.10194,173.22159,174.2624,175.78067,176.93793,178.11243
Labourers-Full time-Females,119.51316,122.442726,125.645294,125.17491,125.192406,124.49797,124.213104,123.64451,123.820984,123.31628,122.93968,122.82439
Labourers-Full time-Males,488.3551,480.05685,474.40356,485.83813,482.99023,477.89496,480.5083,485.601,484.4631,483.3303,482.66333,482.45065
Labourers-Part time-Females,238.18314,238.02975,238.30943,238.10196,237.98071,237.98402,237.99495,237.98552,237.79428,237.78903,237.77551,237.67801
Labourers-Part time-Males,269.15814,271.70767,273.42612,275.10336,276.70596,278.20816,279.8329,281.40457,283.06046,284.60355,286.18924,287.80005
Machinery Operators and Drivers-Full time-Females,51.28196,51.25764,50.416477,51.03889,51.123905,50.877903,51.02004,50.82594,51.071053,50.9346,51.0439,51.123943
Machinery Operators and Drivers-Full time-Males,575.22034,577.3309,572.7367,568.524,568.6664,571.8147,573.8874,572.9403,570.9165,570.1005,571.10626,572.3924
Machinery Operators and Drivers-Part time-Females,22.523407,22.714758,22.530361,22.635988,22.66165,22.617168,22.632141,22.597136,22.64971,22.615019,22.65039,22.67238
Machinery Operators and Drivers-Part time-Males,88.883514,92.71025,93.197235,93.71812,94.3306,94.901405,95.48371,96.08339,96.651985,97.254845,97.83114,98.40817
Managers-Full time-Females,436.92178,439.3794,442.00107,444.3023,446.7125,449.1561,451.5464,453.96198,456.34268,458.76895,461.16788,463.56363
