,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11888.041,11985.227,11970.559,12053.457,12039.088,12136.651,12121.922,12204.692,12190.121,12288.012,12273.249,12355.831
Clerical and Administrative Workers,1334.0343,1339.1704,1334.786,1337.0,1344.5803,1349.7295,1345.3353,1347.5476,1355.1392,1360.2668,1355.8306,1358.0648
Community and Personal Service Workers,1220.3148,1244.0364,1244.8921,1252.258,1246.4849,1270.2312,1271.056,1278.4468,1272.6793,1296.3955,1297.216,1304.6053
Labourers,1123.5085,1126.3524,1110.6735,1133.8668,1129.864,1132.7125,1117.0217,1140.2317,1136.2191,1139.0623,1123.395,1146.5878
Machinery Operators and Drivers,736.46155,737.07153,737.5901,738.3517,738.9745,739.56854,740.08276,740.83923,741.49207,742.0609,742.5828,743.31445
Managers,1547.8241,1549.7126,1555.1735,1569.1598,1570.8496,1572.7178,1578.1886,1592.163,1593.8545,1595.7168,1601.2001,1615.1624
Professionals,2725.0457,2779.301,2794.435,2796.5835,2785.7874,2840.4626,2855.5708,2857.5652,2846.527,2901.621,2916.684,2918.5413
Sales Workers,1452.8665,1464.6876,1460.7666,1481.6155,1468.9707,1480.7623,1476.8611,1497.7075,1485.0592,1496.8556,1492.9624,1513.8
Technicians and Trades Workers,1747.9836,1744.8934,1732.241,1744.6211,1753.5764,1750.4661,1737.8068,1750.1904,1759.151,1756.0317,1743.377,1755.7534
Clerical and Administrative Workers-Full time,828.98975,823.83813,820.4757,822.63446,829.0231,823.8665,820.4934,822.65076,829.0505,823.8726,820.48474,822.63635
Clerical and Administrative Workers-Part time,505.04456,515.3323,514.3103,514.36566,515.5573,525.8629,524.8419,524.89685,526.0887,536.3942,535.3459,535.4284
Community and Personal Service Workers-Full time,551.0006,553.67365,556.3512,559.0932,561.8572,564.5296,567.17615,569.9444,572.71277,575.35706,577.9996,580.7668
Community and Personal Service Workers-Part time,669.3142,690.3627,688.54083,693.1649,684.6277,705.70154,703.8798,708.5023,699.9667,721.03845,719.21643,723.8386
Labourers-Full time,617.58167,610.1749,597.9949,612.84863,617.5614,610.1544,597.9747,612.84454,617.5414,610.1503,597.99243,612.86676
Labourers-Part time,505.92682,516.17755,512.6786,521.0182,512.30255,522.5581,519.0471,527.3871,518.67773,528.912,525.40265,533.721
Machinery Operators and Drivers-Full time,621.57684,621.5555,621.4834,621.56287,621.6126,621.5712,621.5,621.57996,621.6505,621.58575,621.5367,621.59686
Machinery Operators and Drivers-Part time,114.88476,115.51604,116.10668,116.788765,117.36188,117.99733,118.58277,119.25928,119.841576,120.47516,121.04614,121.71757
Managers-Full time,1343.6809,1345.2047,1350.3577,1363.8376,1365.1104,1366.6187,1371.7637,1385.2473,1386.5212,1388.0277,1393.1685,1406.6544
