,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,49169.863,24165.809,27532.11,30539.918,25549.717,24885.076,31954.092,26715.709,29405.316,33754.12,28381.373,26614.771
NSW,15859.395,7443.5815,8483.485,9893.482,7886.294,7581.402,9403.452,7879.9556,8704.674,10086.9,8842.933,8590.754
NT,656.5172,563.0781,625.41815,694.2582,779.4281,961.35205,1385.0361,1000.1229,1102.0858,1202.3367,660.5453,597.94806
QLD,9679.817,5417.7334,5773.3057,6924.135,6184.442,6194.2354,8386.493,7747.751,8129.576,8671.999,6720.6597,6150.9126
SA,3451.8762,1657.3896,1952.7783,2053.3516,1825.7767,1662.6865,2115.9988,1586.9736,2012.4827,2532.4478,1846.7067,1693.3663
TAS,2021.9937,945.6166,1150.3658,1043.5361,809.96234,679.0092,741.8441,479.2335,657.2868,921.5603,899.7264,755.4861
VIC,11791.899,5151.9526,6075.721,6184.8696,5010.599,4701.886,6165.1655,4914.2725,5315.3535,6357.589,6138.125,5571.583
WA,5708.3574,2986.4565,3471.0376,3746.2876,3053.21,3104.5046,3756.101,3107.3984,3483.854,3981.2842,3272.6794,3254.7246
NSW-Blue Mountains,262.34396,190.68486,208.94699,264.0956,217.55556,228.65291,309.1561,225.67331,244.32175,239.28377,205.6521,196.56895
NSW-Canberra,648.9038,580.07697,579.9348,619.595,590.60144,560.1132,643.05475,608.31555,585.66064,671.2798,607.76215,580.89484
NSW-Capital Country,417.0167,164.22166,262.98462,281.2619,251.54433,245.29857,286.18283,226.59177,279.45917,325.19406,256.79153,255.27986
NSW-Central Coast,801.2744,286.40082,336.2427,323.4638,249.05379,213.79228,260.34674,205.4229,328.2284,402.71906,304.5668,361.43286
NSW-Central NSW,700.7188,521.4662,658.2335,714.72876,583.1071,605.1302,667.0564,564.4339,708.8573,721.39575,561.4662,635.424
NSW-Hunter,1215.4182,565.3534,675.9532,858.9072,589.64246,568.17786,761.4901,670.7126,657.77124,791.7103,708.7658,729.17126
NSW-New England North West,482.37106,262.16052,327.06598,446.6666,368.5246,302.01578,427.73917,385.9926,382.48242,481.73492,303.57138,453.9744
NSW-North Coast NSW,4085.7532,1415.6084,1469.609,1935.6752,1423.5405,1218.9286,1499.3337,1222.7526,1468.981,1910.6167,1773.1201,1610.0776
NSW-Outback NSW,151.02005,106.75186,137.46263,166.07533,173.56905,152.33124,208.38536,172.24242,196.46262,202.04353,127.10311,170.3615
NSW-Riverina,262.84164,214.97282,200.92989,243.90561,222.48166,207.06458,247.84866,211.98363,242.83568,250.79697,228.25844,196.7532
NSW-Snowy Mountains,344.28058,180.09068,173.53473,230.75395,115.474594,163.229,590.17303,528.8238,441.5262,285.35004,186.26344,148.58273
NSW-South Coast,2774.5007,795.1352,976.9993,1213.524,624.9404,741.2837,753.3758,526.95636,683.81726,939.8567,970.2245,842.52124
NSW-Sydney,3375.1558,1935.9666,2214.8303,2271.5938,2200.7021,2132.635,2458.9673,2115.4377,2191.205,2554.706,2355.7185,2169.6794
NSW-The Murray,337.795,224.69185,260.7577,323.23642,275.55603,242.74869,290.34146,214.6168,293.06552,310.21317,253.66786,240.03079
NT-Alice Springs,97.16123,52.77258,78.60577,103.32567,116.38271,186.00858,194.50726,123.797424,175.84157,288.84183,66.154854,57.51145
NT-Barkly,34.538563,17.046804,26.717098,29.531967,33.787586,38.067753,56.97822,38.22123,47.686615,54.89967,25.076405,17.049791
NT-Darwin,186.86363,249.97336,203.76993,233.8564,295.8926,415.6139,709.6047,495.0596,446.72958,461.55878,284.86963,282.22296
NT-Katherine Daly,77.3337,64.527534,105.42495,94.22198,107.14966,85.78526,124.691956,104.02892,153.37462,111.49339,79.89244,69.235664
NT-Lasseter,63.42321,35.025265,57.266632,72.61339,68.6544,78.407974,96.923485,70.71774,90.143974,88.95598,56.063564,38.358967
NT-Litchfield Kakadu Arnhem,121.33399,82.086624,83.45639,85.96814,83.77939,83.60698,106.58509,89.12707,99.29023,103.68624,78.99983,71.42352
NT-MacDonnell,75.86286,61.646023,70.17743,74.74058,73.78176,73.86161,95.74543,79.17091,89.019226,92.90075,69.48857,62.145714
QLD-Brisbane,2452.5015,1340.2406,1439.7064,1809.1469,1518.2766,1400.085,1845.7941,1729.3363,1799.5391,1985.0756,1761.1942,1527.7281
QLD-Bundaberg,186.32355,157.83487,174.32408,185.80313,184.12468,185.31393,233.59776,199.61575,219.05312,225.04866,174.42505,160.06406
QLD-Capricorn,313.00027,242.98396,265.19083,293.14853,293.6488,277.81543,380.62906,301.26172,335.12024,336.75186,303.76624,287.8864
QLD-Fraser Coast,272.47095,138.54704,210.72423,222.4683,198.8603,241.16917,290.15433,282.57574,421.77356,305.48523,213.46399,292.1361
QLD-Gladstone,183.55403,153.47716,170.30917,181.67944,179.4158,180.32571,228.66312,194.3929,214.09438,220.7416,170.31699,155.73633
QLD-Gold Coast,1827.5051,852.64655,854.2069,987.21643,743.23706,808.10944,1177.3309,1059.4065,977.6464,1278.916,1072.349,985.2716
QLD-Mackay,328.9314,300.90088,317.3875,328.43448,326.76724,327.84412,375.95715,342.0231,361.43884,367.60004,317.363,302.8792
QLD-Outback Queensland,357.7166,284.7513,289.1197,297.32935,295.48285,296.64954,344.4429,310.95496,330.16385,335.7088,285.4976,270.94342
QLD-Southern Queensland Country,493.60114,464.46616,481.19147,492.8545,490.78058,491.98254,541.0216,506.59116,526.31903,532.5456,481.4393,466.55524
QLD-Sunshine Coast,1851.4496,667.50543,724.2673,1002.8576,749.52014,685.97955,1014.1077,973.6475,1157.6217,1278.6614,910.2973,920.5798
QLD-Townsville,427.89285,325.1615,273.52206,330.93845,339.7542,363.08795,452.12885,412.9802,441.11517,416.90616,298.3124,252.64142
QLD-Tropical North Queensland,774.97034,382.34705,392.82626,556.1151,655.5521,732.91187,1237.5262,1158.4717,1043.9656,1087.1655,539.2938,399.0906
QLD-Whitsundays,209.89946,106.87065,180.53017,236.14236,209.02113,202.96178,265.13904,276.49365,301.72534,301.3917,192.93983,129.39989
SA-Adelaide,977.8443,672.29596,683.63824,646.2621,698.78625,638.6624,675.73254,737.99835,783.9918,786.48737,652.0427,699.63446
SA-Adelaide Hills,92.42286,44.709305,60.228695,65.180275,56.546444,52.568905,75.461365,52.137257,68.296486,80.85561,56.983173,48.93034
SA-Barossa,85.30233,37.33573,52.689976,57.862083,49.242462,45.30933,68.50837,45.536713,61.261013,73.349625,49.587692,41.533962
SA-Clare Valley,77.82982,29.904764,45.495377,50.10168,41.35234,37.328857,60.2548,37.419678,53.29992,65.43769,41.955177,33.86404
