,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11954.141,12004.827,12048.691,12076.678,12104.63,12179.039,12225.335,12257.541,12281.072,12353.484,12401.202,12437.477
Clerical and Administrative Workers,1336.1165,1347.8583,1346.4702,1348.967,1351.9651,1354.9353,1354.7153,1357.586,1361.4182,1364.6093,1364.8333,1367.303
Community and Personal Service Workers,1242.9885,1236.1396,1251.4166,1257.3231,1258.5676,1260.9558,1267.7787,1273.3062,1277.7075,1282.0979,1287.7721,1293.1753
Labourers,1139.8762,1136.5349,1138.4694,1139.9463,1141.3196,1142.5806,1143.8777,1145.1664,1146.4639,1147.7021,1148.9888,1150.2797
Machinery Operators and Drivers,737.0929,736.9074,734.6339,736.10596,736.2077,736.95685,737.39606,737.9855,738.5051,739.04846,739.5864,740.13446
Managers,1549.7224,1559.1676,1566.0837,1572.5039,1581.7793,1589.9451,1598.4299,1607.2087,1615.1188,1623.3298,1631.4806,1639.5474
Professionals,2742.377,2780.9958,2797.103,2796.9775,2802.1294,2850.2832,2868.945,2871.7156,2868.4783,2912.828,2934.0923,2942.3396
Sales Workers,1457.3394,1455.3007,1454.9786,1458.3092,1461.841,1465.3887,1469.0094,1472.6488,1476.2966,1479.9055,1483.5557,1487.2097
Technicians and Trades Workers,1748.6276,1751.9233,1759.5353,1766.5442,1770.8198,1777.9912,1785.1826,1791.9243,1797.0851,1803.9625,1810.8931,1817.4872
Clerical and Administrative Workers-Full time,827.8193,835.4256,831.0137,831.12305,832.0659,833.182,831.18616,832.33563,834.47156,836.0012,834.55304,835.354
Clerical and Administrative Workers-Part time,508.29715,512.4327,515.45654,517.844,519.8992,521.75336,523.5291,525.2505,526.94666,528.60803,530.2803,531.949
Community and Personal Service Workers-Full time,559.3957,557.9229,560.23553,556.1954,558.3858,558.07477,558.5669,557.718,558.18115,558.1194,558.2259,558.0473
Community and Personal Service Workers-Part time,683.59283,678.2167,691.181,701.12775,700.1819,702.881,709.2119,715.58813,719.5263,723.97864,729.54614,735.128
Labourers-Full time,629.0774,624.4844,625.094,625.2683,625.3293,625.30347,625.2944,625.2793,625.2707,625.2245,625.206,625.19116
Labourers-Part time,510.7989,512.05054,513.37537,514.678,515.99036,517.27704,518.5834,519.8871,521.19324,522.4777,523.7827,525.0885
Machinery Operators and Drivers-Full time,623.5698,622.8543,620.03345,620.9593,620.5113,620.71356,620.60425,620.646,620.6192,620.6165,620.6054,620.60443
Machinery Operators and Drivers-Part time,113.52307,114.05308,114.6005,115.14664,115.696396,116.2433,116.79181,117.33945,117.88595,118.43195,118.98102,119.53002
Managers-Full time,1346.7385,1354.4509,1360.6863,1367.4634,1374.0535,1380.6956,1387.3259,1393.9595,1400.5923,1407.2137,1413.8508,1420.4875
Managers-Part time,202.98384,204.71667,205.39746,205.04059,207.72577,209.24948,211.1041,213.24928,214.52652,216.11609,217.6297,219.05975
Professionals-Full time,2030.2417,2034.5082,2050.8564,2060.3772,2070.7925,2081.9595,2093.2253,2104.287,2115.2236,2126.1494,2137.1367,2148.1443
Professionals-Part time,712.13513,746.48773,746.2467,736.60046,731.337,768.32367,775.7196,767.42834,753.25464,786.6785,796.9557,794.1954
Sales Workers-Full time,728.1162,727.35345,727.39075,727.7455,728.2819,728.86255,729.49756,730.1506,730.8167,731.4617,732.1269,732.7949
Sales Workers-Part time,729.22314,727.9472,727.5879,730.5637,733.559,736.52606,739.5118,742.4982,745.47986,748.44385,751.4288,754.4148
Technicians and Trades Workers-Full time,1500.0903,1500.2528,1504.7804,1509.3004,1513.8264,1518.3357,1522.8552,1527.379,1531.9036,1536.4128,1540.9319,1545.4529
Technicians and Trades Workers-Part time,248.53717,251.67044,254.75491,257.2438,256.9934,259.65552,262.32742,264.54517,265.18146,267.5497,269.9613,272.0343
