,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,10796.941,10896.337,10889.031,10963.676,10959.422,11060.632,11052.616,11126.733,11121.487,11224.595,11215.844,11289.579
Clerical and Administrative Workers,1293.9304,1293.1528,1293.6674,1298.4849,1306.7532,1306.0121,1306.523,1311.35,1319.5922,1318.9445,1319.4543,1324.3099
Community and Personal Service Workers,996.0623,1023.7609,1019.9178,1031.2076,1027.0773,1055.6072,1051.4082,1062.737,1058.0701,1087.4481,1082.9021,1094.2529
Labourers,1151.6311,1155.1534,1149.4707,1159.895,1159.0215,1162.5084,1156.8247,1167.2457,1166.3898,1169.8479,1164.1683,1174.617
Machinery Operators and Drivers,672.633,673.2379,673.87305,674.4046,674.94946,675.53076,676.15564,676.714,677.25806,677.84644,678.4631,679.0296
Managers,1434.7788,1436.0657,1444.2438,1460.8795,1463.5188,1464.7766,1472.9541,1489.5856,1492.2344,1493.4808,1501.6835,1518.302
Professionals,2311.0842,2353.4272,2363.9102,2376.1338,2371.0098,2413.959,2424.3513,2436.3618,2430.9468,2474.5059,2484.786,2496.6125
Sales Workers,1363.4902,1378.1348,1365.8224,1385.187,1374.7278,1389.3069,1376.8958,1396.1451,1385.5967,1400.0446,1387.5248,1406.7286
Technicians and Trades Workers,1573.3301,1583.4061,1578.1267,1577.4834,1582.3623,1592.9318,1587.5045,1586.5951,1591.3995,1602.4755,1596.861,1595.7269
Clerical and Administrative Workers-Full time,798.10596,792.0752,790.2254,792.574,798.0572,792.0619,790.19727,792.5657,798.0246,792.0863,790.2208,792.6
Clerical and Administrative Workers-Part time,495.82446,501.07764,503.44202,505.9109,508.69592,513.95026,516.3257,518.78424,521.5675,526.8582,529.2335,531.70996
Community and Personal Service Workers-Full time,482.66083,481.98553,483.0805,488.69208,494.88916,494.1834,495.29462,500.90027,507.09308,506.3675,507.4873,513.0862
