,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,9488.543,9485.678,9515.256,9562.379,9578.98,9604.929,9637.189,9688.159,9716.735,9744.507,9777.368,9829.325
Clerical and Administrative Workers,1237.413,1234.1152,1233.6249,1235.045,1239.1343,1240.896,1242.9523,1252.4487,1258.9733,1257.8987,1260.5548,1267.4003
Community and Personal Service Workers,810.60657,803.70264,809.4221,824.7266,829.7375,834.90674,837.7268,842.8259,852.612,858.49524,863.8468,870.8101
Labourers,1106.583,1105.1519,1106.9744,1113.6644,1118.4062,1114.7126,1115.1179,1122.5725,1129.24,1123.6013,1123.6743,1132.1959
Machinery Operators and Drivers,621.61835,621.24243,621.9431,624.89453,623.8721,624.4076,625.3501,626.00085,627.9697,627.61865,628.24384,630.0369
Managers,1150.5198,1141.8842,1142.8954,1152.0115,1161.4437,1154.5789,1156.6549,1167.8755,1174.3875,1169.3422,1169.3617,1180.3528
Professionals,1850.8296,1879.8949,1901.2695,1900.3696,1889.8744,1923.4557,1944.5715,1951.1254,1937.9315,1974.8308,1995.7626,1999.6367
Sales Workers,1290.333,1288.7767,1290.115,1305.9507,1311.5223,1312.8792,1316.2578,1325.5826,1333.4324,1334.8064,1338.2567,1347.1097
Technicians and Trades Workers,1420.6406,1410.9092,1409.0112,1405.7169,1404.9896,1399.0908,1398.558,1399.7262,1402.189,1397.9131,1397.6678,1401.7827
Clerical and Administrative Workers-Full time,771.60944,764.7987,760.26794,757.4659,758.14795,757.5737,756.05786,761.89795,763.9692,761.04205,760.637,763.2533
Clerical and Administrative Workers-Part time,465.80353,469.3166,473.3569,477.57916,480.98642,483.32224,486.89444,490.55075,495.00403,496.85666,499.91782,504.14685
Community and Personal Service Workers-Full time,399.7672,398.85577,402.33856,406.43,409.15973,409.82126,412.81305,416.30585,420.2249,420.8962,423.07123,427.136
Community and Personal Service Workers-Part time,410.83936,404.8469,407.0836,418.29663,420.57776,425.08554,424.9138,426.52002,432.38715,437.59906,440.7756,443.6741
Labourers-Full time,655.7339,652.60126,649.28613,652.96155,658.83795,653.2833,650.67053,655.1773,659.97034,653.899,651.64136,656.5324
Labourers-Part time,450.84912,452.5506,457.68823,460.70282,459.5683,461.42932,464.4474,467.3952,469.2697,469.70227,472.03302,475.6635
Machinery Operators and Drivers-Full time,525.29504,524.5675,525.12946,525.7477,525.94,525.26807,525.437,525.9359,526.7409,525.87823,525.7831,526.66394
Machinery Operators and Drivers-Part time,96.3233,96.674965,96.81367,99.14682,97.93206,99.13953,99.91304,100.06495,101.22878,101.74047,102.46077,103.37301
Managers-Full time,1026.101,1018.26526,1019.19543,1027.3647,1036.4048,1030.5396,1032.4999,1043.1017,1049.0659,1044.7283,1044.9316,1055.4348
Managers-Part time,124.41878,123.61894,123.69994,124.6467,125.03897,124.03929,124.15498,124.77385,125.32159,124.61389,124.42997,124.91798
Professionals-Full time,1457.0394,1454.9241,1462.6091,1468.5327,1480.3243,1483.487,1490.6161,1504.345,1513.2263,1520.164,1528.4639,1537.0461
