,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11919.484,11964.651,11985.435,12037.655,12083.171,12132.3955,12159.528,12206.784,12241.592,12293.011,12322.266,12357.41
Clerical and Administrative Workers,1336.3268,1341.0405,1338.8921,1343.6736,1351.4734,1350.8909,1350.7865,1352.0825,1360.0654,1360.7338,1362.6802,1365.486
Community and Personal Service Workers,1235.908,1233.8856,1241.3687,1254.7863,1262.8105,1266.0966,1276.1521,1285.2543,1290.3998,1296.0072,1303.2443,1310.9177
Labourers,1130.4037,1128.2402,1127.0029,1140.1586,1138.8081,1135.1914,1139.0332,1145.2185,1145.5281,1145.854,1146.5758,1147.5125
Machinery Operators and Drivers,739.6663,745.917,741.17975,737.97156,738.84753,742.33307,744.9149,744.4426,743.2089,742.88983,744.5184,746.4879
Managers,1546.5667,1549.2709,1558.9495,1561.716,1567.8418,1572.5206,1576.2113,1585.2122,1590.4034,1594.8496,1601.0168,1605.7883
Professionals,2739.9922,2769.2927,2778.876,2792.056,2809.0505,2845.757,2848.9016,2864.7932,2873.8093,2909.9092,2917.2554,2926.7983
Sales Workers,1451.3243,1455.1036,1455.7302,1461.2689,1464.2623,1468.4426,1471.6221,1475.5046,1479.3134,1483.305,1486.8192,1490.9006
Technicians and Trades Workers,1739.2957,1741.9,1743.4344,1746.0233,1750.0752,1751.1627,1751.9064,1754.2767,1758.8638,1759.4629,1760.1566,1763.5195
Clerical and Administrative Workers-Full time,827.57104,826.95184,823.3435,824.75134,828.50714,827.7685,825.24426,826.1328,829.81537,829.11206,826.80615,827.8584
Clerical and Administrative Workers-Part time,508.7557,514.08875,515.5486,518.9223,522.9663,523.1224,525.54224,525.9497,530.25006,531.62177,535.874,537.62756
Community and Personal Service Workers-Full time,559.8741,554.7136,554.54443,559.0884,563.9617,565.09235,567.3379,570.129,573.66046,575.8946,578.5381,581.5283
Community and Personal Service Workers-Part time,676.0339,679.17194,686.82434,695.6979,698.8489,701.0043,708.81415,715.12524,716.7393,720.1127,724.7061,729.3894
Labourers-Full time,618.2371,613.318,611.2304,622.1253,619.1278,614.0254,616.282,620.92786,619.6073,618.3486,617.4857,616.8377
Labourers-Part time,512.1666,514.92224,515.7726,518.0332,519.6803,521.16595,522.7512,524.2906,525.9207,527.5054,529.09,530.6747
Machinery Operators and Drivers-Full time,629.11017,631.3033,626.4478,622.41504,622.65405,625.7044,627.7258,626.6926,624.8149,623.9289,624.96625,626.3247
Machinery Operators and Drivers-Part time,110.556175,114.61372,114.73196,115.55648,116.19344,116.62865,117.18912,117.75,118.39404,118.96096,119.55218,120.16324
Managers-Full time,1342.8567,1349.396,1353.6263,1359.0083,1364.0225,1369.1215,1374.1897,1379.2689,1384.3442,1389.4209,1394.4971,1399.5736
Managers-Part time,203.71002,199.87485,205.3231,202.70769,203.81929,203.39914,202.02159,205.9433,206.05922,205.42867,206.51984,206.21466
Professionals-Full time,2029.6582,2028.9397,2037.6738,2048.0918,2073.3257,2078.6292,2078.5217,2095.2234,2111.6252,2116.5103,2120.0903,2131.2632
Professionals-Part time,710.3339,740.35315,741.2022,743.964,735.72473,767.12787,770.37976,769.56976,762.1839,793.3988,797.1651,795.5352
Sales Workers-Full time,728.4977,728.46454,726.0705,727.2667,726.4021,726.93726,726.38904,726.61176,726.43097,726.7389,726.473,726.6957
Sales Workers-Part time,722.82666,726.6391,729.6597,734.00226,737.86017,741.50525,745.2331,748.8929,752.8824,756.56616,760.34625,764.205
Technicians and Trades Workers-Full time,1497.4177,1496.4076,1494.8044,1497.1486,1499.6688,1498.7236,1497.6808,1499.4333,1501.903,1501.0198,1500.0432,1501.7772
Technicians and Trades Workers-Part time,241.87793,245.4925,248.62999,248.87476,250.40645,252.43904,254.22554,254.8434,256.96085,258.44305,260.1134,261.74234
Clerical and Administrative Workers-Full time-Females,616.90216,616.90216,616.8305,616.90216,616.90216,616.90216,616.90216,616.90216,616.90216,616.90216,616.90216,616.90216
Clerical and Administrative Workers-Full time-Males,210.66885,210.04968,206.51299,207.84918,211.60497,210.86633,208.3421,209.23067,212.9132,212.2099,209.90396,210.9562
