,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,11911.417,11985.517,11985.68,12056.235,12093.691,12167.468,12166.979,12237.796,12275.755,12349.222,12348.084,12419.166
Clerical and Administrative Workers,1325.9548,1326.6051,1327.2551,1327.9141,1328.557,1329.1837,1329.8116,1330.4484,1331.07,1331.6757,1332.2843,1332.9014
Community and Personal Service Workers,1231.7522,1257.1177,1258.0101,1269.6421,1265.978,1291.3433,1292.2356,1303.8689,1300.2043,1325.5708,1326.4648,1338.0974
Labourers,1131.5724,1122.9869,1118.0515,1126.0337,1137.1067,1128.5199,1123.5845,1131.5691,1142.6409,1134.0558,1129.1216,1137.1044
Machinery Operators and Drivers,734.7232,735.2864,735.8557,736.4337,737.01794,737.5816,738.1516,738.73096,739.31464,739.8792,740.4495,741.02826
Managers,1544.7789,1552.6483,1560.5194,1568.383,1576.2445,1584.0818,1591.922,1599.7542,1607.586,1615.3934,1623.2041,1631.0105
Professionals,2739.4014,2786.7122,2792.4,2797.3345,2810.9714,2858.1262,2863.3428,2868.3948,2882.5422,2929.54,2934.2852,2939.4558
Sales Workers,1452.3257,1453.0305,1453.3804,1468.637,1465.3276,1466.0322,1466.3826,1481.638,1478.3281,1479.0321,1479.3824,1494.6387
Technicians and Trades Workers,1750.9081,1751.1301,1740.2072,1761.8563,1772.4884,1772.6006,1761.5479,1783.3931,1794.0688,1794.0734,1782.8931,1804.93
Clerical and Administrative Workers-Full time,822.3014,822.58765,822.8712,823.1548,823.42975,823.69214,823.95386,824.21454,824.4678,824.7092,824.95166,825.19165
Clerical and Administrative Workers-Part time,503.65344,504.01736,504.38385,504.75925,505.12723,505.49158,505.8578,506.23376,506.60217,506.9664,507.3326,507.70975
Community and Personal Service Workers-Full time,559.1522,555.15063,558.57733,570.61304,571.578,567.5766,571.0034,583.03955,584.0049,580.00415,583.4315,595.46814
Community and Personal Service Workers-Part time,672.6,701.967,699.4329,699.0292,694.4,723.7667,721.2322,720.8293,716.1995,745.5666,743.0332,742.6294
Labourers-Full time,619.76373,609.7968,603.4749,610.06757,619.7494,609.7823,603.4601,610.0547,619.73663,609.77,603.44745,610.0426
Labourers-Part time,511.80865,513.1901,514.5766,515.96606,517.3573,518.7376,520.12445,521.51447,522.9043,524.28577,525.6741,527.06177
Machinery Operators and Drivers-Full time,620.70807,620.70056,620.6978,620.7003,620.7036,620.69666,620.6941,620.6976,620.7004,620.6942,620.6913,620.69476
Machinery Operators and Drivers-Part time,114.01512,114.58581,115.15789,115.73339,116.3143,116.88495,117.45755,118.033424,118.61422,119.18499,119.75825,120.33351
Managers-Full time,1348.2802,1355.121,1361.9692,1368.8165,1375.669,1382.5103,1389.3597,1396.2064,1403.0593,1409.9009,1416.7495,1423.5981
Managers-Part time,196.49878,197.52733,198.5502,199.56653,200.57555,201.57153,202.56229,203.54771,204.52676,205.49265,206.45453,207.41238
Professionals-Full time,2048.3047,2054.9456,2050.669,2066.5503,2096.1743,2102.659,2097.9114,2113.9102,2144.045,2150.373,2145.1536,2161.2712
Professionals-Part time,691.09656,731.7665,741.7308,730.78424,714.7971,755.4671,765.43134,754.4848,738.4975,779.16693,789.1317,778.1847
