,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,10796.626,10895.99,10888.526,10963.294,10959.103,11060.327,11052.157,11126.43,11121.183,11224.333,11215.431,11289.22
Clerical and Administrative Workers,1293.8826,1293.1252,1293.6481,1298.5261,1306.7643,1306.0193,1306.5457,1311.4308,1319.6633,1318.9413,1319.4576,1324.3575
Community and Personal Service Workers,995.9298,1023.6717,1019.82965,1031.1199,1026.9442,1055.5261,1051.3257,1062.6647,1057.9498,1087.3956,1082.8306,1094.2017
Labourers,1151.7642,1155.1959,1149.4376,1159.9069,1159.084,1162.5106,1156.7543,1167.2194,1166.3975,1169.8177,1164.0586,1174.5295
Machinery Operators and Drivers,672.7031,673.2415,673.8307,674.42645,675.02136,675.57074,676.16315,676.7615,677.3426,677.91095,678.49945,679.0903
Managers,1434.6788,1435.9794,1444.17,1460.7506,1463.3633,1464.6631,1472.8563,1489.4348,1492.0516,1493.3439,1501.5425,1518.1237
Professionals,2310.9297,2353.3235,2363.7854,2376.0103,2370.9001,2413.8955,2424.2546,2436.2805,2430.8582,2474.4707,2484.735,2496.5469
Sales Workers,1363.5114,1378.0876,1365.7222,1385.124,1374.7341,1389.2185,1376.7634,1396.0579,1385.567,1399.961,1387.4248,1406.6251
Technicians and Trades Workers,1573.2278,1583.3646,1578.1029,1577.4298,1582.2909,1592.9235,1587.4939,1586.5801,1591.3525,1602.4927,1596.8817,1595.7473
Clerical and Administrative Workers-Full time,798.0655,792.0884,790.23083,792.59717,798.05554,792.07935,790.22375,792.59393,798.05334,792.08685,790.2248,792.6045
Clerical and Administrative Workers-Part time,495.81705,501.0369,503.41733,505.9289,508.70877,513.94,516.32184,518.83685,521.61,526.85455,529.2328,531.7531
Community and Personal Service Workers-Full time,482.44934,481.77087,482.82248,488.49463,494.67783,493.99048,495.0409,500.72235,506.90393,506.21252,507.25293,512.9378
Community and Personal Service Workers-Part time,513.48047,541.9009,537.0072,542.62524,532.26636,561.5357,556.2848,561.9424,551.04584,581.1831,575.57764,581.26385
Labourers-Full time,652.9127,649.27686,641.79626,645.90643,652.92834,649.2986,641.819,645.9246,652.9499,649.3219,641.8354,645.9471
Labourers-Part time,498.85138,505.91913,507.64136,514.0004,506.15558,513.21204,514.9353,521.2948,513.4476,520.49585,522.2232,528.5825
Machinery Operators and Drivers-Full time,574.4934,574.4597,574.4706,574.47186,574.4707,574.436,574.4452,574.4513,574.4488,574.41595,574.41986,574.4209
Machinery Operators and Drivers-Part time,98.20966,98.78181,99.36011,99.95457,100.55068,101.13473,101.71796,102.310165,102.89379,103.49501,104.0796,104.66938
Managers-Full time,1267.8934,1269.1716,1277.3468,1293.9546,1296.5847,1297.8662,1306.0391,1322.646,1325.2738,1326.5566,1334.7281,1351.3389
Managers-Part time,166.7854,166.80765,166.82333,166.79604,166.7786,166.79684,166.81723,166.78891,166.77783,166.78723,166.8143,166.78474
Professionals-Full time,1805.8318,1808.8508,1815.3058,1833.6565,1849.4673,1852.4724,1858.923,1877.2783,1893.095,1896.0916,1902.5409,1920.8975
Professionals-Part time,505.09784,544.47266,548.4797,542.3539,521.433,561.4231,565.3318,559.0023,537.76337,578.3791,582.1942,575.6494
Sales Workers-Full time,721.02356,717.89636,710.8469,722.09296,721.0331,717.9064,710.8616,722.1002,721.03503,717.9094,710.8721,722.1022
Sales Workers-Part time,642.4878,660.1913,654.87524,663.031,653.701,671.31226,665.9019,673.95764,664.532,682.05164,676.55273,684.52295
Technicians and Trades Workers-Full time,1356.0051,1353.777,1349.8218,1351.5403,1355.973,1353.7545,1349.8036,1351.516,1355.9504,1353.7395,1349.7878,1351.5063
Technicians and Trades Workers-Part time,217.2226,229.58768,228.28116,225.88945,226.3179,239.16904,237.69037,235.06406,235.40211,248.75317,247.09387,244.24094
Clerical and Administrative Workers-Full time-Females,601.03534,601.0093,601.01666,601.0102,601.01263,600.9956,601.0083,601.0004,600.9966,600.9981,601.0105,601.0042
Clerical and Administrative Workers-Full time-Males,197.03017,191.0791,189.21419,191.587,197.04291,191.08371,189.21542,191.59349,197.0568,191.08873,189.21431,191.6003
Clerical and Administrative Workers-Part time-Females,463.0665,465.86526,468.67084,471.47055,474.28296,477.0904,479.8978,482.6961,485.5044,488.318,491.12173,493.92578
Clerical and Administrative Workers-Part time-Males,32.750553,35.17164,34.746494,34.458355,34.42581,36.849598,36.42404,36.140766,36.105614,38.536545,38.111046,37.827328
Community and Personal Service Workers-Full time-Females,273.26404,275.34467,277.42917,279.513,281.59097,283.67557,285.756,287.8474,289.9158,292.00867,294.08502,296.1756
Community and Personal Service Workers-Full time-Males,209.1853,206.4262,205.39331,208.98161,213.08685,210.31491,209.2849,212.87492,216.98814,214.20386,213.16791,216.76222
Community and Personal Service Workers-Part time-Females,414.97607,442.53238,436.76202,441.502,430.26553,458.6751,452.55087,457.3237,445.55017,474.82208,468.34982,473.14697
Community and Personal Service Workers-Part time-Males,98.50437,99.36848,100.245186,101.12324,102.00081,102.860596,103.73393,104.6187,105.49569,106.36105,107.22781,108.1169
Labourers-Full time-Females,156.30399,156.28377,156.28256,156.28456,156.29587,156.28787,156.28407,156.2873,156.29817,156.295,156.28703,156.29659
