,0,1,2,3,4,5,6,7,8,9,10,11
Aggregated,48761.23,26825.729,28359.92,34424.64,27162.213,27938.912,32964.66,29493.742,30929.582,34814.94,31134.453,30675.213
NSW,16135.806,8387.204,8881.867,10865.932,8422.973,8351.462,9653.574,8772.178,9391.378,10662.387,9427.496,9659.577
NT,711.00336,574.4965,578.1238,776.70874,877.40216,1069.3838,1110.8156,1193.2477,1116.1207,977.6035,737.39197,730.45593
QLD,10338.906,6200.5576,5927.869,7831.5923,6763.4644,7337.1562,9041.771,8651.46,8957.904,9095.665,7810.4775,7577.1904
SA,3344.0762,1762.4474,2032.8369,2268.837,1802.4857,1852.5797,2082.4553,1727.542,1921.669,2350.8428,2142.0952,2076.9734
TAS,1760.3917,1146.3098,1105.6743,1283.8435,835.70966,813.91943,815.86084,654.6195,783.9519,1011.6741,940.0453,804.98413
VIC,11188.463,5601.805,6222.6743,7375.2095,5289.2036,5178.2104,6298.079,5250.325,5294.1597,6722.6353,6465.052,6182.4966
WA,5282.588,3152.9048,3610.8735,4022.5205,3170.9702,3336.2046,3962.1123,3244.3755,3464.397,3994.1323,3611.901,3643.538
NSW-Blue Mountains,302.11465,246.30467,254.4091,280.1337,258.99417,260.83255,264.3108,246.39246,269.03604,314.00815,277.23428,290.91333
NSW-Canberra,664.072,624.56226,547.09845,667.99963,620.67395,604.0757,646.5775,642.73,622.0322,659.63684,634.21857,609.2316
NSW-Capital Country,371.82767,269.26028,325.71387,295.26233,286.07526,261.28278,292.47714,280.36072,300.20206,338.5324,272.535,315.59583
NSW-Central Coast,854.52844,314.27124,325.12778,377.24182,284.96118,254.5653,255.61089,235.98123,317.3953,391.04837,303.90778,400.7583
NSW-Central NSW,841.8347,619.0634,650.681,963.4882,662.1928,825.4041,624.18787,682.3641,715.5581,864.4641,648.9378,738.4551
NSW-Hunter,1245.2765,696.5043,735.59766,951.4925,694.44025,643.7322,848.57214,722.20435,736.7181,859.2558,818.76355,850.5524
NSW-New England North West,524.40094,300.9199,353.07635,422.39835,396.94067,346.5573,421.56143,422.79303,391.12213,532.96533,369.77975,423.46436
NSW-North Coast NSW,3676.5405,1256.99,1398.7191,1890.2362,1239.226,1162.1598,1458.904,1246.8986,1430.5161,1773.105,1515.5336,1654.72
NSW-Outback NSW,165.69,102.46057,154.13019,221.327,209.34424,183.61093,189.15494,184.41595,347.32523,228.4377,181.33868,158.93777
NSW-Riverina,272.00253,244.56985,244.60643,281.7619,243.52443,239.7238,282.89374,238.55518,257.44473,270.6205,258.52228,252.69746
NSW-Snowy Mountains,394.94186,284.03717,190.84116,317.77225,164.6367,203.0926,620.884,631.2902,492.48236,300.73856,235.33597,202.73662
NSW-South Coast,2867.1191,917.59314,973.0862,1351.9214,661.37976,703.69257,756.84973,601.533,735.44025,1010.0543,975.016,989.10065
NSW-Sydney,3607.6335,2198.4526,2456.555,2553.0107,2447.8186,2389.7517,2683.541,2373.2974,2479.7358,2765.7473,2623.9238,2499.3367
NSW-The Murray,347.82236,312.21475,272.2245,291.88474,252.76495,272.9803,308.04907,263.36154,296.3689,353.77283,312.4481,273.07724
NT-Alice Springs,143.30875,86.7128,90.03215,132.52289,105.02362,154.13136,160.27429,127.81918,112.59232,132.56955,126.239975,108.16869
NT-Barkly,32.051224,36.667862,32.94929,40.072227,51.283455,46.75554,51.880493,73.71048,59.36339,57.130646,44.621826,40.33588
NT-Darwin,286.60165,271.8806,234.21942,275.5429,278.24127,447.3178,514.53455,513.9401,404.30133,416.07202,253.26274,303.9661
NT-Katherine Daly,83.84406,63.715202,69.266495,132.82925,156.26418,157.54196,139.18971,197.99127,201.72725,116.95358,92.62841,91.55969
NT-Lasseter,54.278618,38.18517,57.927032,73.65037,96.26218,102.98115,86.562546,95.924545,116.376305,98.15874,60.45569,50.082848
NT-Litchfield Kakadu Arnhem,84.9495,45.87655,58.201004,83.14953,137.8632,112.546036,110.39758,124.2213,160.55971,100.48222,113.06468,95.0889
NT-MacDonnell,25.969524,31.458298,35.528408,38.941536,52.464256,48.1099,47.976463,59.640793,61.200493,56.236706,47.11864,41.253754
QLD-Brisbane,2769.7327,1372.6288,1344.3394,1918.2128,1544.011,1819.7406,2091.551,1785.9808,1981.9789,1952.6854,1942.8903,1856.9125
QLD-Bundaberg,218.19775,187.71011,191.34854,210.50223,216.40436,212.92319,244.87408,257.5012,251.86789,230.82019,216.1333,223.06152
QLD-Capricorn,368.44012,330.4927,282.34137,351.89603,367.53308,323.17862,418.52194,393.76163,412.9577,409.9729,394.09497,352.32727
QLD-Fraser Coast,416.72516,176.5915,192.65428,276.11243,229.42986,258.50012,263.18494,410.77557,357.25208,345.33777,314.12653,298.70358
QLD-Gladstone,180.25441,172.24985,175.40578,189.95975,191.13705,191.60645,191.96935,208.35089,214.6344,209.41495,189.92546,183.14218
QLD-Gold Coast,1704.3881,947.47845,854.17065,1184.0953,766.1506,965.25195,1394.7498,1241.5399,1110.6886,1301.6396,1177.0698,1073.0164
QLD-Mackay,351.27667,340.10785,346.9107,357.80084,363.4267,366.86148,366.24637,383.667,388.97128,385.51813,365.37262,359.30997
QLD-Outback Queensland,358.1398,325.33527,328.81815,400.34302,416.01373,424.4557,444.028,433.7489,544.4755,436.23126,403.11777,427.7372
