,ts_name,error_metric,error,level
0,Aggregated,MSE,27422.49091498087,1
1,Aggregated,MAE,126.79493587416648,1
2,Aggregated,SMAPE,1.024131157592242,1
3,Clerical and Administrative Workers,MSE,1777.9808123904813,2
4,Clerical and Administrative Workers,MAE,33.17910145166667,2
5,Clerical and Administrative Workers,SMAPE,2.4587290449767982,2
6,Community and Personal Service Workers,MSE,997.9511631545047,2
7,Community and Personal Service Workers,MAE,27.15290460666669,2
8,Community and Personal Service Workers,SMAPE,2.0947715359927033,2
9,Labourers,MSE,5001.121921688004,2
10,Labourers,MAE,64.05195246416667,2
11,Labourers,SMAPE,5.434041722316752,2
12,Machinery Operators and Drivers,MSE,3132.9699156542483,2
13,Machinery Operators and Drivers,MAE,48.111082165833345,2
14,Machinery Operators and Drivers,SMAPE,6.219854583040187,2
15,Managers,MSE,1083.6310928028859,2
16,Managers,MAE,26.87771599583334,2
17,Managers,SMAPE,1.7276456977857706,2
18,Professionals,MSE,3680.7874805929823,2
19,Professionals,MAE,52.02531175249995,2
20,Professionals,SMAPE,1.7819678712631875,2
21,Sales Workers,MSE,2006.3221806531083,2
22,Sales Workers,MAE,40.059979166666686,2
23,Sales Workers,SMAPE,2.740704261027242,2
24,Technicians and Trades Workers,MSE,2708.720828283025,2
25,Technicians and Trades Workers,MAE,44.6261722775,2
26,Technicians and Trades Workers,SMAPE,2.5724138690553953,2
27,Clerical and Administrative Workers-Full time,MSE,1248.4301170650845,3
28,Clerical and Administrative Workers-Full time,MAE,29.56583203333331,3
29,Clerical and Administrative Workers-Full time,SMAPE,3.565422429979449,3
30,Clerical and Administrative Workers-Part time,MSE,256.99475489688786,3
31,Clerical and Administrative Workers-Part time,MAE,13.954341486666687,3
32,Clerical and Administrative Workers-Part time,SMAPE,2.675218194173325,3
33,Community and Personal Service Workers-Full time,MSE,710.5994797637414,3
34,Community and Personal Service Workers-Full time,MAE,20.76090764666668,3
35,Community and Personal Service Workers-Full time,SMAPE,3.554660706385858,3
36,Community and Personal Service Workers-Part time,MSE,394.6517998812241,3
37,Community and Personal Service Workers-Part time,MAE,15.504424041666681,3
38,Community and Personal Service Workers-Part time,SMAPE,2.172620982430558,3
39,Labourers-Full time,MSE,986.5552208304348,3
40,Labourers-Full time,MAE,26.721774988333333,3
41,Labourers-Full time,SMAPE,4.22067420574734,3
42,Labourers-Part time,MSE,1871.525698689721,3
43,Labourers-Part time,MAE,39.19721355416669,3
44,Labourers-Part time,SMAPE,7.155707270687157,3
45,Machinery Operators and Drivers-Full time,MSE,1432.3816472939263,3
46,Machinery Operators and Drivers-Full time,MAE,30.096899695833297,3
47,Machinery Operators and Drivers-Full time,SMAPE,4.652801074322279,3
48,Machinery Operators and Drivers-Part time,MSE,442.3233824712543,3
49,Machinery Operators and Drivers-Part time,MAE,18.572330619999992,3
50,Machinery Operators and Drivers-Part time,SMAPE,14.394511844238579,3
51,Managers-Full time,MSE,1136.4606336243762,3
52,Managers-Full time,MAE,28.43257454250001,3
53,Managers-Full time,SMAPE,2.1069101491706927,3
54,Managers-Part time,MSE,67.45738183139049,3
55,Managers-Part time,MAE,6.4002574766666696,3
56,Managers-Part time,SMAPE,3.0119260718533365,3
57,Professionals-Full time,MSE,5889.2240385853465,3
58,Professionals-Full time,MAE,65.34620061583337,3
59,Professionals-Full time,SMAPE,3.0366958050849133,3
60,Professionals-Part time,MSE,757.0865860975215,3
61,Professionals-Part time,MAE,22.87574547666667,3
62,Professionals-Part time,SMAPE,3.0585732297488764,3
63,Sales Workers-Full time,MSE,623.5967893279126,3
64,Sales Workers-Full time,MAE,20.800624325833315,3
65,Sales Workers-Full time,SMAPE,2.8201658181772027,3
66,Sales Workers-Part time,MSE,1091.4855895682313,3
67,Sales Workers-Part time,MAE,29.882392625833347,3
68,Sales Workers-Part time,SMAPE,4.079588454447647,3
69,Technicians and Trades Workers-Full time,MSE,2661.005321318718,3
70,Technicians and Trades Workers-Full time,MAE,38.73278680000004,3
71,Technicians and Trades Workers-Full time,SMAPE,2.6418641998879253,3
72,Technicians and Trades Workers-Part time,MSE,297.41805798100023,3
73,Technicians and Trades Workers-Part time,MAE,14.65692675083334,3
74,Technicians and Trades Workers-Part time,SMAPE,5.55159831376986,3
75,Clerical and Administrative Workers-Full time-Females,MSE,390.42416254891464,4
76,Clerical and Administrative Workers-Full time-Females,MAE,16.66304155583332,4
77,Clerical and Administrative Workers-Full time-Females,SMAPE,2.715374896631162,4
78,Clerical and Administrative Workers-Full time-Males,MSE,361.9963594012304,4
79,Clerical and Administrative Workers-Full time-Males,MAE,15.638995022499998,4
80,Clerical and Administrative Workers-Full time-Males,SMAPE,7.307177219530838,4
81,Clerical and Administrative Workers-Part time-Females,MSE,241.36029461983344,4
82,Clerical and Administrative Workers-Part time-Females,MAE,13.863588004166672,4
83,Clerical and Administrative Workers-Part time-Females,SMAPE,2.890119448109927,4
84,Clerical and Administrative Workers-Part time-Males,MSE,35.11120846149908,4
85,Clerical and Administrative Workers-Part time-Males,MAE,4.999455350833334,4
86,Clerical and Administrative Workers-Part time-Males,SMAPE,12.160228630152487,4
87,Community and Personal Service Workers-Full time-Females,MSE,395.340749908541,4
88,Community and Personal Service Workers-Full time-Females,MAE,15.414541178333332,4
89,Community and Personal Service Workers-Full time-Females,SMAPE,4.479702989483568,4
90,Community and Personal Service Workers-Full time-Males,MSE,132.43830318130497,4
91,Community and Personal Service Workers-Full time-Males,MAE,9.78808436,4
92,Community and Personal Service Workers-Full time-Males,SMAPE,4.081037883676773,4
93,Community and Personal Service Workers-Part time-Females,MSE,529.9210021152893,4
94,Community and Personal Service Workers-Part time-Females,MAE,20.727530364999996,4
95,Community and Personal Service Workers-Part time-Females,SMAPE,3.7250647388969553,4
96,Community and Personal Service Workers-Part time-Males,MSE,405.41395669121124,4
97,Community and Personal Service Workers-Part time-Males,MAE,17.728612810000005,4
98,Community and Personal Service Workers-Part time-Males,SMAPE,11.023660228894379,4
99,Labourers-Full time-Females,MSE,278.1628765548664,4
100,Labourers-Full time-Females,MAE,13.807205407500001,4
101,Labourers-Full time-Females,SMAPE,10.0484109255508,4
102,Labourers-Full time-Males,MSE,270.924610817722,4
103,Labourers-Full time-Males,MAE,13.693075644166655,4
104,Labourers-Full time-Males,SMAPE,2.761829500775124,4
105,Labourers-Part time-Females,MSE,1099.0138045428127,4
106,Labourers-Part time-Females,MAE,28.47599547083333,4
107,Labourers-Part time-Females,SMAPE,10.936307119333929,4
108,Labourers-Part time-Males,MSE,213.3295874497242,4
109,Labourers-Part time-Males,MAE,11.986764583333334,4
110,Labourers-Part time-Males,SMAPE,4.154241848679539,4
111,Machinery Operators and Drivers-Full time-Females,MSE,48.132910078075895,4
112,Machinery Operators and Drivers-Full time-Females,MAE,5.927490336666668,4
113,Machinery Operators and Drivers-Full time-Females,SMAPE,12.322364796963397,4
114,Machinery Operators and Drivers-Full time-Males,MSE,1665.8976254687607,4
115,Machinery Operators and Drivers-Full time-Males,MAE,33.875022292499985,4
116,Machinery Operators and Drivers-Full time-Males,SMAPE,5.68679878078918,4
117,Machinery Operators and Drivers-Part time-Females,MSE,33.33284106177894,4
118,Machinery Operators and Drivers-Part time-Females,MAE,5.211713823333333,4
119,Machinery Operators and Drivers-Part time-Females,SMAPE,20.555145063611132,4
120,Machinery Operators and Drivers-Part time-Males,MSE,248.37736899462195,4
121,Machinery Operators and Drivers-Part time-Males,MAE,13.883795223333331,4
122,Machinery Operators and Drivers-Part time-Males,SMAPE,13.38512976995238,4
123,Managers-Full time-Females,MSE,138.53312465930458,4
124,Managers-Full time-Females,MAE,9.375725532499994,4
125,Managers-Full time-Females,SMAPE,2.1410928208533964,4
126,Managers-Full time-Males,MSE,802.5472161776638,4
127,Managers-Full time-Males,MAE,22.73211342666666,4
128,Managers-Full time-Males,SMAPE,2.5090773375526365,4
129,Managers-Part time-Females,MSE,26.664556779914534,4
130,Managers-Part time-Females,MAE,4.598445539166668,4
131,Managers-Part time-Females,SMAPE,3.480340395759955,4
132,Managers-Part time-Males,MSE,42.02963029615142,4
133,Managers-Part time-Males,MAE,4.685270405833333,4
134,Managers-Part time-Males,SMAPE,5.816194651854863,4
135,Professionals-Full time-Females,MSE,2512.94116233387,4
136,Professionals-Full time-Females,MAE,44.025668608333326,4
137,Professionals-Full time-Females,SMAPE,4.351222178857227,4
138,Professionals-Full time-Males,MSE,869.5053411195746,4
139,Professionals-Full time-Males,MAE,23.687496015833307,4
140,Professionals-Full time-Males,SMAPE,2.0799104213250055,4
141,Professionals-Part time-Females,MSE,544.510527635332,4
142,Professionals-Part time-Females,MAE,19.331782814999993,4
143,Professionals-Part time-Females,SMAPE,3.371780039127204,4
144,Professionals-Part time-Males,MSE,116.91780493862179,4
145,Professionals-Part time-Males,MAE,9.23221669666667,4
146,Professionals-Part time-Males,SMAPE,5.191898574720399,4
147,Sales Workers-Full time-Females,MSE,199.43862182352595,4
148,Sales Workers-Full time-Females,MAE,12.366454838333334,4
149,Sales Workers-Full time-Females,SMAPE,3.7795202079545787,4
150,Sales Workers-Full time-Males,MSE,226.08019076437753,4
151,Sales Workers-Full time-Males,MAE,12.11334850083334,4
152,Sales Workers-Full time-Males,SMAPE,2.9683564779740843,4
153,Sales Workers-Part time-Females,MSE,713.1421640212653,4
154,Sales Workers-Part time-Females,MAE,22.74739325833333,4
155,Sales Workers-Part time-Females,SMAPE,4.331568230340822,4
156,Sales Workers-Part time-Males,MSE,77.42972259052378,4
157,Sales Workers-Part time-Males,MAE,7.589136797499999,4
158,Sales Workers-Part time-Males,SMAPE,3.6844848399823342,4
159,Technicians and Trades Workers-Full time-Females,MSE,114.81666337127056,4
160,Technicians and Trades Workers-Full time-Females,MAE,8.503342219999999,4
161,Technicians and Trades Workers-Full time-Females,SMAPE,5.858554198671724,4
162,Technicians and Trades Workers-Full time-Males,MSE,2058.9545471378947,4
163,Technicians and Trades Workers-Full time-Males,MAE,34.84984019833337,4
164,Technicians and Trades Workers-Full time-Males,SMAPE,2.635478571494119,4
165,Technicians and Trades Workers-Part time-Females,MSE,80.34626292879175,4
166,Technicians and Trades Workers-Part time-Females,MAE,7.193623229999999,4
167,Technicians and Trades Workers-Part time-Females,SMAPE,6.432489088286684,4
