,ts_name,error_metric,error,level
0,Aggregated,MSE,19165.400811547373,1
1,Aggregated,MAE,113.00054267097478,1
2,Aggregated,SMAPE,0.914010048351828,1
3,Clerical and Administrative Workers,MSE,1885.9852619118185,2
4,Clerical and Administrative Workers,MAE,34.88987272113665,2
5,Clerical and Administrative Workers,SMAPE,2.585232320525902,2
6,Community and Personal Service Workers,MSE,1256.8312951606956,2
7,Community and Personal Service Workers,MAE,28.83526577600001,2
8,Community and Personal Service Workers,SMAPE,2.2246608012020155,2
9,Labourers,MSE,5278.162285075124,2
10,Labourers,MAE,65.7183956611917,2
11,Labourers,SMAPE,5.580174641573841,2
12,Machinery Operators and Drivers,MSE,3433.4303732626868,2
13,Machinery Operators and Drivers,MAE,49.47530792879969,2
14,Machinery Operators and Drivers,SMAPE,6.403496546718223,2
15,Managers,MSE,1650.1069507184777,2
16,Managers,MAE,33.45158211886663,2
17,Managers,SMAPE,2.1409155706992684,2
18,Professionals,MSE,3057.9958458606907,2
19,Professionals,MAE,47.60258843115173,2
20,Professionals,SMAPE,1.6290157555396363,2
21,Sales Workers,MSE,2623.766555309325,2
22,Sales Workers,MAE,45.09321670277419,2
23,Sales Workers,SMAPE,3.07937958390493,2
24,Technicians and Trades Workers,MSE,3372.4505706550476,2
25,Technicians and Trades Workers,MAE,43.55968469483918,2
26,Technicians and Trades Workers,SMAPE,2.517590039056492,2
27,Clerical and Administrative Workers-Full time,MSE,1271.3185782428047,3
28,Clerical and Administrative Workers-Full time,MAE,29.750531432127588,3
29,Clerical and Administrative Workers-Full time,SMAPE,3.5877047830405906,3
30,Clerical and Administrative Workers-Part time,MSE,275.88751065730645,3
31,Clerical and Administrative Workers-Part time,MAE,14.432676296508092,3
32,Clerical and Administrative Workers-Part time,SMAPE,2.763526135949066,3
33,Community and Personal Service Workers-Full time,MSE,601.1260557979125,3
34,Community and Personal Service Workers-Full time,MAE,18.67680327338466,3
35,Community and Personal Service Workers-Full time,SMAPE,3.1869830969708697,3
36,Community and Personal Service Workers-Part time,MSE,495.8174775804921,3
37,Community and Personal Service Workers-Part time,MAE,18.011932061495667,3
38,Community and Personal Service Workers-Part time,SMAPE,2.5321911443572085,3
39,Labourers-Full time,MSE,995.1275268037401,3
40,Labourers-Full time,MAE,27.86837821936201,3
41,Labourers-Full time,SMAPE,4.407322337744751,3
42,Labourers-Part time,MSE,2043.7015910742946,3
43,Labourers-Part time,MAE,41.05564610563918,3
44,Labourers-Part time,SMAPE,7.507916005112624,3
45,Machinery Operators and Drivers-Full time,MSE,1535.3380185353888,3
46,Machinery Operators and Drivers-Full time,MAE,30.67232751053324,3
47,Machinery Operators and Drivers-Full time,SMAPE,4.744511569059461,3
48,Machinery Operators and Drivers-Part time,MSE,496.7817350422038,3
49,Machinery Operators and Drivers-Part time,MAE,19.72256451783566,3
50,Machinery Operators and Drivers-Part time,SMAPE,15.37655137246766,3
