"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12"
1,"Aggregated",42065.1751637917,16849.5362607948,19065.3821752233,23497.9396708978,17677.0905725298,18037.6373126034,22292.3720881776,19989.5310677525,22058.8725754229,24701.4921334916,19326.3564049901,19824.8649469034
2,"NSW",14404.612391521,5340.87389078526,5980.50436922128,7848.25191213782,5308.68065047449,5132.57923962972,6452.19931211881,5440.23067611096,6032.26625177112,7668.55022736869,5712.35777406321,6521.34914674613
2,"NT",320.873750849635,261.634514758023,271.327513822768,408.693702962325,554.475357477199,658.175059581379,902.591007796893,871.87780727635,718.734246307393,730.623682256138,488.706429678214,275.46007891736
2,"QLD",9669.23349743899,4158.39205582369,4386.07984659039,5563.38124608336,4798.75438154998,5217.39819284587,6762.93309579143,6833.43618436572,7704.50159406739,7293.80234151833,5459.06822397812,5260.65774174729
2,"SA",2920.68652588145,1254.10592395739,1423.89460777038,1768.87228958032,1343.41971027436,1193.47709220157,1523.67868970338,1130.6485348739,1353.98574839388,1715.11261501856,1335.32409732123,1370.15395076443
2,"TAS",1569.75667656749,867.130560540211,985.089112222309,889.482986855514,580.343731107397,524.559308759095,548.769258212383,379.179097997794,472.461155110322,602.543976849863,636.282317181142,672.325301489815
2,"VIC",9709.4379535874,3553.34616817494,4293.59635654255,4731.59779532419,3470.06918281005,3431.1995164099,3774.52416882256,3285.55127726768,3402.33018387186,4012.59072409893,3959.64340611413,3941.75533528416
2,"WA",3115.16191811404,1379.91342171952,1679.39495019088,2193.74625640836,1461.5336445594,1758.40780061364,2178.33250565179,2014.36295083664,2222.02447579652,2592.96834503694,1691.82759798105,1712.48757080803
3,"NSW-Blue Mountains",150.916428650437,92.7305636323856,104.534556777672,156.082897930328,106.774362260105,127.597435578004,146.787193502659,105.00839408702,113.097351322372,148.312379716646,94.9768983505537,93.0576766555425
3,"NSW-Canberra",593.554649199134,365.799705760455,459.605440242942,503.267555166282,426.635579652016,383.767252604158,499.085847099822,340.099699849359,398.021167860003,537.624795869133,367.707874962411,418.818029051754
3,"NSW-Capital Country",220.56989927256,119.076241512685,171.374851501233,257.179510350566,173.946301424625,146.646185584475,153.578889646583,139.857155246122,176.193079543522,206.477196506834,214.583310145506,180.52972559769
3,"NSW-Central Coast",797.117386603206,306.557551707639,207.153873109181,373.485487301666,180.778532025893,215.621224641059,251.782852764162,192.474757427462,200.217430966058,278.748281234432,254.983688028433,361.008743358645
3,"NSW-Central NSW",550.819915099933,210.25263571665,334.425083591755,423.225797999938,309.236861869578,301.918223193487,378.835050245927,274.144755314775,351.014791925857,516.925802882985,297.346391873053,307.537629786162
3,"NSW-Hunter",1281.37040470287,517.48919426477,627.774240422654,752.798998035143,538.139066689358,498.771829491547,572.803267538061,525.54539965267,563.243209332207,701.430966819827,558.69814107975,642.900265094573
3,"NSW-New England North West",560.426888444118,263.234941732584,347.455775449765,371.621223319951,286.286849535961,303.954684779615,330.413174169668,329.97588110609,313.781512230642,399.1786787087,282.631525871068,252.105053184499
3,"NSW-North Coast NSW",3412.68747753999,1146.38056292147,1184.61288066789,1550.88013747112,942.870874211627,910.119113710729,1191.82446991841,1048.75892779779,1194.41187258395,1537.9770150497,1190.49566758227,1227.3390946569
3,"NSW-Outback NSW",83.5572220275091,64.2248448066862,58.7709770714276,116.396759867342,128.658441120804,95.0928775344265,153.996658909567,127.44236317745,158.888724712123,149.841724316103,77.2165493946503,273.011695850913
3,"NSW-Riverina",250.124864282143,108.533922070965,185.371387095504,285.681960668414,157.025518684233,145.397169457445,173.283939240232,135.71838946234,159.84701177739,242.11787210231,128.214222495114,184.263207513307
3,"NSW-Snowy Mountains",281.23881856709,92.862758193515,146.705637277146,141.324928783217,89.7052173679081,114.552122747451,422.545129666236,416.581538347267,321.414010450333,166.276440140676,97.2239552377846,133.699760961392
3,"NSW-South Coast",2972.88489088032,799.068393645979,858.313167532213,1147.79872543161,590.458143815829,474.092330029488,578.232847331112,456.246540905633,490.20605772381,868.117721678081,589.700946983175,829.370297431285
3,"NSW-Sydney",2703.72455128825,1417.53942955925,1537.85380424392,1774.11959464522,1469.35310139427,1487.79715119609,1718.99597972096,1474.59080668836,1689.81680829294,1991.87395060912,1634.26895912792,1736.42762295236
3,"NSW-The Murray",493.361804213588,182.688419400894,230.174137565352,310.973219287365,212.488086248885,211.414125756734,178.912248898554,179.546634993966,288.263083508784,225.210966507268,258.490207131786,300.797636150251
3,"NT-Alice Springs",57.6366218189904,109.125257674107,32.9630085507564,67.2724279103857,66.564956756088,83.6148714123767,116.732373517518,122.730709081974,115.567730589087,111.674501751275,118.343030536314,41.1589479843453
3,"NT-Barkly",18.4005024884168,18.4005024884168,18.4005024884168,18.4005024884168,18.4005024884168,18.4005024884168,18.4005024884168,18.4005024884168,18.4005024884168,18.4005024884168,18.4005024884168,18.4005024884168
3,"NT-Darwin",136.015820278191,108.181549353645,169.092197171109,183.787020926973,281.096011958199,347.791637947547,418.909139401088,458.813122977336,330.0971619755,324.978605870755,176.580296868147,179.82753979471
3,"NT-Katherine Daly",48.4251499047419,22.1347383065134,19.0765071309655,36.8744381352498,63.980404465071,69.6823925227076,84.0693761266819,86.3354240329824,70.8446245539794,57.9463496088181,50.4089596028037,13.5260697404283
3,"NT-Lasseter",26.7404547523058,11.044298464486,16.6908476322288,39.3735712441139,48.2012710578677,56.1670178245918,84.0676503462585,46.4603145071471,44.3779600842118,57.8221475095779,25.6110853483274,11.9914798302935
3,"NT-Litchfield Kakadu Arnhem",27.85513019363,17.3225044086987,28.3220047272491,55.2277861024909,66.5944452228298,76.9307533506583,118.344868949102,85.9067025027516,67.935104815309,70.8943058298459,65.0989603379832,21.2536577527311
3,"NT-MacDonnell",17.2318604413168,17.2318604413168,17.2318604413168,17.2318604413168,17.2318604413168,17.2318604413168,17.2318604413168,17.2318604413168,17.2318604413168,17.2318604413168,17.2318604413168,17.2318604413168
3,"QLD-Brisbane",2363.58338565443,1047.37586704886,1099.22489938279,1367.76755863635,1213.54057564935,1137.68696683426,1445.31409022433,1208.76943306494,1454.26692445528,1416.8933774339,1299.62780269443,1212.29511867312
3,"QLD-Bundaberg",260.506084993398,88.1360586991542,109.828382537806,164.072116643679,151.386548393798,116.103528548867,160.436833983447,214.67390439349,199.058662925901,156.876440808752,155.732027412345,141.566956076204
3,"QLD-Capricorn",276.983878383246,124.421460117264,139.405039137688,224.029156951763,169.041512650408,250.287197865355,317.919033370355,317.549932837288,375.616534299248,283.440242977013,182.758495409558,180.875548130776
3,"QLD-Fraser Coast",377.198382534191,83.1009891773679,113.446223984225,166.870631792027,124.670866837157,175.015070485508,225.967348167067,295.948662355138,278.535602822316,277.052174353266,197.540752167157,156.294596571207
3,"QLD-Gladstone",106.296369396443,106.607546149041,106.918722901639,107.229899654236,107.541076406834,107.852253159432,108.16342991203,108.474606664627,108.785783417225,109.096960169823,109.40813692242,109.719313675018
3,"QLD-Gold Coast",2040.0352525321,854.019633880173,938.701133302145,1083.77384005871,823.333170476742,906.629733010468,1015.68322264447,1145.66102967057,1362.09567459915,1392.39010300791,1223.4711316943,937.131837764274
3,"QLD-Mackay",227.012599068343,111.056888388115,151.09680622489,163.806610591043,191.288553222771,234.682569929412,390.314826969104,300.92442255531,213.690983456251,203.600413786763,124.69654455215,174.194884579726
3,"QLD-Outback Queensland",235.372375095164,310.952224012639,131.429882957618,251.412180098125,212.46166579745,183.592351377133,273.161539366838,278.786095148076,329.945693279961,231.337425983805,141.487460705139,173.777413186531
3,"QLD-Southern Queensland Country",435.509000681469,246.723238122134,314.979821497281,340.869177026363,275.866646681509,308.878800697453,365.19037119202,349.295863778796,347.40035819527,322.281622253192,276.560444633787,366.130968940508
3,"QLD-Sunshine Coast",2007.56617819589,719.784541289486,672.265079437097,836.123904751619,599.593372606433,636.624319021254,887.568177047778,914.261146326288,1084.29433909937,1112.57333760077,782.062675185883,885.138121282877
3,"QLD-Townsville",264.422554045425,137.061274560746,154.23710890672,273.602173654436,229.961190966611,273.5477754455,387.165843191403,384.503091761213,369.584937022875,321.891440857379,211.817777865608,203.912877149525
3,"QLD-Tropical North Queensland",635.920003153196,355.740338288744,371.328387849025,476.465694232297,568.495454067227,724.016741478654,918.037096614849,1020.37800903857,1053.76330406443,972.841174381136,638.680543253152,436.099419821528
3,"QLD-Whitsundays",186.828017168921,109.353250778922,157.291640944615,142.870721085374,109.468113979999,134.098716247414,185.008327849984,187.864961587661,248.148592546106,279.322608301099,140.76978385595,257.531241349146
3,"SA-Adelaide",1086.62778979805,565.61797961128,629.69844547474,686.34159579176,568.33306803898,509.536667379382,649.740697876682,525.828306897319,594.585274717127,626.949416636684,589.809185932366,671.943906498727
3,"SA-Adelaide Hills",25.1353619378028,25.1353619378028,25.1353619378028,25.1353619378028,25.1353619378028,25.1353619378028,25.1353619378028,25.1353619378028,25.1353619378028,25.1353619378028,25.1353619378028,25.1353619378028
3,"SA-Barossa",56.6499821862299,22.5950613072186,31.8648641422764,50.4663453278154,35.1444732530732,30.9988320225526,46.8116000252352,30.0214700804909,31.5635550171614,47.9190135461093,44.935567137533,39.0780576661629
3,"SA-Clare Valley",52.0713034088212,19.2571784335647,22.7147742392134,29.9219810635958,41.4273297746768,27.3310886018801,29.3833210748374,21.2204613706552,28.9542863368711,30.5021619130049,25.2344422186417,24.7835660591831
3,"SA-Eyre Peninsula",203.232792216366,95.5273473183499,149.760436610251,139.786224053685,138.306755419529,97.1408247386692,83.5326219365226,81.1139952273573,104.596459839617,149.2085210787,101.323771766236,88.8870074926616
3,"SA-Fleurieu Peninsula",404.178613209352,120.741250808796,111.008607017054,170.530633228123,83.4306113469625,89.5758961737729,114.681487749326,58.0579379969433,75.1133548425807,122.198877976495,111.795434094831,116.311605008157
3,"SA-Flinders Ranges and Outback",119.027400115756,118.095048040652,78.3629414157253,174.167306763515,148.14983737905,134.741953320948,244.502526942777,208.054090559952,227.29807275338,272.70320827417,154.797370527075,79.8908222952334
3,"SA-Kangaroo Island",103.430387476479,39.3929890622733,40.6311164140797,45.7204281475639,29.4345012443785,14.2510280868302,27.8218307894007,24.7127341158711,18.0861117036538,37.4493753478776,21.0872860814319,27.4909373812128
3,"SA-Limestone Coast",265.440655970527,104.324702782045,104.89574567341,135.606004169903,84.8974411766027,100.295299632597,76.9038175207551,46.5952661730308,59.6154636435769,117.848086476831,89.7725410147753,81.2634927353782
3,"SA-Murray River, Lakes and Coorong",99.4037600287241,35.2737611455285,50.9541431325022,55.8636600346631,53.3135036163183,34.7760960138405,41.9239810383251,48.3793374984478,52.450561299535,66.4651163801353,43.9759840724569,46.63067906146
3,"SA-Riverland",184.9692828284,35.411621097558,48.6435059940754,113.773991576004,54.0152098786583,66.7126363565312,63.7919397609757,46.4509392734322,57.8730105894905,72.478932008303,52.4583586740124,44.3984653961812
3,"SA-Yorke Peninsula",338.071290668872,101.870743812645,126.786593382989,166.737367331243,110.318485243757,97.4456667387642,98.8925740560479,55.0559551155254,70.8912276427079,143.72964175203,103.437294283965,115.122092290995
3,"TAS-East Coast",173.644963089541,76.7740217819386,82.2653761434896,115.638412550775,34.4492116141892,41.7616240864768,22.9797852089367,28.7875379676377,36.7117679260291,38.4992575987698,45.4384971183879,58.1478514543077
3,"TAS-Hobart and the South",698.079434452729,355.78633908413,402.421887134412,377.684578841528,271.570934966385,249.665639055033,307.416430990395,173.943419310507,224.90582161467,276.871218731104,268.856186964445,294.747595867953
3,"TAS-Launceston and the North",308.906544126752,204.457117331286,252.438520824176,179.861777047368,127.907753740266,131.714122329786,141.558000385958,133.734757037354,95.2508011036732,153.561531512274,155.068798871132,141.291495533391
3,"TAS-North West",194.824925181469,137.246565382712,136.71413883926,130.970454429322,78.6801157707614,71.1085055218052,89.1443621513574,44.5482382524492,81.2095801637874,82.876275899124,112.022928955304,113.163986583272
3,"TAS-West Coast",48.3463781379221,38.9768080038406,59.8751416827661,41.207786234391,36.9850059600179,25.1265772819523,15.0715359947863,12.3767184112003,22.5415348202941,30.4074866620523,34.3476957802546,24.9260099995393
3,"VIC-Ballarat",125.530317554596,63.8023925714454,98.8775708612918,105.901751506984,79.5257901765667,83.0393420241498,79.1686538779763,65.7231188699068,86.4830795748788,85.5332434338362,84.8182774989887,81.9871217435864
3,"VIC-Bendigo Loddon",233.665811262112,149.777994206371,149.001078729524,165.326375112722,89.6475282723164,166.502922142228,128.173152946044,106.902303153814,96.0042840779489,128.012030535876,124.86822272123,115.396357046741
3,"VIC-Central Highlands",103.936665091242,32.0444781674368,252.364479563674,85.4172522168803,36.8424837977679,42.2388347950456,51.3490135755681,42.055498039166,39.0123562720934,49.9819999518529,62.1274890174473,44.426188450878
3,"VIC-Central Murray",427.3009951143,168.522541448584,185.228638410116,223.959621537916,153.511986655334,157.03597326253,149.199399663145,113.752084217283,169.172919476978,138.648977025847,144.124396871018,151.290309013413
3,"VIC-Geelong and the Bellarine",694.552137369684,201.648271322331,190.375714057961,200.378397077638,195.052110145395,133.97923026461,154.833099588639,105.599353875656,153.054963635176,164.736300352003,212.362301909457,170.637300218541
3,"VIC-Gippsland",510.118682134737,178.701338275765,252.202124889202,263.482625493482,233.190693202051,167.023686524838,167.496401604771,146.054720358313,180.980382838068,254.412408527754,199.71782491173,219.018212730602
3,"VIC-Goulburn",146.131825711263,52.9412516462398,119.63044277698,117.694568686963,83.1515603368887,88.0508140027067,79.7154168850473,62.9420131943393,64.0924162765084,93.5196575723552,87.5138942093432,110.241848855324
3,"VIC-Great Ocean Road",1286.06707745784,338.524483844817,436.115705139647,435.417047476914,278.77012298611,236.197486703659,254.299162307542,175.698012656088,262.096360975657,303.655664503557,299.021916494547,315.98101062691
3,"VIC-High Country",494.70017551385,125.958652341294,223.040580195591,320.514035240993,273.787410373678,203.271641672871,368.436933415312,375.414445463403,322.957382518084,207.854665118803,233.963908852004,198.740857839415
3,"VIC-Lakes",459.275791451837,170.10896772402,200.689778501425,203.416150068637,121.466618174811,114.917149865138,99.0894500108834,106.256088745039,125.921121642293,137.436498596698,170.819572079509,102.436865128471
3,"VIC-Macedon",73.4441334628764,36.790750450716,40.491524526861,27.3700007642372,36.0760842790242,30.3533097770335,28.48509827173,28.0877952701447,34.0067093606551,29.0854611110999,40.0685945245632,40.8709758689867
3,"VIC-Mallee",262.609828083568,80.1581516299963,149.789974309499,206.88529235757,161.15965864562,158.135247237295,161.117534823446,169.144139350191,174.428693714499,226.868050296711,154.305702482063,166.180310259013
3,"VIC-Melbourne",2453.23339659299,1331.59579169223,1453.67038920352,1540.32554695252,1441.85282567263,1435.23252236918,1657.82311067257,1475.20714993091,1335.99253865526,1657.69668282827,1562.13969673037,1575.07776073291
3,"VIC-Melbourne East",99.274595762821,74.1541437580444,64.1722390305779,65.179319109876,80.5814808851171,69.207612074071,57.5491832916978,44.3934297892539,70.4182106768646,81.1022377670955,52.4241107654777,73.373620722143
3,"VIC-Murray East",28.6692183173828,28.6692183173828,28.6692183173828,28.6692183173828,28.6692183173828,28.6692183173828,28.6692183173828,28.6692183173828,28.6692183173828,28.6692183173828,28.6692183173828,28.6692183173828
3,"VIC-Peninsula",1083.36036838337,257.291712087496,247.086953029243,266.077678513783,138.758975129159,140.426679019726,111.363287596111,91.1115759158905,105.374644868385,154.877973653084,169.934468681253,251.480472645483
3,"VIC-Phillip Island",720.007003766546,178.432889181661,173.039246023329,193.333910346635,68.1612311803103,96.9324239269771,92.4659377972617,69.0754512870822,102.131550625931,160.507509840984,152.64966485158,136.701552995904
3,"VIC-Spa Country",58.4246567429314,36.7711255654148,48.7510688120224,60.4507132644077,41.320052315926,46.9856948052802,56.3441608162775,36.4995371178715,30.6308989366258,41.5384191844461,49.4463276254178,42.6958985593009
3,"VIC-Upper Yarra",98.6247139494433,22.3292967104729,43.9364278532094,52.247224112179,19.5542491659902,18.632109957773,18.5292489001907,4.72935875611812,11.1136791825578,19.5405097748078,34.8119468278166,16.7209481554611
3,"VIC-Western Grampians",52.9200687520716,29.7645701370643,57.8108551256134,116.869642429698,54.3468411314829,39.875341626,54.9755674001617,55.3232196274487,28.1450009432239,59.834833449947,56.4594934410084,66.2032527097802
3,"VIC-Wimmera",20.8164350314884,20.8164350314884,20.8164350314884,20.8164350314884,20.8164350314884,20.8164350314884,20.8164350314884,20.8164350314884,20.8164350314884,20.8164350314884,20.8164350314884,20.8164350314884
3,"WA-Australia's Coral Coast",314.274517427805,162.778677704429,130.636233312271,286.770419640666,185.870308800083,241.864766898356,365.777160579589,389.828419957423,447.781289184733,422.516002917181,227.274940906265,177.903700281399
3,"WA-Australia's Golden Outback",168.508866468507,85.6184382301574,137.321409456136,131.550831299895,95.4737629980566,130.951754216423,133.595188639085,131.017583520483,157.945461892479,172.588677422464,144.022526004695,102.710591870092
3,"WA-Australia's North West",153.305635982878,180.967805308382,198.42640701809,172.217879956516,188.738094567785,279.990711702307,505.011212218243,522.217243712957,458.852103881812,433.103971054275,218.385892872345,191.488022321435
3,"WA-Australia's South West",1098.7892549111,416.598935011103,489.950872395274,735.59421028035,314.4354135133,452.791227111647,372.85755998648,321.480150760835,324.800271609627,512.57386444144,390.754041743338,510.221712605657
3,"WA-Destination Perth",1313.84349907367,605.675124921535,765.824164822536,922.204773542673,706.586230104459,699.406758420862,737.83230696758,604.93702936601,774.827722999237,970.766706189404,712.349851292883,722.256096373679
