"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
1,"Aggregated",27545.086691645,27879.1195853736,28844.8765446879,29086.8802589227,29251.0822575734,29114.246094123,29656.9542667141,29046.8852219601,28643.1202168092,28316.1307475321,29036.8852859917,29141.0211932559,29301.7945238538,29323.6844829511,29714.0281532933,29472.6416729667,29940.8101063889,30590.9600070468,31152.9451361537,31488.3246913803,32690.6682103196,33706.2381322081,34742.8344424343,34464.6198291194
2,"ACT",157.982005614275,166.010571800716,174.039734117361,182.066089208913,190.092435169496,198.120169456766,206.151089254149,214.181790657546,222.212470734879,230.244926649058,238.277854772503,246.31035169825,254.340414064733,262.373739836951,270.408524955971,278.442565545068,286.475058284869,294.49929945623,302.520888415126,310.547724019762,318.578402495147,326.609019833059,334.639973134308,342.669059074749
2,"NSW",10237.7657665429,10091.0146806884,10385.9704932038,10398.9986966843,10348.0051012984,10282.0066023593,10426.9854965981,10236.0191039003,10100.0136057211,10006.0094039944,10116.9888978309,9964.01530317588,9807.01570592922,9718.00890406443,9721.99960077859,9639.00830228537,9719.99189856119,9858.98609529544,10029.9828938184,10068.9960971963,10279.9788936983,10579.9699894841,10905.967387865,10571.0335061231
2,"NT",1096.62988995813,1097.99986292307,1084.00140065997,1038.00460235368,1066.99709906496,1097.99689821803,1112.99849896786,1097.00160061975,1138.99579813907,1174.99639784727,1248.99259607869,1262.99859858556,1281.9980989455,1374.99069533459,1422.9951967593,1410.00130014501,1443.99659849398,1532.99109537695,1518.00149983092,1425.00930462527,1520.99039631133,1535.99849831736,1533.00029999412,1517.00160079994
2,"QLD",5680.3309523016,5573.56601516036,5800.78723363158,5632.98900935167,5527.98373565321,5608.20848373164,5778.31917400238,5600.72370094212,5541.67931200131,5386.4299966205,5575.63500513746,5624.50115413182,5754.04304601982,5631.118528654,5653.6711249868,5637.61293934447,5774.97694732277,5949.32318871081,6106.06364003614,6291.66620196442,6652.75508980765,7022.83522002191,7235.73163202479,7214.0138657646
2,"SA",1962.97169262186,1942.87763498914,1956.69106944424,1981.53204451925,1982.51288109011,1952.12294041025,1959.371445856,1973.85869971378,1978.90932345472,1997.23407483237,2014.25796633202,2046.16241071851,2070.28519012775,2116.49268638422,2160.3387724507,2146.27397973038,2167.32639508055,2210.28664004981,2261.91863928133,2318.36605490455,2397.83301944703,2481.52101469977,2581.15154521602,2645.93955785417
2,"TAS",511.697290098816,510.423582598567,521.362250174552,517.338224894312,509.580049320008,466.369910561326,474.347111780963,486.84403769845,489.962821198058,462.224591520553,472.56215320874,511.913398350337,523.98536247066,511.238935923771,511.05962981788,496.75659849287,495.438383841848,468.093710807654,462.019899284366,469.509325602004,477.38190476376,473.343129973283,468.583017233771,449.384601504855
2,"VIC",4220.20619041896,4291.31794426949,4391.53042074254,4473.71462868678,4592.7966456811,4550.65408101863,4616.15731403222,4614.11173810694,4643.87499600829,4527.50569478269,4651.76152993109,4814.51165922168,4921.7749195817,4851.55057706405,4938.62439110461,4976.1969044669,5098.42893723317,5254.62574407462,5388.25862118441,5566.67236865827,5894.24947494144,6048.97890577544,6194.0774153805,6376.27296943983
2,"WA",3972.93508836039,3978.99939349643,4175.98029953622,4529.9645973055,4770.97589596649,4825.994497477,4837.99879942518,4733.01050009481,4572.01610137949,4596.99750155901,4663.99329961304,4632.00319939543,4724.99070012964,4837.98869883876,4954.98829863044,4940.00149886053,4917.00230019696,4962.99540013589,4986.99759949089,4938.00489986022,4945.99920047363,5015.9929997768,5179.98359896436,5254.99249820639
3,"ACT-Female",14.5475100964507,13.9870367205313,15.4404418271235,14.9187461719448,14.2238194331863,13.7805795404019,15.6709363219461,15.0657607412145,13.9554111051568,14.3337377252438,14.2128654220724,13.7735928259168,11.3203497440447,10.8421487422313,10.8993189200141,12.0223159179238,13.1007661676058,12.7020934019348,12.4478109516324,13.0099789387745,14.4550748895561,14.2902569925804,16.3581975807164,16.9528215167017
3,"ACT-Male",145.732276633446,153.644863107553,161.547196977248,169.392278744775,177.239076309053,185.117175623329,193.040278200463,200.967962304076,208.902629995166,216.866908892187,224.842815630413,232.812381203859,240.755441692482,248.773418397212,256.827858379156,264.857817023036,272.84753470432,280.66214716958,288.421696329213,296.295569406122,304.243299120252,312.197347780272,320.13305866604,328.023622155906
3,"NSW-Female",744.360388719494,744.999935824492,766.997792619759,767.999899443349,768.999899654738,757.001204012006,774.998194087694,748.00270886847,738.001003623523,693.004515183476,689.000401793723,688.000100375487,648.004013416984,646.000201073032,640.000602031212,654.998495032813,653.000200519345,679.997290970453,693.99859503577,692.000200529378,698.99929767391,738.995986522619,764.997390882814,723.004213815472
3,"NSW-Male",9343.9321089262,9345.99979297277,9618.97266854295,9630.99879588189,9579.00520586732,9525.00540673936,9651.98728591708,9488.01641761195,9362.01261615272,9313.00490690548,9427.98848724885,9276.0152163504,9159.0117149961,9072.00871119102,9081.99899972061,8984.00981118469,9066.99169142469,9178.98878627123,9335.98428079857,9376.99589370507,9580.97957609802,9840.97396801591,10140.9699628484,9848.02933073217
3,"NT-Female",46.065066793313,45.864681136852,48.3692223796665,47.2429016442894,46.6094850040816,48.0759879690382,49.6622242798811,50.9217296279905,49.516733847017,50.6995660924396,56.1004885640865,60.5850670034553,64.0045904687346,67.0514132570745,80.279102533197,89.9719689100057,97.9206007948743,103.286384762312,107.95807745048,111.679833659054,115.034783907148,123.260172223827,123.507273931514,120.154758384207
3,"NT-Male",1050.61062572668,1051.99985950132,1033.00192133624,994.003944018898,1020.99727005872,1047.99726938383,1062.99848286825,1047.00161782591,1092.99534847304,1122.99696581839,1188.99332552845,1203.99848246943,1221.9981796198,1311.99089868221,1336.99747098695,1327.00101098134,1355.99706751471,1440.99140418829,1419.00222385233,1321.00991034825,1411.99079874476,1412.99989794583,1420.99919100002,1406.00151677381
3,"QLD-Female",419.595356789152,420.99985860621,433.998691383516,413.002113764216,419.999295580794,422.999697943957,445.997684750227,434.001207707482,408.002617326072,401.000704895446,422.9977855133,426.99959713024,479.994664888731,436.00442857827,460.997483902998,475.998489821051,474.000201171406,504.99687950719,546.995771893998,570.997583693313,614.995570641459,645.996879041073,650.999496377281,660.998993332188
3,"QLD-Male",5119.84008942632,5154.64819118247,5366.31753557039,5223.47639328464,5107.75199074764,5184.86242316878,5327.08769743887,5164.43581938808,5138.50680996143,4989.78929166532,5151.67353805205,5196.0375130556,5259.69032976705,5195.12241010189,5186.15140671824,5152.64816923414,5295.91867959864,5433.40338481293,5540.56332790733,5701.47063494173,6013.85460588227,6352.61619793246,6565.72965516006,6534.76758810867
3,"SA-Female",128.646122330238,127.536820086803,127.506894922239,126.609673163446,124.799643809198,123.960213736868,122.903652316776,124.588565049896,125.832912391782,126.287415789031,124.85489197262,125.277730634533,127.889258772807,129.241384489596,133.965214135365,137.005714542589,139.262446006735,140.256438585791,143.913888025074,147.847952366831,151.630457077812,160.369243766676,167.537126504506,175.924306088358
3,"SA-Male",1833.58212876128,1814.79908200403,1825.44400158989,1849.83382740459,1855.71010623117,1830.71307810655,1838.21937250433,1848.08020257267,1851.44805728489,1868.85885263844,1888.78807548,1919.22432694046,1940.12697463341,1984.21525738692,2022.24712741433,2011.34447708765,2030.97234414189,2071.62347900922,2116.26943069192,2166.70916201104,2240.45010391769,2312.97841382588,2406.01617213461,2467.37185140355
3,"TAS-Female",34.2060468297985,33.5185158491874,33.7929954648854,38.4715616171213,42.1932277517517,37.5225153288579,37.79471496163,35.6314622302706,35.2714846276851,31.1262302038533,36.1848991534502,37.7897033764096,38.4796570364896,37.6361491161249,36.133359886001,41.7580343060212,46.4565307621585,41.0656473342143,36.4676646655962,33.920783572188,34.5360123598041,32.5202381915696,31.0835262891696,30.4658405793742
