"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68"
1,"Aggregated",8238.35688522701,8265.78491275626,8285.25687405797,8284.28052274878,8305.65371677564,8327.60767339647,8301.12225730274,8305.86145185082,8441.86931211879,8451.41694200157,8437.87042123447,8557.39445062737,8525.05936749105,8600.84520915689,8558.50412441548,8740.89679788691,8741.25168311635,8806.03290014844,8850.99369302325,9018.32557185026,8910.28633456151,8985.98276810719,9020.68247936885,9048.05906563625,9054.33300991622,9175.95084685165,9144.47826727119,9182.14399824092,9304.34229225515,9428.0512465466,9370.42603080738,9417.61956245047,9477.20313166377,9457.2990541324,9520.99253819768,9564.35884006874,9696.06618594544,9785.18746828215,9798.91398060282,9989.40701194561,9982.46877852054,10047.6951575473,10055.5953895146,10224.0101984422,10251.0741901864,10372.4381195723,10430.1441334829,10477.587948803,10570.9147338485,10730.6306086995,10699.4324584334,10803.947550965,10825.8383608866,10865.836421004,10791.674376983,10785.7075945204,10878.0355879585,10924.8174591645,10937.2065345918,11041.6387875476,11176.1301949164,11176.475708795,11164.6705367752,11248.7903997002,11268.3868230674,11288.7476206625,11375.1190968665,11386.875216802
2,"Clerical and Administrative Workers",1106.74041312036,1111.21284886628,1109.88829068739,1106.34936441331,1109.54290278009,1111.97946359779,1107.22506095656,1097.51188296689,1114.2870396908,1130.5713559138,1119.88526981551,1120.99472043422,1105.57747894855,1108.34274949998,1125.45335631709,1135.32191121712,1154.7992686889,1169.67475168736,1197.93371756398,1212.06629270787,1213.43898160327,1226.92775383813,1213.06747828076,1210.58146751255,1199.97270678575,1215.09733730778,1195.12361814667,1189.62583581913,1212.71862096185,1229.71081829313,1234.51691628838,1232.6963392476,1227.10185650277,1205.25758848972,1214.7839815384,1201.33741899845,1215.7771972289,1232.45509875659,1243.91521233247,1253.9085355469,1241.28520523366,1254.58599836567,1265.23957561729,1269.08381582431,1270.27132088537,1283.57317089144,1299.30768787763,1294.90284456356,1297.41799846455,1315.11418363647,1305.96075118056,1302.36579193301,1296.28357986237,1315.99642760227,1320.9773328014,1292.72216235202,1288.01889075515,1297.97034308694,1307.33949594734,1279.69762072521,1296.05132743942,1290.85952659857,1319.07429747097,1323.56031752894,1351.15173901151,1357.30676854367,1349.99937921963,1352.428210813
2,"Community and Personal Service Workers",557.480076417916,568.521862824614,583.683513690938,601.875906196219,620.061908462763,633.962778385838,647.602563356812,649.686077889494,662.695158710144,667.191640643315,674.582773093851,679.861781538742,686.849532963498,694.27187975156,703.355726952157,703.058237128415,705.391272110929,706.071870477996,715.421172782627,723.06880964069,728.253576354749,733.983073893021,742.234325738811,750.892625645276,758.094368662607,762.531838973966,768.788094155098,774.044707759063,785.655020805696,792.931038698806,799.435493834933,802.691996169546,807.212536223896,813.334213019569,822.035194347314,827.413239784033,833.330642385688,835.822528813659,842.239424991872,853.682368029266,865.551495101105,860.466226131329,870.720542923016,874.560707081323,882.665890835921,895.935673500841,913.194437598355,914.543130545941,914.856382198657,917.599647576811,932.022004999931,935.694741233491,949.082639749833,960.513842905487,980.278143025238,991.530721453248,1008.16289236934,1006.81941953546,1006.36095608323,1022.31588418421,1041.66661329939,1043.08531396339,1052.87952233725,1069.23453481744,1079.53498070678,1082.07016331656,1092.27592008463,1091.93111370853
2,"Labourers",1062.80784118087,1065.48344766789,1070.79520940035,1053.61464573429,1051.65023530226,1041.99494164596,1038.18555390674,1039.61755356337,1044.46525962733,1033.30565575476,1038.93730508114,1044.9514380246,1051.96367046568,1051.74374732292,1048.61429924314,1051.80836717733,1058.00095924957,1066.46287478547,1063.54125628231,1067.45485657873,1063.72124936948,1062.51976835221,1056.9755172234,1040.92628163452,1038.33755411009,1049.8921373605,1054.82010607787,1070.94674682238,1077.97622412308,1080.78366375591,1081.48658444419,1077.1680222599,1089.37614048544,1082.00991436388,1087.16149135607,1093.80777270025,1098.96147396043,1108.55558159058,1108.21284668457,1093.28123084308,1101.26032072336,1098.06300479137,1100.11989394866,1122.66880354218,1127.57634155916,1143.84593646792,1140.93427328865,1140.71280729437,1142.33458721185,1151.0491892643,1160.1186438368,1151.10260520068,1157.09788966516,1154.5356945938,1151.72988143866,1149.01888808586,1152.35262402256,1157.03230921352,1153.58688493955,1126.93585529628,1149.67438238505,1165.14571702569,1160.69639469479,1148.31164471727,1137.64479245345,1132.81663665755,1137.46223503423,1143.67957161159
2,"Machinery Operators and Drivers",589.777252525334,590.367619850012,587.51780531,631.06133254,640.1007725,627.77675053,614.149661,607.44954891,624.12436548,610.3677862,608.71806214,619.8059939,649.84124709,626.70899573,623.87635733,609.68439187,621.00462832,616.64031784,633.99036028,613.36465366,607.62510149,605.43377058,622.01010421,627.64675806,616.33931896,626.16607828,622.34246999,619.99822277,632.59661605,635.31066951,632.65696563,626.57417633,613.23985523,625.90767782,644.45433326,637.18897432,648.49109732,635.80573796,647.58541919,635.54155981,637.07460477,638.47986348,653.37719985,661.01149599,690.37759948,704.63270616,707.99339353,713.72006522,731.12680054,698.5034564,722.10273816,722.74711306,735.81508196,710.79587458,690.91747811,689.93363873,670.32570797,692.33162935,709.05065244,708.93920144,711.24877883,713.55797149,732.25868715,754.17449185,784.56370222,740.32727814,729.51346699,726.39363238
2,"Managers",1014.03370989425,1020.68242538596,1008.70938352309,989.609238055951,978.512240252276,980.608739426722,984.25540341746,972.238472704901,983.300892934384,964.217888889315,982.272186797912,986.091861054116,995.033359330398,999.295598433269,998.963546541599,1021.8722716634,1042.31813058974,1049.59128907335,1026.86454525127,1032.64090988008,1057.05499398939,1054.83646909885,1088.39016830468,1104.095447136,1160.17461987095,1161.85055112558,1145.72190353485,1108.58049591577,1108.09555507529,1122.90966626303,1139.10994324869,1130.74308009407,1153.70271756139,1161.29105919173,1155.8413170928,1191.05313764681,1227.63352395873,1265.18681177236,1247.94210318608,1252.88200369584,1254.09326413083,1294.63324052573,1270.4616737645,1278.20868656495,1311.50644300275,1318.08661985694,1321.95428868168,1350.37759143162,1371.98088049324,1361.05475810251,1377.14213979925,1401.22702119809,1365.40618985912,1378.82187757548,1403.32286505096,1408.30089381096,1442.5153120254,1446.91346774771,1480.44701943711,1461.47903674489,1440.78010968102,1416.47887593339,1438.25889277745,1452.79437767708,1466.41224145041,1459.06784583558,1488.06622156476,1448.49357302984
2,"Professionals",1424.11317383127,1442.38123985031,1457.25284546066,1458.01525694772,1489.36601275816,1472.62444165243,1501.22173159043,1519.28249278053,1536.99580647452,1539.42194231568,1566.59347911488,1571.78160206255,1601.88122099982,1612.90328575322,1617.71475625363,1621.07239417994,1647.35235245906,1649.90795609863,1690.89445611931,1703.01315823942,1712.48126173748,1731.11630745944,1756.35351891727,1765.47139984455,1765.10135106268,1775.60797389317,1806.58141436797,1827.52740515132,1829.25007380241,1850.0985864959,1848.88805162124,1861.28401157245,1882.60252597828,1894.62130237305,1927.97293490017,1913.62456468176,1926.76607587801,1917.13351589062,1970.6261153113,1985.33435417103,1995.60999707557,2030.72555557669,2063.2717685462,2055.02514775294,2073.26829348063,2078.01525754612,2122.93641828065,2133.80441339388,2165.16000133498,2204.814850812,2214.94155232365,2247.15300636618,2255.7066684616,2262.44555852381,2265.08234857187,2304.93580841327,2327.04820932116,2367.64568804715,2368.46906569987,2402.46608866287,2393.16437369338,2441.2923080703,2463.94152264595,2446.02684673216,2451.59237775732,2489.01417988604,2541.58588082883,2527.35241462669
2,"Sales Workers",1151.9442890407,1153.09738584989,1179.46197571,1163.27774546,1129.41682812,1134.24334116,1137.29250126,1116.85898735,1187.56825133,1185.05476485,1188.46720837,1166.39304262,1187.80827936,1195.37577305,1194.75593832,1180.36616102,1185.40847765,1179.77185695,1179.70066006,1205.96453972,1221.25364958,1220.44505349,1212.62314601,1180.86997161,1211.81215153,1187.72676687,1228.88076427,1244.1143924,1295.19636013,1289.37888629,1290.03139645,1266.48980294,1269.17404467,1269.86106655,1261.24455216,1237.79763018,1287.9220161,1314.85000502,1332.17582286,1333.0119975,1368.45491842,1325.27245617,1329.96172096,1330.96922526,1313.94400682,1306.76836566,1312.15989602,1307.11466285,1333.8691944,1329.6418926,1358.4131466,1342.61156868,1374.70022672,1356.41110361,1369.73624422,1359.12425099,1366.34203902,1341.49280724,1361.18007767,1399.64224277,1463.82233321,1432.4443908,1389.40645086,1399.60325749,1373.26052029,1362.22584089,1361.0873281,1374.87179715
2,"Technicians and Trades Workers",1331.49927681479,1337.7467982811,1331.48364992105,1323.91898550105,1317.00957150105,1346.04479020105,1344.91119186105,1308.20075582105,1320.76014201105,1356.53184880105,1340.14867396105,1311.71956150105,1310.39548900105,1306.30365769105,1341.82217114105,1350.83253009105,1391.59154397105,1370.11924980105,1383.57521792105,1374.14014423105,1357.89939756105,1332.85380568105,1348.62508218105,1346.05539418105,1358.55491592105,1365.30309654105,1363.64421973105,1347.76805385105,1368.33187366105,1406.81879920105,1408.57320709105,1409.32337530105,1422.86657156105,1447.39901854105,1441.15413260105,1411.02658962105,1462.29434991105,1497.03770420105,1498.28571952105,1490.80469656105,1508.15999697105,1506.32112448105,1537.54475654105,1540.11494770105,1568.49928384105,1563.68937582105,1594.69932277105,1590.29277020105,1614.09933239105,1652.87693122105,1615.14415218105,1645.75350066105,1649.53008093105,1671.04301260105,1631.93488250105,1551.67400568105,1565.44597112105,1602.61268114105,1615.02268087105,1627.61684656105,1645.50599895105,1680.20806445105,1641.01357708105,1580.32916685105,1661.46834118105,1675.73188983105,1677.71923712105,1659.29522748105
3,"Clerical and Administrative Workers-Full time",752.50094930582,752.652182490306,744.987468386494,742.052371853133,742.123366715668,740.01307468162,724.526565230807,720.478883008291,748.959556415362,740.60087420394,718.23573346439,733.9668517353,716.903489237862,725.993828757316,734.248729381598,733.619309069868,750.118846455841,758.099716128539,779.375631894378,787.963923294069,798.935231081049,810.48861884142,773.919728255164,759.918126151564,757.282983195523,758.084418574662,724.480927488159,744.909016769583,759.061552035853,756.260432451835,760.964029076167,772.483469089942,769.552383082159,760.024772162122,767.593875261511,754.993660983852,767.672685958442,790.003780002219,776.035607113209,776.760182363383,766.800361845277,773.325132434522,770.725368301546,792.703803830565,812.125471058425,819.835077943307,820.775780049272,809.760880308208,810.635632078837,839.254848111254,817.848721232464,820.089015535687,820.692519354528,827.859589694508,817.667037911506,788.461162420751,796.912773752947,801.508114188949,797.170954327416,791.641990965106,820.012212270321,809.187193272653,816.051710086467,819.654846940174,822.016209024016,851.574782819959,847.378618882114,842.41576668065
