"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
1,"Aggregated",24083.465921412,24535.9795659336,24883.0009328596,24751.0121463833,24632.9749296848,24763.9388611901,25256.9275770021,25667.9529717222,26152.9700008259,26151.995025096,26756.9702805819,26719.0074686246,26786.9795573033,26604.9626224362,26972.9198358408,27436.9325377041,27667.9551953005,27758.9544513756,28596.9387583189,28876.999160809,29108.0032194496,29088.0025872514,29583.9760353095,29163.0026143906
2,"ACT",177.846631118837,177.97971164121,182.33589258342,186.383009877978,201.669541476166,191.543701972585,190.204208176048,168.334131504503,177.58906862198,172.7393483518,161.68522107062,165.429220697475,173.733932184169,184.377386710367,178.843630785737,162.492724334886,171.610048029406,161.535831898914,168.880319931968,162.910161163803,174.268414395414,191.389812814648,212.74444839317,213.833909713068
2,"NSW",9016.66193760838,9017.99986616884,9098.99189847786,9007.00920090334,8991.00160121829,9102.98879807398,9255.98469602973,9287.99679787327,9428.98589705338,9497.99309730421,9630.98669683227,9594.00369935862,9560.00340100331,9601.99579955785,9758.98429665551,9939.98189505796,9931.00089835681,10090.9839971096,10385.9704929046,10398.9986968066,10348.0051008196,10282.0066017395,10426.9854979594,10236.0191021072
2,"NT",786.035511850185,785.030436493583,820.913364552781,796.732271156727,761.079660783358,804.679669753596,815.667264880803,775.224713594475,808.007252994972,831.294788282602,897.980568030027,858.204529717016,840.535080358388,898.2521652024,905.772270183044,943.846990938218,972.143114226,1094.30072577582,1084.30276618652,1039.36096351351,1066.18761397418,1097.06494794535,1112.53162572739,1097.45651648187
2,"QLD",5299.97023191112,5294.83362544974,5337.995252585,5363.81042722786,5326.9776340656,5409.59236539234,5510.60633327817,5571.17090911148,5630.38937135082,5617.14882299458,5674.66554811831,5535.57341377423,5454.20531693992,5423.05536033883,5528.83319943737,5557.36890870453,5585.44370996609,5548.92642921346,5704.71663762306,5624.08568500351,5544.85795455162,5587.99864966552,5712.75341365541,5616.60416598644
2,"SA",1551.87263843265,1551.99998726282,1511.00410032795,1529.9981002575,1555.99739960123,1536.00199990054,1575.99599987881,1603.99719937512,1660.99429926221,1699.99609911671,1780.99189895946,1805.99749898908,1832.99729953307,1881.99509933647,1910.99709927703,1959.99509931644,1927.00329977488,1925.00020034606,1974.99499961854,1990.99839937144,1963.00280006476,1924.0039005932,1978.99449994845,1984.99939940177
2,"TAS",506.888139400657,545.519275574949,547.934119990481,537.276663561592,482.276820027143,496.521931296213,510.930308492769,550.266437086005,516.273696034463,526.524030037423,536.933592518795,540.271012720843,530.267455756982,538.52571595604,542.934086549753,527.278091272666,491.268907364997,530.520210115727,532.932455313225,524.279116848485,470.274414238563,472.525400705123,484.929256346599,499.274347433588
2,"VIC",3534.02265631578,3534.00000228901,3591.99414014062,3677.99131065061,3649.0029290519,3556.00939627772,3670.98838226216,3939.97282120147,4050.98878269515,4018.00333292475,4115.99009919462,4170.99444223627,4239.99302822619,4111.01303243167,4175.99343423264,4283.98908787392,4358.99242149285,4213.01474991543,4310.99010034811,4389.99201746689,4503.9884815384,4477.00272670195,4560.99151358225,4565.99949398229
2,"WA",3406.90619759648,3409.99969054805,3550.98589670069,3416.01350171862,3393.00230188362,3433.99589927987,3477.99559856992,3533.99439826168,3590.99429811845,3571.00199989328,3715.98549683896,3839.98759567505,3890.99489757711,3748.01430280436,3722.00260203329,3826.98949782638,3946.98799616796,3978.99679805758,4175.9802951133,4529.96458982339,4770.97589087182,4825.99449631364,4837.99879917135,4733.01050231377
3,"ACT-Female",9.68867468550651,9.94629583932931,10.2044553450089,10.4613663820424,10.7195476076172,10.9781012981688,11.2373960638489,11.4964281930325,11.7552660440845,12.0131947196064,12.2704771619867,12.5281654594418,12.7859451494479,13.0456572593236,13.3047371505849,13.5630530304287,13.8217511453019,14.0801223700611,14.3398075358848,14.5986308229949,14.8570494229331,15.1152318921984,15.3749191723338,15.6334466013388
3,"ACT-Male",171.052558380668,171.00124255865,172.952746387624,180.809750900721,191.735445791273,177.348367955616,175.055518927308,152.54506691607,166.658263783917,163.086486821882,152.262101113452,154.935271979464,162.809337779602,166.900926483591,163.092223730679,148.356802719187,158.748378913645,147.277749231474,151.888358936035,148.091926615077,162.647550870137,180.566120681079,196.61147853806,199.919890289647
3,"NSW-Female",649.972038332776,649.99999720032,651.99979974841,623.002903623937,628.999399536799,642.998598180712,656.998598100476,685.997096215647,693.999198704019,680.001401678936,696.998298004214,681.001601840062,666.001502045206,642.002403166107,692.994893832228,714.997796724338,731.998297643265,744.998698196039,766.997797105252,767.999899653779,768.999899864298,757.00120149783,774.998197858516,748.002703212237
