"Level","Description","1","2","3","4","5","6","7","8"
1,"Aggregated",35222.945199275,35898.4245158333,35827.6254540192,36323.8418104266,36778.0589886972,37279.4677394346,37224.1311551967,37593.9605604383
2,"ACT",350.95652173916,358.91304347832,366.869565217481,374.826086956641,382.782608695801,390.739130434961,398.695652174122,406.652173913282
2,"NSW",10785.7084624453,11055.0588540831,10689.2876313854,10691.5731619709,10878.2025738191,11142.6213605283,10774.1713635564,10775.001823893
2,"NT",1572.28337852893,1593.16570504538,1644.93451068527,1651.83172607333,1670.68475845403,1689.53779083474,1708.39082321545,1727.24385559616
2,"QLD",7256.59441237579,7231.67680501043,7039.74631770319,6885.31031575721,6730.87431381124,6576.43831186527,6422.00230991929,6267.56630797332
2,"SA",2736.35124778824,2817.73171210278,2899.11217641733,2980.49264073187,3061.87310504642,3143.25356936096,3224.6340336755,3306.01449799005
2,"TAS",442.594798203539,450.86038280109,450.178440953705,463.130192953164,446.009317540118,453.68323936786,452.512157184624,465.059526349187
2,"VIC",6595.83641710443,6772.98866076784,6962.51989630203,7167.73118820586,7349.76752890643,7536.0605207108,7727.46149383972,7925.33257664641
2,"WA",5480.24913593636,5543.33023542713,5606.4113349179,5669.49243440867,5732.57353389944,5795.65463339021,5858.73573288098,5921.81683237174
3,"ACT-Female",14.7707602311568,14.3373928555882,14.1846095768761,14.1307459692997,14.1117564028655,14.1050616482885,14.1027014185801,14.101869321718
3,"ACT-Male",334.82608695652,342.652173913041,350.478260869561,358.304347826082,366.130434782602,373.956521739122,381.782608695643,389.608695652163
3,"NSW-Female",738.460741483793,748.394008114603,723.751147601825,723.205107380291,722.286118003192,721.541482605382,720.938122121039,720.449233364023
3,"NSW-Male",10191.7964373214,10491.7964373214,10198.7964373214,10220.7964373214,10542.5928746429,10842.5928746429,10549.5928746429,10571.5928746429
3,"NT-Female",119.043478260874,122.086956521749,125.130434782623,128.173913043497,131.217391304372,134.260869565246,137.30434782612,140.347826086995
3,"NT-Male",1437.83325143645,1453.11483204435,1496.68071034635,1491.7890557063,1491.7890557063,1491.7890557063,1491.7890557063,1491.7890557063
3,"QLD-Female",701.689129323963,720.378258647927,739.06738797189,757.756517295854,776.445646619817,795.134775943781,813.823905267744,832.513034591708
