"Level","Description","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68"
1,"Aggregated",7799.50066070345,7918.6965691246,7898.59012792471,7872.51543937325,7745.137312547,7754.06054333606,7608.28304786477,7640.28794203908,7525.05339094421,7621.91139204612,7563.64318092548,7624.14594090032,7535.35970047354,7528.65579225252,7577.64988516553,7608.67104922166,7718.62404634474,7813.04248904576,7841.86864892243,7941.60842373217,7990.9631843198,8166.67218960691,8176.89627284435,8294.2048512089,8318.95024871119,8364.44742877795,8292.66387319887,8367.72919425899,8307.04547117576,8364.27662507404,8311.55328272694,8313.86710768159,8421.96974977233,8501.23197514394,8439.67984401793,8548.9769974665,8523.5965223144,8637.87878126113,8576.14620445482,8709.98468442028,8753.50088886902,8843.93259746064,8859.83893624614,9021.25038606656,8926.74218375761,8984.16043591056,9022.25848414882,9051.78628053107,9054.85290898527,9170.50328611794,9152.58929333746,9195.85101610644,9305.37981669401,9458.62275247751,9406.46096497431,9393.68041835014,9452.62555512854,9493.36016796498,9539.04473639053,9553.66392911172,9658.98147344456,9842.28252962007,9849.89838971302,9992.53943922313,9975.12584254503,10061.9710427464,10089.3063956876,10226.1661990475
2,"Clerical and Administrative Workers",1050.13608047935,1054.35593668101,1054.8670552078,1031.82432363856,1027.86446456202,1047.71316999292,1043.0666702061,1032.64607766824,1003.54047364106,1004.25966751287,1007.71830820944,1015.9135381471,991.675037637802,1013.12215931192,1029.18322391423,1024.00556133607,1040.58096386107,1055.91753436863,1068.81081508431,1067.5764145283,1069.17125906249,1083.90366942698,1081.38519146927,1102.06900076248,1092.56972694949,1108.11682283749,1108.48835352684,1104.95485689148,1108.85451554026,1111.34786010444,1105.84344967142,1095.46005006039,1114.90844481286,1131.65920522935,1118.20934844652,1120.03115190795,1103.00306235204,1107.38017867298,1126.32148893004,1135.77863850571,1156.19309705258,1170.76329378432,1200.37940583073,1213.2801888875,1213.06365850585,1227.52647296468,1210.96078780782,1209.15386479621,1197.81717733191,1215.52396202953,1192.33658223365,1187.74757228638,1214.04226604535,1231.00975814693,1234.52143535612,1231.74855942378,1225.57002411039,1201.89281624794,1214.38366235669,1199.08077948044,1216.11173837653,1233.52897233197,1244.58026788764,1254.33908652706,1239.2768073289,1254.84814154879,1265.6618679971,1268.81654577685
2,"Community and Personal Service Workers",464.238463530867,474.300810947581,490.149928882806,496.470826386669,495.030042137342,491.895873224659,495.677296152911,495.4816356216,494.487083173633,504.357569031402,510.506311740304,514.285936193976,520.165140724895,514.9305554543,512.229548323621,506.443246630964,507.983772021556,515.80247270932,526.128787398335,539.753638571815,548.074655230792,559.330014280853,568.444757021988,586.935593615732,594.358294839315,589.225672291238,593.975144362735,606.56287736794,615.008120370118,635.177602082787,654.419141174502,653.151827296816,665.38981215645,667.396939571078,665.911838652973,679.305311796219,679.658987746048,690.092419653573,698.574380030739,696.035473182329,697.679718766635,698.212819317336,703.54628473911,715.044336284712,718.708174490132,731.160149940662,738.588008198876,746.019924428374,753.561095898723,758.525156589837,764.879723053787,768.430491888006,780.665778905948,789.156130799581,794.297987887814,800.555091093271,800.774713028886,806.857863608804,814.701307595198,820.735907126444,827.805075252767,830.473862020511,834.931119287021,849.707888397398,860.867688245283,852.369688296749,869.317645430707,871.761032168699
2,"Labourers",1062.62990773453,1066.81480712619,1078.38338362338,1062.5591272372,1064.85629975472,1059.54599959728,1026.7724368022,995.721085208545,980.214370596528,1006.95563750817,985.544741641432,983.932446808845,990.951626781091,983.255317020295,965.006480155083,991.231232004964,992.240407342475,1012.28115281727,1011.37082566213,1017.65374434651,1029.32235323592,1075.41394378984,1054.73922154951,1068.26372933607,1099.35387259191,1080.0194666596,1057.26334230179,1067.08772245135,1048.6936194163,1037.0325864721,1015.8014563283,1051.44715459274,1048.40104471643,1030.14400323171,1024.12822716619,1061.13999871223,1054.78539922805,1055.5838693908,1039.72297391337,1062.26804306129,1059.11094070523,1071.69160376197,1060.98518205418,1077.78580664049,1063.90393128354,1058.62505290777,1051.29378367661,1039.61834972867,1030.36179953444,1050.27475699908,1054.74638872493,1084.69798094046,1091.12714901938,1083.46698292417,1081.31487524289,1081.36358284828,1094.75618555305,1083.02782971639,1083.37179215718,1106.3114478539,1103.28273370831,1114.32414920812,1111.96231354567,1094.75372791198,1099.87588221009,1099.42695678494,1094.80875294498,1140.4071175266
2,"Machinery Operators and Drivers",609.087514183758,609.697211090035,601.55423322,597.39025505,587.36431081,586.69631945,583.06430373,571.87851306,567.95107242,557.36906117,552.34835248,562.02693446,544.28759857,554.35290846,557.21727643,548.74453303,579.7228109,579.62598887,577.48059183,588.63791868,585.50159499,590.83117356,599.24927992,612.54850326,612.80646866,590.36761985,587.51780531,631.06133254,640.1007725,627.77675053,614.149661,607.44954891,624.12436548,610.3677862,608.71806214,619.8059939,649.84124709,626.70899573,623.87635733,609.68439187,621.00462832,616.64031784,633.99036028,613.36465366,607.62510149,605.43377058,622.01010421,627.64675806,616.33931896,626.16607828,622.34246999,619.99822277,632.59661605,635.31066951,632.65696563,626.57417633,613.23985523,625.90767782,644.45433326,637.18897432,648.49109732,635.80573796,647.58541919,635.54155981,637.07460477,638.47986348,653.37719985,661.01149599
2,"Managers",974.593495407465,980.412876693088,983.152673683906,976.72616842386,983.984881665295,975.677689034092,969.967526816225,951.464117583219,970.799763497255,948.274498741282,948.466803133909,961.085389242963,958.858439039519,963.348704512952,972.73295274262,983.230238360076,1001.08998975281,983.843223089234,986.442154358321,1001.64723253234,1009.96594539787,975.148052153333,989.627771535474,975.397652357868,996.749779852045,1015.58052156102,1006.76213621429,988.426649807285,977.328163935311,979.134321109448,982.6772464282,970.979338169216,981.611587855278,963.08722247403,980.460200443707,984.428870011497,993.293675460731,997.640246584517,997.429315934843,1019.85681887907,1040.24123504879,1047.78887698857,1025.78673253045,1031.11119803939,1055.00757277643,1053.24954146966,1086.12833351821,1102.06349525416,1157.31136260594,1159.98226711532,1144.48340344412,1107.95455617541,1106.81179728554,1121.13207432524,1137.18336774988,1129.32016124394,1151.71286787134,1159.50262244532,1154.38750792612,1188.78685126578,1225.14214850395,1262.62004048438,1246.5604328846,1251.29771548342,1252.54220620242,1292.22661869282,1269.27054128288,1276.6085021734
2,"Professionals",1218.24769717334,1233.87042186255,1257.95848371368,1275.00879513799,1264.05057785755,1274.21185280789,1298.94330999316,1297.86653275396,1280.69702447893,1291.7819096465,1320.37570613667,1307.84020518531,1305.15250815074,1300.03622020301,1301.45198404362,1303.5696064536,1297.42488662134,1314.13020663182,1337.87664271768,1331.72928869337,1335.49392053669,1352.82568920606,1410.55951806731,1404.20677854956,1432.21947893077,1448.4760846334,1458.00340027219,1447.81233466404,1464.71422568223,1465.8124029818,1481.94588063179,1518.66971347751,1505.35996545831,1533.44342736544,1557.03958158462,1566.59691185636,1573.51459696341,1614.74321710797,1601.34454609281,1612.29671685547,1622.83147459779,1636.86215717692,1677.31503806934,1711.44602758666,1691.46096861823,1732.5822708781,1748.04480512025,1760.79320197072,1743.82629210517,1770.53511806082,1794.99743979098,1818.05587178697,1812.4412973864,1854.71959803227,1838.20160136598,1834.72558281563,1869.42425825247,1887.72445057413,1923.61240338096,1898.84716688872,1905.93198704917,1905.40203370855,1950.45556461817,1981.32223133629,1975.99026637487,2051.66769258412,2065.84377937716,2041.31589331964
2,"Sales Workers",1067.67496084682,1072.86174511717,1085.42384933184,1070.89289497158,1090.85221277871,1070.0617104129,1042.86014797695,1052.93008981542,1057.22826906582,1062.09054951275,1060.44677615984,1036.70204301816,1050.69156561559,1045.24339728846,1046.31456845303,1024.04218650926,1030.84236149572,1041.70097303524,1081.59209956673,1081.28089679588,1098.95523093835,1123.14520843931,1139.02851679853,1122.5050425474,1136.1437479351,1154.01833073863,1177.22541194188,1172.15008631345,1142.90430590088,1137.63006942458,1141.14327163523,1126.84075701409,1173.75391045783,1190.35786481136,1192.22313050142,1176.8031636405,1186.86392279307,1198.04686942322,1199.56463217038,1188.76999518824,1188.73886260137,1185.89036378,1184.36611220778,1203.75426998314,1221.9087394615,1225.30303030379,1219.31220079755,1193.80714705049,1208.38044272045,1198.66198915034,1222.78289207202,1244.78396778886,1286.5064330831,1295.54461135725,1294.50789876153,1277.28304892102,1273.12009015172,1274.32855833186,1268.14106775027,1248.56615874243,1279.48210033349,1312.46634560022,1332.29915664031,1337.44054757254,1363.84812878879,1341.19365956449,1333.38428283206,1335.35304354334
2,"Technicians and Trades Workers",1349.35507509516,1362.93029504377,1365.02433442414,1344.78610180392,1316.90781774898,1293.02224283303,1272.27787546889,1257.94276858068,1264.06100381727,1274.38718166737,1262.42444365938,1255.34604896971,1225.50190148446,1233.89407533949,1258.94636279206,1257.86328196355,1280.69417788571,1272.89362690619,1254.913862618,1269.29780371519,1308.76209512978,1323.79686335605,1329.2897856501,1328.85672198027,1307.04693520411,1328.52607400837,1328.98068625974,1325.03294428106,1319.74316293691,1341.38354199885,1334.06515533181,1292.9706603944,1327.55059808572,1351.62296064303,1325.5051341415,1306.68750965502,1315.96068644954,1296.02692694913,1323.8491696488,1353.28786781856,1393.26038626708,1370.75384335527,1379.8965967501,1377.6935121991,1343.08463197432,1341.51289751083,1348.26502979365,1345.89722066408,1342.55844008379,1364.21779450066,1354.78976689866,1337.2193984308,1363.80206475349,1404.04063116423,1401.52586036081,1415.06790948056,1434.76426327853,1444.75526732428,1436.82612057589,1416.69254702771,1474.79919737808,1495.73494206031,1492.88210344086,1500.55519788525,1514.77604222265,1503.39562862724,1528.07414824149,1554.11079242672
3,"Clerical and Administrative Workers-Full time",758.287220712923,759.046266600059,745.34995069,730.06350549,739.39086181,751.30769862,734.3698779,725.22860323,693.03967433,708.1544249,699.29814293,692.03378744,688.41081095,718.05452943,712.23840465,702.50030821,711.9388501,727.81404064,746.90316961,736.529676,727.41221603,729.402431,723.98227813,757.20787539,735.04244911,753.25420308,743.68788954,739.90655121,739.7980347,741.64463933,721.46247555,715.78472488,751.2062276,747.27121668,715.86327176,721.63467323,712.66551277,733.08554823,733.05220045,741.34395908,747.87657815,760.76575348,786.51220769,793.2875518,806.93689066,813.25970524,771.65538583,752.15938796,750.87975603,771.67443916,723.39062832,745.11172785,754.42648228,769.00809486,754.21480692,772.68802982,768.48246966,760.79576654,765.12276651,755.10747938,772.74467028,795.06270441,783.27773135,772.60390223,756.54963217,777.46249192,772.73411375,806.0545641
3,"Clerical and Administrative Workers-Part time",291.848329758913,295.909374724221,304.861189003595,296.189259498266,294.019493887011,302.090246155298,304.833972488942,304.708451905594,305.2799147087,301.503403465298,310.055424082557,318.875440300231,302.901061626793,308.547495739578,318.090684901081,317.410271102609,327.415082220734,327.259843173114,326.067181607318,330.899550648383,337.802682073778,348.357351802582,349.28314623446,348.673760668167,353.878173610208,356.311455909253,361.587672098433,362.18688252749,367.577151063468,368.458129224039,377.933136349338,374.836654262957,372.506343674201,385.301356149124,390.672713469835,393.198960750351,388.112571530487,383.662971750533,397.13275959906,394.357749517216,407.287526907718,407.242294668622,415.243341334154,417.598510610354,409.8293715236,419.171634353756,428.159061259289,442.310163585153,437.028929963837,444.598272568775,454.304670134426,442.777140993214,461.705396232181,459.365943706007,472.743131192263,459.430583363607,462.42965052903,448.47379266106,459.57849432454,448.220255440387,454.439562958586,448.879994162719,462.636433644952,472.865528316781,472.125863065711,477.245020703272,487.227558533318,469.205711125954
